"district_id","2014","2015","2016","2017","2018"
"d18974",24.8639469545,29.7161808175723,37.9769567758255,37.5969192944908,40.8252039943487
"d18975",,16.3843459267416,4.03855748619073,18.4024419444303,22.4315120403399
"d18987",31.6058444779,22.6722761288553,18.5369632313311,25.798564841751,26.6435088093324
"d18988",,26.174931851751,20.7810384978639,22.7898119495358,27.8320857235333
"d18976",23.530443829,31.4992472769135,38.61213068658,35.0913566794798,40.7680739236267
"d18955",,9.88398083527488,33.2161620552061,30.0771110026861,33.8296065107459
"d18965",27.7611045183,18.8835996482823,21.8776732249786,23.794483049063,31.7122204410234
"d18968",,18.8522307737478,22.0910524684786,31.3820109582166,33.1311498030314
"d18956",,19.2696435725682,9.02462016191638,11.1068805001918,10.842882154717
"d18991",,10.9643859308544,24.7311953466204,30.0544656068559,31.7385745780503
"d18989",,23.2989506216535,27.5369507192953,17.0924803045056,12.7378863608342
"d18977",,32.2931656356875,31.9544419323736,28.6476690413698,34.251256630877
"d18943",31.5169489069,36.4727369382915,35.8635921613156,37.2203112036457,35.232054765338
"d18949",15.8843869836,25.5618287467547,26.715832128992,24.5156963574003,30.1099994437582
"d18944",6.3022176422,6.35838150289017,31.1052879448382,32.8034154623614,24.7172010526976
"d18969",5.2642681168,25.1968022219877,31.9110779755278,34.1397839363555,34.4171837753321
"d18970",,8.76123747724715,13.6169611482998,25.0828842399292,42.2060087177965
"d18957",,22.8335902904968,19.6412485404599,23.897510280122,26.7358018862863
"d18950",,21.8297935076887,25.1512168887157,26.9707285028111,33.3469437938577
"d18978",,7.04790843117588,8.87554705416963,8.14726598820548,10.9676492451074
"d18951",,23.2051856985609,23.8810438003401,24.5570737775638,36.1433097686064
"d18958",,27.1634751092393,30.325803101343,5.63387209428153,5.90508847340381
"d18959",33.3739657321,28.8533347932107,32.1384007628389,29.4242315222959,32.7590759993328
"d18966",,10.3639121218303,15.0676370275301,17.548188428893,22.1706561083126
"d18960",13.4134987823,16.325428333113,18.0953120678354,20.0614183203099,23.2565327681396
"d18961",,27.6470230784976,28.4942912891448,31.3116907397376,37.616960203753
"d18971",10.3989672,10.0462919225319,,23.5059192451974,25.5264430733658
"d18952",7.5099348181,19.9806693654973,26.7439043656854,27.7254129546278,24.2691596840953
"d18946",,17.1953132207768,36.6413034310653,22.8563788605702,44.2508572915826
"d18964",,24.9571533152607,20.4787852547469,17.0156062376678,22.1463372495521
"d18979",,39.7669372729711,39.6622246187028,37.2014858537235,44.6196519691221
"d18980",,22.8706759826825,26.2111079966364,23.4276937644574,29.6871383742872
"d18981",6.6243813497,11.6256369209144,19.294367928829,20.7397664613693,25.2056773868214
"d18962",,27.2369642137488,31.7401269916625,35.1148588238687,0.445380614165076
"d18972",,31.6076399097631,30.3517166626522,30.6225814047512,33.4275304447269
"d18947",,24.6686400764951,23.3364650472014,22.8024468972521,9.16428110924569
"d18948",,43.7599983884202,40.9318390075421,39.6578018332422,44.1707901813598
"d18982",,16.7094144668303,19.0962310178191,16.5033236543399,21.5407218248016
"d18973",,26.2955780511016,27.0287637078629,29.1689756596615,33.5802306970046
"d18953",,15.6282435869652,28.6540183083543,15.2266583950016,4.22765202019445
"d18954",,,,,
"d18983",,30.1128989286945,30.2574564109103,33.3411608742864,38.9951579881334
"d18984",,11.3994233754713,8.47384391883047,17.6011465916331,7.55250173500528
"d18985",,16.9523266040267,9.38473517418169,27.8193152571961,28.6393783183158
"d18990",,20.9065703674545,20.3248599311709,23.8419589220121,33.7135633441513
"d18967",,17.7708840788519,21.1900188147219,16.4348911607458,24.7462587193323
"d18986",,12.722865166729,24.3282566622688,24.8210386523206,27.4711444703962
