"district_id","2013","2016"
"d18974",3.33515582285402,5.4
"d18975",3.14917127071823,2.4
"d18987",3.03074778014236,3.3
"d18988",3.7037037037037,5.1
"d18976",3.97928590896702,4.1
"d18955",5.19174041297935,6.6
"d18965",2.33425190468471,2.6
"d18968",3.70603015075377,2.9
"d18956",3.73027259684362,3.5
"d18991",2.25997045790251,2.3
"d18989",3.61826129188927,4.1
"d18977",2.98406697272482,3.2
"d18943",3.61731320942996,3.5
"d18949",3.54964958587421,3
"d18944",5.39243907119555,7.2
"d18969",3.41476228001051,3.8
"d18970",3.27421555252387,3.1
"d18957",5.28161956303869,6.4
"d18950",3.35873114601151,3.3
"d18978",4.03472931562819,3.6
"d18951",3.51758793969849,4.3
"d18958",5.00184229918939,5.2
"d18959",5.18069533394328,5
"d18966",1.86687518326654,3.4
"d18960",4.19556171983356,3.8
"d18961",4.41055543096359,4.6
"d18971",2.82031508207558,3.9
"d18952",1.67282207256137,1.7
"d18946",6.86190679777683,8.3
"d18964",1.11078631978954,1.1
"d18979",3.02662665219335,3.8
"d18980",3.63489499192246,2.7
"d18981",2.47148288973384,2.2
"d18962",5.33037201554692,6.2
"d18972",3.51173391862232,3.7
"d18947",4.47761194029851,5.5
"d18948",6.58030325334904,8
"d18982",2.98237686398554,2.9
"d18973",5.33573141486811,5.8
"d18953",5.20189159694434,5.2
"d18954",2.93009627459188,3.8
"d18983",2.76679841897233,3.6
"d18984",2.34559170202735,4.2
"d18985",2.86631506535198,3.6
"d18990",6.10200364298725,7.1
"d18967",2.18811730740009,3.4
"d18986",2.6883830455259,2.7
