"id","value.2000","value.2001","value.2002","value.2003","value.2004","value.2005","value.2006","value.2007","value.2008","value.2009","value.2010","value.2011","value.2012","value.2013"
"ES",14.19999981,10.69999981,11.60000038,11.5,11.19999981,9.300000191,8.600000381,8.399999619,11.5,18.10000038,20.20000076,21.70000076,25.20000076,26.60000038
"EE",13.10000038,12.39999962,9.399999619,10.69999981,10,7.900000095,5.900000095,4.699999809,5.5,13.80000019,16.89999962,12.5,10.10000038,8.800000191
"ET",7.900000095,7.599999905,7,6.400000095,5.900000095,5.400000095,5.400000095,5.400000095,5.400000095,5.400000095,5.400000095,5.400000095,5.400000095,5.699999809
"FI",9.699999809,9.100000381,9,9,8.800000191,8.399999619,7.599999905,6.800000191,6.300000191,8.199999809,8.399999619,7.699999809,7.599999905,8.199999809
"FJ",7.699999809,6.099999905,5.800000191,8.5,4.699999809,4.599999905,6.5,8.600000381,9,8.699999809,8.399999619,8.399999619,8.5,8.100000381
"FR",10.19999981,8.600000381,8.699999809,8.600000381,9.199999809,8.899999619,8.800000191,8,7.400000095,9.100000381,9.300000191,9.199999809,9.899999619,10.39999962
"FO",,,,,,,,,,,,,,
"FM",,,,,,,,,,,,,,
"GA",20.70000076,20.70000076,20.79999924,20.79999924,20.89999962,21,21,21.10000038,21.20000076,21.29999924,20.39999962,20.39999962,20.29999924,19.60000038
"GB",5.599999905,4.800000191,5.199999809,4.900000095,4.699999809,4.800000191,5.5,5.400000095,5.400000095,7.800000191,7.900000095,7.800000191,8,7.5
"GE",10.80000019,11.19999981,12.60000038,11.5,12.60000038,13.80000019,13.60000038,13.30000019,16.5,16.89999962,16.29999924,15.10000038,15,14.30000019
"GH",10.39999962,10,9.800000191,8.399999619,6.599999905,3.799999952,3.599999905,3.700000048,4,4.099999905,4.199999809,4.199999809,4.199999809,4.599999905
"GN",1.899999976,1.899999976,1.899999976,1.899999976,1.899999976,1.899999976,1.899999976,1.899999976,1.899999976,1.600000024,1.600000024,1.700000048,1.700000048,1.799999952
"GM",7.199999809,7.199999809,7.300000191,7.099999905,7.099999905,7.199999809,7.099999905,7.099999905,7.099999905,7,7,7.199999809,7,7
"GW",6.800000191,6.800000191,6.900000095,6.900000095,6.900000095,6.900000095,6.900000095,6.900000095,6.800000191,6.800000191,6.800000191,6.800000191,6.900000095,7.099999905
"GQ",6.5,6.300000191,6.599999905,6.699999809,6.599999905,6.800000191,6.900000095,6.800000191,6.800000191,7,7,6.900000095,6.900000095,8
"GR",11.10000038,10.19999981,10.30000019,9.699999809,10.5,9.800000191,8.899999619,8.300000191,7.699999809,9.5,12.5,17.70000076,24.20000076,27.29999924
"GD",,,,,,,,,,,,,,
"GL",,,,,,,,,,,,,,
"GT",1.399999976,1.299999952,3.099999905,2.799999952,3.099999905,2.5,1.799999952,2.5,2.799999952,3.099999905,3.700000048,4.099999905,2.900000095,2.799999952
"GU",,,,,,,,,,,,,,
"GY",11.5,11.69999981,11.89999962,12.30000019,11.89999962,12.60000038,11.19999981,10.89999962,11.80000019,11.60000038,11.39999962,11.19999981,11.30000019,11.10000038
"HK",4.900000095,5.099999905,7.300000191,7.900000095,6.699999809,5.599999905,4.800000191,4,3.599999905,5.199999809,4.300000191,3.400000095,3.299999952,3.299999952
"HN",3.900000095,4.099999905,3.900000095,5.199999809,6,4.199999809,3.099999905,2.900000095,3.099999905,3.299999952,4.800000191,4.400000095,4.400000095,4.199999809
"HR",16.10000038,20.5,15.10000038,13.89999962,13.69999981,12.60000038,11.10000038,9.600000381,8.399999619,9.100000381,11.80000019,13.39999962,15.80000019,17.70000076
"HT",7.400000095,7.599999905,7.599999905,7.5,8,7.400000095,7.300000191,7.199999809,7.400000095,7.099999905,8,6.800000191,7,7
"HU",6.400000095,5.699999809,5.800000191,5.900000095,6.099999905,7.199999809,7.5,7.400000095,7.800000191,10,11.19999981,10.89999962,10.89999962,10.19999981
"ID",6.099999905,8.100000381,9.100000381,9.5,9.899999619,11.19999981,10.30000019,9.100000381,8.399999619,7.900000095,7.099999905,6.599999905,6.099999905,6.300000191
"IN",4.300000191,4,4.300000191,3.900000095,3.900000095,4.400000095,4.300000191,3.700000048,4.099999905,3.900000095,3.5,3.5,3.599999905,3.599999905
"IE",4.300000191,3.700000048,4.199999809,4.5,4.5,4.300000191,4.400000095,4.599999905,6,12,13.89999962,14.60000038,14.69999981,13.10000038
"IR",13,12.19999981,12.80000019,12.19999981,10.30000019,12.10000038,11.60000038,10.60000038,10.5,12,13.5,13.30000019,13.10000038,13.19999981
"IQ",18.29999924,18.39999962,18.60000038,29.89999962,28.70000076,18,17.5,16.89999962,15.30000019,15.19999981,15.19999981,15.19999981,15.10000038,16
"IS",2.299999952,2.299999952,3.299999952,3.400000095,3.099999905,2.599999905,3,2.299999952,3,7.199999809,7.599999905,7.099999905,6,5.599999905
"IL",8.800000191,9.300000191,10.30000019,10.69999981,10.39999962,9,8.399999619,7.300000191,6.099999905,7.5,6.599999905,5.599999905,6.900000095,6.300000191
"IT",10.80000019,9.600000381,9.199999809,8.899999619,7.900000095,7.699999809,6.800000191,6.099999905,6.699999809,7.800000191,8.399999619,8.399999619,10.69999981,12.19999981
"JM",15.5,15,14.30000019,11.69999981,11.39999962,10.89999962,9.600000381,9.399999619,10.60000038,11.39999962,12.39999962,12.69999981,13.69999981,15
"JO",13.69999981,15.80000019,16.20000076,15.39999962,12.39999962,14.89999962,14,13.10000038,12.69999981,12.89999962,12.5,12.89999962,12.19999981,12.60000038
"JP",4.800000191,5,5.400000095,5.199999809,4.699999809,4.400000095,4.099999905,3.900000095,4,5,5,4.5,4.300000191,4
"KZ",12.80000019,10.39999962,9.300000191,8.800000191,8.399999619,8.100000381,7.800000191,7.300000191,6.599999905,6.599999905,5.800000191,5.400000095,5.300000191,5.199999809
"KE",9.800000191,9.699999809,9.699999809,9.600000381,9.600000381,9.5,9.5,9.5,9.399999619,9.399999619,9.300000191,9.300000191,9.199999809,9.199999809
"KG",7.5,7.800000191,12.5,9.899999619,8.5,8.100000381,8.300000191,8.199999809,8.199999809,8.399999619,8.600000381,8.5,8.399999619,8
"KH",2.5,1.700000048,2.099999905,2.5,1.899999976,1.299999952,0.800000012,0.5,0.200000003,,0.400000006,0.300000012,0.200000003,0.300000012
"KI",,,,,,,,,,,,,,
"KN",,,,,,,,,,,,,,
"KR",4.400000095,4,3.299999952,3.599999905,3.700000048,3.700000048,3.400000095,3.200000048,3.200000048,3.599999905,3.700000048,3.400000095,3.200000048,3.099999905
"XK",,,,,,,,,,,,,,
"KW",0.800000012,0.800000012,1.100000024,1.299999952,1.700000048,2,1.299999952,1.5,1.799999952,1.600000024,1.799999952,3.599999905,3.400000095,3.099999905
"LA",1.899999976,1.899999976,1.799999952,2.099999905,2.400000095,1.399999976,1.399999976,1.399999976,1.399999976,1.399999976,1.399999976,1.399999976,1.399999976,1.399999976
"LB",8.899999619,8.199999809,8.199999809,8.5,7.900000095,8.199999809,8.399999619,9,7.199999809,6.199999809,6.199999809,6.199999809,6.199999809,6.5
"LR",3.900000095,3.700000048,4.300000191,4.199999809,4.099999905,5,4.199999809,5.599999905,5.099999905,4.599999905,3.700000048,3.700000048,3.700000048,3.700000048
"LY",20.10000038,20,20,20,19.89999962,19.79999924,19.60000038,19.39999962,19.10000038,18.89999962,18.79999924,18.20000076,19.60000038,19.60000038
"LC",,,,,,,,,,,,,,
"LI",,,,,,,,,,,,,,
"LK",7.699999809,7.900000095,8.800000191,8.199999809,8.399999619,7.699999809,6.5,6,5.199999809,5.900000095,4.900000095,4.199999809,4,4.199999809
"LS",36.90000153,36.90000153,33,38.59999847,36,36.40000153,32.5,26.39999962,25.29999924,26,24.70000076,26.20000076,24.10000038,24.70000076
"LT",15.89999962,16.79999924,13,12.89999962,11.30000019,8.300000191,5.599999905,4.300000191,5.800000191,13.69999981,17.79999924,15.30000019,13.19999981,11.80000019
"LU",2.299999952,1.799999952,2.599999905,3.700000048,5.099999905,4.5,4.699999809,4.099999905,5.099999905,5.099999905,4.400000095,4.900000095,5.099999905,5.900000095
"LV",14.19999981,13.10000038,13.19999981,10.60000038,9.899999619,8.899999619,6.800000191,6,7.400000095,17.10000038,18.70000076,16.20000076,14.89999962,11.10000038
"MO",6.699999809,6.5,6.400000095,6.099999905,4.900000095,4.199999809,3.700000048,3,3,3.5,2.799999952,2.599999905,2,1.799999952
"MF",,,,,,,,,,,,,,
"MA",13.60000038,12.5,11.60000038,11.89999962,10.80000019,11,9.699999809,9.800000191,9.600000381,9.100000381,9.100000381,8.899999619,9,9.199999809
"MC",,,,,,,,,,,,,,
"MD",8.5,7.300000191,6.800000191,7.900000095,8.100000381,7.300000191,7.400000095,5.099999905,4,6.400000095,7.400000095,6.699999809,5.599999905,5.099999905
"MG",2.599999905,4,4.400000095,5,3.799999952,2.599999905,3.900000095,4.099999905,4.300000191,4.800000191,3.599999905,3.599999905,3.599999905,3.599999905
"MV",10.80000019,11.30000019,11.89999962,12.60000038,12.5,13.39999962,14.39999962,12.60000038,12.80000019,12.19999981,11.69999981,11.5,11.10000038,11.60000038
"MX",2.599999905,2.5,2.900000095,3,3.700000048,3.5,3.200000048,3.400000095,3.5,5.199999809,5.199999809,5.300000191,4.900000095,4.900000095
"MH",,,,,,,,,,,,,,
"MK",32.20000076,30.5,31.89999962,36.70000076,37.20000076,37.29999924,36,34.90000153,33.79999924,32.20000076,32,31.39999962,31,29
"ML",8.300000191,8.300000191,8.399999619,8.600000381,8.800000191,8.5,8.300000191,8.5,8.399999619,8.5,8.100000381,8.100000381,8.100000381,8.199999809
"MT",6.300000191,7.099999905,6.900000095,7.5,7.300000191,7.300000191,6.900000095,6.5,6,6.900000095,6.900000095,6.5,6.400000095,6.5
"MM",3.5,3.599999905,3.5,3.400000095,3.400000095,3.400000095,3.400000095,3.400000095,3.599999905,3.5,3.5,3.400000095,3.299999952,3.400000095
"ME",19.70000076,21,21,21.10000038,19.29999924,19.39999962,18.20000076,19.39999962,16.79999924,19.10000038,19.70000076,19.70000076,19.60000038,19.79999924
"MN",6.099999905,6.099999905,6.199999809,6.800000191,7.099999905,6.900000095,5.900000095,7.199999809,5.599999905,5.900000095,6.5,4.800000191,5.199999809,4.900000095
"MP",,,,,,,,,,,,,,
"MZ",8.600000381,8.399999619,8.399999619,8.399999619,8.399999619,8.300000191,8.300000191,8.300000191,8.300000191,8.300000191,8.300000191,8.300000191,8.300000191,8.300000191
"MR",32.40000153,32.40000153,32.40000153,32.5,32.5,32.09999847,31.79999924,31.39999962,31.20000076,31.10000038,31.10000038,31.10000038,31.10000038,31
"MU",7.800000191,6.800000191,7.199999809,7.699999809,8.5,9.600000381,9.100000381,8.5,7.199999809,7.300000191,7.699999809,7.900000095,8.699999809,8.300000191
"MW",7.599999905,7.699999809,7.699999809,7.699999809,7.800000191,7.900000095,7.800000191,7.599999905,7.5,7.5,7.5,7.599999905,7.599999905,7.599999905
"MY",3,3.5,3.5,3.599999905,3.5,3.5,3.299999952,3.200000048,3.299999952,3.700000048,3.400000095,3.099999905,3,3.200000048
"NA",20.29999924,21.5,18.29999924,20.29999924,21.89999962,20.20000076,21.70000076,19.29999924,37.59999847,29.70000076,22.10000038,19.79999924,16.70000076,16.89999962
"NC",,,,,,,,,,,,,,
"NE",5,5,5,5,5,5.099999905,5.099999905,5.099999905,5.099999905,5.099999905,5.099999905,5.099999905,5.099999905,5.099999905
"NG",7.599999905,7.599999905,7.699999809,7.599999905,7.699999809,7.599999905,7.599999905,7.599999905,7.599999905,7.599999905,7.599999905,7.599999905,7.5,7.5
"NI",6.199999809,6,5.900000095,8,6.699999809,5.599999905,5.300000191,5,6.199999809,6.599999905,8,7.800000191,7.800000191,7.199999809
"NL",2.700000048,2.099999905,2.599999905,3.599999905,4.599999905,4.699999809,3.900000095,3.200000048,2.799999952,3.400000095,4.5,4.400000095,5.300000191,6.699999809
"NO",3.400000095,3.400000095,3.900000095,4.400000095,4.400000095,4.599999905,3.400000095,2.5,2.599999905,3.200000048,3.599999905,3.299999952,3.200000048,3.5
"NP",2.700000048,3.799999952,2.799999952,2.099999905,2.099999905,2.5,2.599999905,2.599999905,2.700000048,2.700000048,2.700000048,2.700000048,2.700000048,2.700000048
"NZ",6.199999809,5.400000095,5.300000191,4.800000191,4,3.799999952,3.900000095,3.700000048,4.199999809,6.099999905,6.5,6.5,6.900000095,6.199999809
"OM",8.600000381,8.699999809,8.600000381,8.5,8.399999619,8.399999619,8.399999619,8.399999619,8.399999619,8.300000191,8.199999809,8.100000381,7.900000095,7.900000095
"PK",7.199999809,7.400000095,7.800000191,7.699999809,7.400000095,7.099999905,6.099999905,5.099999905,5,4.900000095,5,5,5,5.099999905
"PA",13.5,14,13.5,13,11.69999981,9.800000191,8.699999809,6.400000095,5.599999905,6.599999905,6.5,4.5,4,4.099999905
"PE",6.300000191,5.099999905,6,6.599999905,5.199999809,5.199999809,4.599999905,4.5,4.5,4.400000095,4,3.900000095,3.599999905,3.900000095
"PH",11.19999981,11,11.5,11.19999981,11.89999962,7.699999809,8,7.400000095,7.300000191,7.5,7.300000191,7,7,7.099999905
"PW",,,,,,,,,,,,,,
"PG",2.900000095,2.799999952,2.700000048,2.700000048,2.700000048,2.599999905,2.700000048,2.5,2.5,2.5,2.400000095,2.400000095,2.400000095,2.099999905
"PL",16.10000038,18.20000076,19.89999962,19.60000038,19,17.70000076,13.80000019,9.600000381,7.099999905,8.199999809,9.600000381,9.600000381,10.10000038,10.39999962
"PR",10.30000019,11.60000038,12.10000038,12,10.5,11.5,11.19999981,11.10000038,11.80000019,15.10000038,16.20000076,15.80000019,14.60000038,14.19999981
"KP",4.599999905,4.800000191,4.699999809,4.699999809,4.599999905,4.599999905,4.599999905,4.5,4.699999809,4.900000095,4.5,4.5,4.599999905,4.599999905
"PT",3.900000095,4,5,6.300000191,6.699999809,7.599999905,7.699999809,8,7.599999905,9.5,10.80000019,12.69999981,15.60000038,16.5
"PY",7.599999905,7.599999905,10.69999981,7.900000095,7.400000095,5.800000191,6.699999809,5.599999905,5.599999905,6.5,5.699999809,4.300000191,4.900000095,5.199999809
"PF",,,,,,,,,,,,,,
"QA",0.899999976,0.899999976,0.899999976,1.200000048,1.5,1.100000024,0.899999976,0.5,0.300000012,0.300000012,0.400000006,0.600000024,0.5,0.5
"RO",7,6.599999905,8.100000381,7,7.699999809,7.199999809,7.300000191,6.400000095,5.800000191,6.900000095,7.300000191,7.400000095,7,7.300000191
"RU",10.60000038,9,7.900000095,8.199999809,7.800000191,7.099999905,7.099999905,6,6.199999809,8.300000191,7.300000191,6.5,5.5,5.599999905
"RW",0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024,0.600000024
"SA",4.599999905,4.599999905,5.199999809,5.900000095,5.900000095,5.900000095,6.300000191,5.699999809,5.099999905,5.400000095,5.400000095,5.800000191,5.599999905,5.699999809
"SD",15.10000038,15,14.89999962,14.89999962,14.89999962,14.80000019,14.89999962,14.80000019,14.80000019,14.80000019,14.80000019,14.80000019,14.80000019,15.19999981
"SN",10.19999981,10.10000038,10.19999981,10.10000038,10.10000038,10.10000038,10,10,10,10,10.19999981,10.39999962,10.30000019,10.30000019
"SG",3.700000048,3.700000048,4.800000191,5.199999809,4.400000095,4.099999905,3.599999905,3,3.200000048,4.300000191,3.099999905,2.900000095,2.799999952,2.799999952
"SB",4.900000095,4.599999905,4.300000191,3.900000095,3.799999952,3.599999905,3.900000095,3.799999952,3.799999952,4.199999809,3.700000048,3.599999905,3.799999952,3.799999952
"SL",3.299999952,3.299999952,3.299999952,3.400000095,3.400000095,3.400000095,3.400000095,3.400000095,3.400000095,3.400000095,3.400000095,3.400000095,3.400000095,3.200000048
"SV",7,7,6.199999809,6.900000095,6.800000191,7.199999809,6.599999905,6.300000191,5.900000095,7.300000191,7,6.599999905,6.099999905,6.300000191
"SM",,,,,,,,,,,,,,
"SO",6.900000095,6.900000095,6.900000095,6.900000095,6.900000095,6.900000095,6.900000095,6.900000095,6.900000095,6.900000095,6.900000095,6.900000095,6.900000095,6.900000095
"RS",12.60000038,12.80000019,13.80000019,15.19999981,18.5,20.79999924,20.79999924,18.10000038,13.60000038,16.60000038,19.20000076,23,23.89999962,22.20000076
"SS",,,,,,,,,,,,,,
"ST",,,,,,,,,,,,,,
"SR",14.80000019,8.100000381,9.100000381,11,14.60000038,8.199999809,9.899999619,8.600000381,7.300000191,9,7.599999905,7.400000095,7.400000095,7.800000191
"SK",18.79999924,19.29999924,18.60000038,17.5,18.10000038,16.20000076,13.30000019,11,9.600000381,12.10000038,14.39999962,13.5,13.89999962,14.19999981
"SI",6.900000095,5.699999809,6.300000191,6.699999809,6.300000191,6.5,6,4.800000191,4.400000095,5.900000095,7.199999809,8.199999809,8.800000191,10.19999981
"SE",5.900000095,5.099999905,5.300000191,5.900000095,6.599999905,7.800000191,7.099999905,6.199999809,6.300000191,8.399999619,8.699999809,7.800000191,8.100000381,8.100000381
"SZ",22.70000076,22.79999924,22.79999924,22.79999924,22.89999962,22.89999962,22.89999962,23,23,22.89999962,22.79999924,22.70000076,22.5,22.5
"SX",,,,,,,,,,,,,,
"SC",,,,,,,,,,,,,,
"SY",9.5,11.60000038,11.69999981,10.30000019,9.800000191,9.199999809,8.199999809,8.399999619,10.89999962,8.100000381,8.399999619,11.5,11.39999962,10.80000019
"TC",,,,,,,,,,,,,,
"TD",7.099999905,6.900000095,7,6.900000095,6.800000191,7,7.099999905,7.099999905,7.099999905,7.099999905,7,7.099999905,7,7
"TG",7.199999809,7.199999809,7.199999809,7.099999905,7.099999905,7.099999905,7.099999905,7.099999905,7.099999905,7,7,7,7,6.900000095
"TH",2.400000095,2.599999905,1.799999952,1.5,1.5,1.299999952,1.200000048,1.200000048,1.200000048,1.5,1,0.699999988,0.699999988,0.699999988
"TJ",11.80000019,11.89999962,12.19999981,12,12,11.69999981,11.69999981,11.60000038,11.19999981,11.5,11.60000038,11.30000019,11,10.69999981
"TM",11,11,11,11,11,11,11,11,11,10.89999962,10.89999962,10.89999962,10.80000019,10.60000038
"TL",6.5,9.899999619,9.199999809,8.5,7.900000095,7.199999809,6.5,6.699999809,5.900000095,5.199999809,3.900000095,3.799999952,4,4.400000095
"TO",,,,,,,,,,,,,,
"TT",12.10000038,10.80000019,10.39999962,10.5,8.300000191,8,6.300000191,5.5,4.599999905,5.300000191,5.900000095,4.699999809,5,5.800000191
"TN",15.69999981,15.10000038,15.30000019,14.5,13.89999962,14.19999981,12.5,12.39999962,12.39999962,13.30000019,13,18.29999924,14,13.30000019
"TR",6.5,8.399999619,10.39999962,10.5,10.80000019,10.60000038,10.19999981,10.30000019,11,14,11.89999962,9.800000191,9.199999809,10
"TV",,,,,,,,,,,,,,
"TZ",5.099999905,5.099999905,3.599999905,3.400000095,2.900000095,2.5,4.300000191,2,2.5,2.5,3,3.5,3.5,3.5
"UG",2.799999952,2.400000095,3.5,3.200000048,2.5,2,3.700000048,3,3.700000048,4.199999809,4.199999809,4.199999809,4.199999809,3.799999952
"UA",11.60000038,10.89999962,9.600000381,9.100000381,8.600000381,7.199999809,6.800000191,6.400000095,6.400000095,8.800000191,8.100000381,7.900000095,7.5,7.900000095
"UY",10.30000019,9.5,8.600000381,7.800000191,6.900000095,9,10.60000038,9.199999809,7.599999905,7.300000191,7.199999809,6.300000191,6.5,6.599999905
"US",4.099999905,4.800000191,5.900000095,6.099999905,5.599999905,5.199999809,4.699999809,4.699999809,5.900000095,9.399999619,9.699999809,9,8.199999809,7.400000095
"UZ",11,11,11,11,11,11,11,11.10000038,11.10000038,11,11,11,10.89999962,10.69999981
"VC",,,,,,,,,,,,,,
