"id","2014"
"d101",61.6
"d102",9.9
"d103",34.7
"d104",22.1
"d105",36.1
"d106",21.1
"d107",35.5
"d108",22.1
"d109",52.6
"d110",54.3
"d111",47.1
"d112",22
"d113",19.7
"d114",47.1
"d115",35.5
"d116",
"d117",22.1
"d118",36.1
"d119",21.1
"d120",
"d121",
"d122",36.1
"d123",34.7
"d124",36.1
"d201",39.4
"d202",36
"d203",25.2
"d204",27.6
"d205",16.4
"d206",24.8
"d207",13.3
"d208",9.8
"d209",22.9
"d210",
"d211",26.4
"d212",19.9
"d213",0.34
"d214",33
"d215",41.5
"d216",13.3
"d217",22.9
"d218",22.9
"d219",9.8
"d220",24.8
"d221",19.9
"d222",16.4
"d223",22.9
"d224",25.2
"d225",41.5
"d226",16.4
"d227",
"d228",24.8
"d229",25.2
"d230",39.4
"d231",9.8
"d232",26.4
"d301",18.8
"d302",33.5
"d303",29.7
"d304",17.2
"d305",18.3
"d306",41
"d307",14.4
"d308",24.8
"d309",15.4
"d310",19.7
"d311",37.6
"d312",13.2
"d313",57.5
"d314",
"d315",14.4
"d316",17.2
"d317",14.4
"d318",
"d319",29.7
"d320",29.7
"d321",33.5
"d322",13.2
"d323",14.4
"d324",37.6
"d325",33.5
"d326",18.3
"d327",24.8
"d328",17.2
"d329",14.4
"d330",19.7
"d401",27.3
"d402",36.3
"d403",36
"d404",15.3
"d405",41.5
"d406",37.8
"d407",24.8
"d408",43.9
"d409",64.4
"d410",45.7
"d411",
"d412",34.4
"d413",34.9
"d414",29.9
"d415",41.4
"d416",
"d417",45.7
"d418",45.7
"d419",55.7
"d420",36.3
"d421",64.4
"d422",31.4
"d423",36.3
"d424",27.3
"d425",36.3
"d426",36.3
