"district_id","2016"
"d18974",78.5
"d18975",73.9
"d18987",78.4
"d18988",86.4
"d18976",78.1
"d18955",83.6
"d18965",62.3
"d18968",70.8
"d18956",78.2
"d18991",74.1
"d18989",73.8
"d18977",81.6
"d18943",78.4
"d18949",66.3
"d18944",83.6
"d18969",81.8
"d18970",81.2
"d18957",71.9
"d18950",79.1
"d18978",87
"d18951",79.2
"d18958",71.6
"d18959",74.8
"d18966",79.1
"d18960",68.4
"d18961",74.8
"d18971",78.3
"d18952",83.1
"d18946",87.8
"d18964",77.7
"d18979",78.7
"d18980",84.9
"d18981",91.6
"d18962",74.7
"d18972",88
"d18947",76.3
"d18948",86.4
"d18982",81.4
"d18973",83.4
"d18953",78.1
"d18954",76
"d18983",78.4
"d18984",65.4
"d18985",74
"d18990",79.1
"d18967",74.2
"d18986",60.2
