"id","entity-name","year","value"
"AE","UAE",2009,256126600000
"AE","UAE",2010,285910700000
"AE","UAE",2011,347516740000
"AE","UAE",2012,3.72561e+11
"AE","UAE",2013,4.02626e+11
"AE","UAE",2014,403246580000
"AE","UAE",2015,3.70569e+11
"AT","Austria",1960,6.28e+09
"AT","Austria",1961,6.95e+09
"AT","Austria",1962,7.4e+09
"AT","Austria",1963,7.97e+09
"AT","Austria",1964,8.74e+09
"AT","Austria",1965,9.52e+09
"AT","Austria",1966,1.029e+10
"AT","Austria",1967,1.089e+10
"AT","Austria",1968,1.164e+10
"AT","Austria",1969,1.277e+10
"AT","Austria",1970,1.4465e+10
"AT","Austria",1971,1.6722e+10
"AT","Austria",1972,2.0625e+10
"AT","Austria",1973,2.7569e+10
"AT","Austria",1974,3.2937e+10
"AT","Austria",1975,3.7457e+10
"AT","Austria",1976,4.0117e+10
"AT","Austria",1977,4.7751e+10
"AT","Austria",1978,5.7435e+10
"AT","Austria",1979,6.8117e+10
"AT","Austria",1980,7.6225e+10
"AT","Austria",1981,6.5797e+10
"AT","Austria",1982,6.6218e+10
"AT","Austria",1983,6.6649e+10
"AT","Austria",1984,6.4218e+10
"AT","Austria",1985,6.5926e+10
"AT","Austria",1986,9.363e+10
"AT","Austria",1987,1.16667e+11
"AT","Austria",1988,1.25786e+11
"AT","Austria",1989,125485600000
"AT","Austria",1990,157914190000
"AT","Austria",1991,162424090000
"AT","Austria",1992,183067950000
"AT","Austria",1993,181385950000
"AT","Austria",1994,195928550000
"AT","Austria",1995,231701540000
"AT","Austria",1996,229964930000
"AT","Austria",1997,203671770000
"AT","Austria",1998,209637840000
"AT","Austria",1999,206727790000
"AT","Austria",2000,187556710000
"AT","Austria",2001,185351920000
"AT","Austria",2002,203885440000
"AT","Austria",2003,250370580000
"AT","Austria",2004,290942970000
"AT","Austria",2005,301528720000
"AT","Austria",2006,319585850000
"AT","Austria",2007,363101890000
"AT","Austria",2008,400095360000
"AT","Austria",2009,378024480000
"AT","Austria",2010,374794700000
"AT","Austria",2011,416045610000
"AT","Austria",2012,394606400000
"AT","Austria",2013,428299260000
"AT","Austria",2014,434126350000
"AT","Austria",2015,374138660000
"AU","Australia",1960,1.591e+10
"AU","Australia",1961,1.612e+10
"AU","Australia",1962,1.732e+10
"AU","Australia",1963,1.889e+10
"AU","Australia",1964,2.076e+10
"AU","Australia",1965,2.243e+10
"AU","Australia",1966,2.375e+10
"AU","Australia",1967,2.609e+10
"AU","Australia",1968,2.825e+10
"AU","Australia",1969,3.134e+10
"AU","Australia",1970,3.44e+10
"AU","Australia",1971,3.8436e+10
"AU","Australia",1972,4.5424e+10
"AU","Australia",1973,6.4675e+10
"AU","Australia",1974,7.8489e+10
"AU","Australia",1975,8.4233e+10
"AU","Australia",1976,9.2516e+10
"AU","Australia",1977,9.5301e+10
"AU","Australia",1978,1.07583e+11
"AU","Australia",1979,1.19088e+11
"AU","Australia",1980,1.38023e+11
"AU","Australia",1981,1.58062e+11
"AU","Australia",1982,1.57293e+11
"AU","Australia",1983,1.53802e+11
"AU","Australia",1984,1.7256e+11
"AU","Australia",1985,1.5504e+11
"AU","Australia",1986,1.6154e+11
"AU","Australia",1987,1.87124e+11
"AU","Australia",1988,2.38884e+11
"AU","Australia",1989,2.7111e+11
"AU","Australia",1990,2.80813e+11
"AU","Australia",1991,2.79739e+11
"AU","Australia",1992,277231690000
"AU","Australia",1993,274709440000
"AU","Australia",1994,3.19533e+11
"AU","Australia",1995,348678870000
"AU","Australia",1996,392472390000
"AU","Australia",1997,392266760000
"AU","Australia",1998,353989200000
"AU","Australia",1999,382002320000
"AU","Australia",2000,370209090000
"AU","Australia",2001,346482380000
"AU","Australia",2002,386825070000
"AU","Australia",2003,492962050000
"AU","Australia",2004,595629780000
"AU","Australia",2005,678650980000
"AU","Australia",2006,719553430000
"AU","Australia",2007,827212180000
"AU","Australia",2008,934808310000
"AU","Australia",2009,940528910000
"AU","Australia",2010,1185552190000
"AU","Australia",2011,1450350800000
"AU","Australia",2012,1496885090000
"AU","Australia",2013,1464361920000
"AU","Australia",2014,1.394293e+12
"AU","Australia",2015,1200091670000
"BE","Belgium",1960,1.143e+10
"BE","Belgium",1961,1.213e+10
"BE","Belgium",1962,1.296e+10
"BE","Belgium",1963,1.392e+10
"BE","Belgium",1964,1.557e+10
"BE","Belgium",1965,1.698e+10
"BE","Belgium",1966,1.825e+10
"BE","Belgium",1967,1.956e+10
"BE","Belgium",1968,2.09e+10
"BE","Belgium",1969,2.32e+10
"BE","Belgium",1970,2.5836e+10
"BE","Belgium",1971,2.9081e+10
"BE","Belgium",1972,3.5271e+10
"BE","Belgium",1973,4.588e+10
"BE","Belgium",1974,5.3985e+10
"BE","Belgium",1975,6.3235e+10
"BE","Belgium",1976,6.8457e+10
"BE","Belgium",1977,7.9456e+10
"BE","Belgium",1978,9.7402e+10
"BE","Belgium",1979,1.1094e+11
"BE","Belgium",1980,1.19724e+11
"BE","Belgium",1981,9.7561e+10
"BE","Belgium",1982,8.6103e+10
"BE","Belgium",1983,8.1609e+10
"BE","Belgium",1984,7.759e+10
"BE","Belgium",1985,8.0447e+10
"BE","Belgium",1986,1.14911e+11
"BE","Belgium",1987,1.43408e+11
"BE","Belgium",1988,1.52415e+11
"BE","Belgium",1989,1.53512e+11
"BE","Belgium",1990,195097500000
"BE","Belgium",1991,200673300000
"BE","Belgium",1992,2.22609e+11
"BE","Belgium",1993,2.0746e+11
"BE","Belgium",1994,228925730000
"BE","Belgium",1995,269991720000
"BE","Belgium",1996,266662380000
"BE","Belgium",1997,246014920000
"BE","Belgium",1998,2.50628e+11
"BE","Belgium",1999,250384080000
"BE","Belgium",2000,229121480000
"BE","Belgium",2001,235472860000
"BE","Belgium",2002,2.47789e+11
"BE","Belgium",2003,307995710000
"BE","Belgium",2004,357207110000
"BE","Belgium",2005,373468800000
"BE","Belgium",2006,395970880000
"BE","Belgium",2007,457796030000
"BE","Belgium",2008,498460980000
"BE","Belgium",2009,474489630000
"BE","Belgium",2010,469576160000
"BE","Belgium",2011,523485400000
"BE","Belgium",2012,487750640000
"BE","Belgium",2013,507543160000
"BE","Belgium",2014,528308350000
"BE","Belgium",2015,457652800000
"BG","Bulgaria",2010,46501150000
"BG","Bulgaria",2011,52104700000
"BG","Bulgaria",2012,49757680000
"BG","Bulgaria",2013,5.1136e+10
"BG","Bulgaria",2014,5.4e+10
"BG","Bulgaria",2015,4.7651e+10
"CA","Canada",1960,3.963e+10
"CA","Canada",1961,3.9141e+10
"CA","Canada",1962,4.016e+10
"CA","Canada",1963,4.2533e+10
"CA","Canada",1964,4.6556e+10
"CA","Canada",1965,5.1212e+10
"CA","Canada",1966,5.7191e+10
"CA","Canada",1967,6.1428e+10
"CA","Canada",1968,6.7142e+10
"CA","Canada",1969,7.3834e+10
"CA","Canada",1970,8.2074e+10
"CA","Canada",1971,9.3533e+10
"CA","Canada",1972,1.06222e+11
"CA","Canada",1973,1.23498e+11
"CA","Canada",1974,1.50847e+11
"CA","Canada",1975,1.62631e+11
"CA","Canada",1976,1.94191e+11
"CA","Canada",1977,1.97604e+11
