"district_id","district_name","year","value"
"d18974","Baringo",2013,45.9
"d18975","Bomet",2013,46.2
"d18987","Bungoma",2013,46.8
"d18988","Busia",2013,47.2
"d18976","Elgeyo-Marakwet",2013,43.8
"d18955","Embu",2013,32.8
"d18965","Garissa",2013,51.7
"d18968","Homa Bay",2013,53.7
"d18956","Isiolo",2013,42.1
"d18991","Kajiado",2013,63.2
"d18989","Kakamega",2013,44.8
"d18977","Kericho",2013,54.3
"d18943","Kiambu",2013,38.7
"d18949","Kilifi",2013,47
"d18944","Kirinyaga",2013,26.8
"d18969","Kisii",2013,44.4
"d18970","Kisumu",2013,45.1
"d18957","Kitui",2013,42.8
"d18950","Kwale",2013,47.5
"d18978","Laikipia",2013,36.3
"d18951","Lamu",2013,33
"d18958","Machakos",2013,45.1
"d18959","Makueni",2013,36.2
"d18966","Mandera",2013,54.9
"d18960","Marsabit",2013,45.4
"d18961","Meru",2013,35.3
"d18971","Migori",2013,51.5
"d18952","Mombasa",2013,37.1
"d18946","Murang'a",2013,23.5
"d18964","Nairobi",2013,36
"d18979","Nakuru",2013,40.2
"d18980","Nandi",2013,43
"d18981","Narok",2013,51.3
"d18962","Nithi",2013,33.1
"d18972","Nyamira",2013,56.5
"d18947","Nyandarua",2013,35.8
"d18948","Nyeri",2013,36.8
"d18982","Samburu",2013,47.8
"d18973","Siaya",2013,46.3
"d18953","Taita Taveta",2013,33
"d18954","Tana River",2013,42.2
"d18983","Trans-Nzoia",2013,44
"d18984","Turkana",2013,51.2
"d18985","Uasin Gishu",2013,42.4
"d18990","Vihiga",2013,36.9
"d18967","Wajir",2013,52.2
"d18986","West Pokot",2013,44
