"district_id","2013"
"d18974",45.9
"d18975",46.2
"d18987",46.8
"d18988",47.2
"d18976",43.8
"d18955",32.8
"d18965",51.7
"d18968",53.7
"d18956",42.1
"d18991",63.2
"d18989",44.8
"d18977",54.3
"d18943",38.7
"d18949",47
"d18944",26.8
"d18969",44.4
"d18970",45.1
"d18957",42.8
"d18950",47.5
"d18978",36.3
"d18951",33
"d18958",45.1
"d18959",36.2
"d18966",54.9
"d18960",45.4
"d18961",35.3
"d18971",51.5
"d18952",37.1
"d18946",23.5
"d18964",36
"d18979",40.2
"d18980",43
"d18981",51.3
"d18962",33.1
"d18972",56.5
"d18947",35.8
"d18948",36.8
"d18982",47.8
"d18973",46.3
"d18953",33
"d18954",42.2
"d18983",44
"d18984",51.2
"d18985",42.4
"d18990",36.9
"d18967",52.2
"d18986",44
