"id","entity-name","year","value"
"d18974","Baringo",2009,67.4
"d18975","Bomet",2009,56.7
"d18987","Bungoma",2009,40.5
"d18988","Busia",2009,55.9
"d18976","Elgeyo-Marakwet",2009,77
"d18955","Embu",2009,46.7
"d18965","Garissa",2009,29.4
"d18968","Homa Bay",2009,70.6
"d18956","Isiolo",2009,56.9
"d18991","Kajiado",2009,69.9
"d18989","Kakamega",2009,50
"d18977","Kericho",2009,55.8
"d18943","Kiambu",2009,69.9
"d18949","Kilifi",2009,71.5
"d18944","Kirinyaga",2009,73.6
"d18969","Kisii",2009,45.5
"d18970","Kisumu",2009,59.5
"d18957","Kitui",2009,54.4
"d18950","Kwale",2009,62.2
"d18978","Laikipia",2009,60
"d18951","Lamu",2009,63.7
"d18958","Machakos",2009,51
"d18959","Makueni",2009,52.1
"d18966","Mandera",2009,
"d18960","Marsabit",2009,65.9
"d18961","Meru",2009,69.8
"d18971","Migori",2009,55.4
"d18952","Mombasa",2009,63.3
"d18946","Murang'a",2009,59.8
"d18964","Nairobi",2009,57.4
"d18979","Nakuru",2009,53.3
"d18980","Nandi",2009,48.9
"d18981","Narok",2009,67.7
"d18962","Nithi",2009,67.5
"d18972","Nyamira",2009,
"d18947","Nyandarua",2009,46
"d18948","Nyeri",2009,
"d18982","Samburu",2009,48.9
"d18973","Siaya",2009,65.6
"d18953","Taita Taveta",2009,50.8
"d18954","Tana River",2009,47.8
"d18983","Trans-Nzoia",2009,45.7
"d18984","Turkana",2009,76.5
"d18985","Uasin Gishu",2009,55.7
"d18990","Vihiga",2009,50.1
"d18967","Wajir",2009,57.2
"d18986","West Pokot",2009,63.3
