"district_id","district_name","year","value","value_ncu"
"d217","Budaka",2016,4031914.34,14922553000
"d217","Budaka",2017,4355613.87,17489417000
"d217","Budaka",2018,3877180.43,16773139000
"d218","Bududa",2013,5346926.12,11945792000
"d218","Bududa",2014,6220872.22,14541543000
"d218","Bududa",2015,5264865,14863870000
"d218","Bududa",2016,3795643.51,14048089000
"d218","Bududa",2017,4141652.21,16630281000
"d218","Bududa",2018,3786901.8,16382583000
"d201","Bugiri",2013,10235394.8,22867325000
"d201","Bugiri",2014,11159054.57,26084746000
"d201","Bugiri",2015,9652201.37,27250284000
"d201","Bugiri",2016,7362735.5,27250284000
"d201","Bugiri",2017,420404.22,1688080000
"d420","Buhweju",2013,3089547.63,6902488000
"d420","Buhweju",2014,3524887.69,8239569000
"d420","Buhweju",2015,3202483.09,9041313000
"d420","Buhweju",2016,2226975.7,8242279000
"d117","Buikwe",2013,8460005.38,18900853000
"d117","Buikwe",2014,9333101.89,21816507000
"d117","Buikwe",2015,9264130.24,26154674000
"d117","Buikwe",2016,6869003.98,25422930000
"d117","Buikwe",2017,513443.38,2061667000
"d117","Buikwe",2018,2672729.16,11562541000
"d219","Bukedea",2013,6883927.82,15379672000
"d219","Bukedea",2014,7222213.44,16882219000
"d219","Bukedea",2015,6431373.62,18157180000
"d219","Bukedea",2016,4473941.62,16558544000
"d219","Bukedea",2017,4516965.98,18137306000
"d118","Bukomansimbi",2013,3950425.33,8825811000
"d118","Bukomansimbi",2014,4243344.01,9918990000
"d118","Bukomansimbi",2015,3879686.88,10953208000
"d118","Bukomansimbi",2016,2850553.18,10550207000
"d220","Bukwo",2013,5756971.24,12861891000
"d220","Bukwo",2014,4663050.9,10900072000
"d220","Bukwo",2015,4775552.37,13482433000
"d220","Bukwo",2016,3642809.3,13482433000
"d225","Bulambuli",2013,4414370.79,9862331000
"d225","Bulambuli",2014,4931280.65,11527070000
"d225","Bulambuli",2015,4824123.51,13619560000
"d225","Bulambuli",2016,3324862.95,12305679000
"d225","Bulambuli",2017,3403335.36,13665663000
"d416","Buliisa",2013,3921636.21,8761492000
"d416","Buliisa",2014,4706946.17,11002679000
"d416","Buliisa",2015,4582274.45,12936767000
"d416","Buliisa",2016,2701002.31,9996703000
"d416","Buliisa",2017,2246882.82,9022074000
"d401","Bundibugyo",2013,6782813.84,15153769000
"d401","Bundibugyo",2014,6947375.46,16239774000
"d401","Bundibugyo",2015,7956648.53,22463366000
"d401","Bundibugyo",2016,5541582.8,2.051e+10
"d401","Bundibugyo",2017,5438865,21839075000
"d402","Bushenyi",2013,8513241.48,19019790000
"d402","Bushenyi",2014,9897801.32,23136515000
"d402","Bushenyi",2015,9499664.88,26819640000
"d402","Bushenyi",2016,7092993.08,26251938000
"d402","Bushenyi",2017,1549736.74,6222772000
"d402","Bushenyi",2018,1423305.23,6157386000
"d202","Busia",2013,10218813.94,22830281000
"d202","Busia",2014,12553100.36,29343385000
"d202","Busia",2015,10444345.21,29486680000
"d202","Busia",2016,6915050.72,25593354000
"d202","Busia",2017,5853515.83,23504053000
"d202","Busia",2018,5312361.67,22981902000
"d221","Butaleja",2013,6202156.02,13856497000
"d221","Butaleja",2014,7217324.54,16870791000
"d221","Butaleja",2015,7620284.33,21513736000
"d221","Butaleja",2016,5786302.99,21415736000
"d221","Butaleja",2017,5853515.83,23504053000
"d221","Butaleja",2018,5312361.67,22981902000
"d119","Butambala",2013,4558800.28,10185007000
"d119","Butambala",2014,5075935.23,11865206000
"d119","Butambala",2015,5013514.02,14154251000
"d119","Butambala",2016,3684558.68,13636952000
"d119","Butambala",2017,3263760.05,13105216000
"d119","Butambala",2018,,
"d120","Buvuma",2013,2255469.03,5039038000
"d120","Buvuma",2014,2482808.37,5803666000
"d120","Buvuma",2015,2496980.76,7049525000
"d120","Buvuma",2016,1664447.76,6160302000
"d120","Buvuma",2017,1733282.55,6959777000
"d120","Buvuma",2018,1573586.39,6807520000
"d226","Buyende",2013,4732418.62,10572895000
"d226","Buyende",2014,5305333.58,12401434000
"d226","Buyende",2015,5066036.68,14302534000
"d226","Buyende",2016,3864391.83,14302534000
"d226","Buyende",2017,3702175.79,14865619000
"d226","Buyende",2018,3479623.52,15053261000
"d317","Dokolo",2013,6648286.13,14853215000
"d317","Dokolo",2014,6420929.9,15009186000
"d317","Dokolo",2015,5555154.49,15683421000
"d317","Dokolo",2016,4094055.45,15152544000
"d317","Dokolo",2017,4186689.36,16811122000
"d317","Dokolo",2018,3754106.57,16240707000
"d121","Gomba",2013,4249778.74,9494609000
"d121","Gomba",2014,4343881.29,1.0154e+10
"d121","Gomba",2015,4517570.31,12754093000
"d121","Gomba",2016,3446019.62,12754093000
"d121","Gomba",2017,3119870.08,12527444000
"d121","Gomba",2018,2805621.75,12137450000
"d304","Gulu",2014,13703335.66,32032107000
"d304","Gulu",2015,11192051.12,31597618000
"d304","Gulu",2016,13812066.84,51119960000
"d304","Gulu",2017,6311275.97,25342131000
"d304","Gulu",2018,6045093.92,26151788000
"d403","Hoima",2013,10166807.4,22714091000
"d403","Hoima",2014,8491149.12,19848408000
"d403","Hoima",2015,5758931.06,16258727000
"d403","Hoima",2016,9087738.36,33634707000
"d403","Hoima",2017,6344333.66,25474870000
"d403","Hoima",2018,5538307.21,23959369000
"d417","Ibanda",2013,6134522.45,13705394000
"d417","Ibanda",2014,7307583.07,17081774000
"d417","Ibanda",2015,7106001.62,20061803000
"d417","Ibanda",2016,5250710.76,19433451000
"d417","Ibanda",2017,5356769.27,21509430000
"d417","Ibanda",2018,1456124.5,6299366000
"d203","Iganga",2013,14534866.89,32472956000
"d203","Iganga",2014,13733347.97,32102262000
"d203","Iganga",2015,16241298.11,45852751000
"d203","Iganga",2016,12027991.41,44516903000
"d203","Iganga",2017,1277863.16,5131098000
"d418","Isingiro",2013,7834473.06,17503325000
"d418","Isingiro",2014,9087809.49,21243126000
"d418","Isingiro",2015,8599790.49,24279097000
"d418","Isingiro",2016,6318498.12,23385448000
"d418","Isingiro",2017,6931968.65,27834444000
"d418","Isingiro",2018,6049009.91,26168729000
"d204","Jinja",2013,13209217.02,29511266000
"d204","Jinja",2014,17982459.58,42034734000
"d204","Jinja",2015,11398674.09,32180960000
"d204","Jinja",2016,12356119.85,45731342000
"d204","Jinja",2017,4683556.45,18806229000
"d204","Jinja",2018,4437387.79,19196662000
"d318","Kaabong",2013,6853355.01,15311368000
"d318","Kaabong",2014,8552308.69,19991371000
"d318","Kaabong",2015,7053561.49,19913753000
"d318","Kaabong",2016,5222869.38,19330407000
"d318","Kaabong",2017,4005447.7,16083369000
"d404","Kabale",2013,17158787.89,38335168000
"d404","Kabale",2014,16806895.1,39286804000
"d404","Kabale",2015,20477997.6,57813884000
"d404","Kabale",2016,15079478.71,55810789000
"d404","Kabale",2017,6274507.28,25194491000
"d404","Kabale",2018,7944825.16,34370249000
"d405","Kabarole",2013,13447653.08,30043966000
"d405","Kabarole",2014,14571980.58,34062600000
"d405","Kabarole",2015,14768292.6,41694133000
"d405","Kabarole",2016,10417275.66,38555469000
"d405","Kabarole",2017,11740892.76,47144071000
"d405","Kabarole",2018,10040715.19,43437316000
"d213","Kaberamaido",2013,6517823.07,14561742000
"d213","Kaberamaido",2014,6962385.68,16274861000
"d213","Kaberamaido",2015,5923961.44,16724644000
"d213","Kaberamaido",2016,4367765.59,16165575000
"d213","Kaberamaido",2017,4114058.26,16519481000
"d101","Kalangala",2013,3036166.96,6783228000
"d101","Kalangala",2014,3291870.16,7694881000
"d101","Kalangala",2015,3552261.41,10028814000
"d101","Kalangala",2016,2491837.69,9222562000
"d101","Kalangala",2017,2089834.92,8391468000
"d101","Kalangala",2018,1864837.37,8067506000
"d222","Kaliro",2013,5778310.08,12909565000
"d222","Kaliro",2014,5864802.3,13709215000
"d222","Kaliro",2015,6899300.73,19478241000
"d222","Kaliro",2016,5273819.52,19518979000
"d222","Kaliro",2017,4258564.87,17099729000
"d222","Kaliro",2018,3956906.65,17118044000
"d122","Kalungu",2013,5193775.6,11603632000
"d122","Kalungu",2014,5758761.8,13461341000
"d122","Kalungu",2015,6224848.06,17574113000
"d122","Kalungu",2016,4499376.7,16652682000
"d122","Kalungu",2017,4529182.77,18186361000
"d122","Kalungu",2018,4100834.08,17740691000
"d205","Kamuli",2013,10955169.56,24475404000
"d205","Kamuli",2014,11949844.17,27933249000
"d205","Kamuli",2015,11478521.58,32406387000
"d205","Kamuli",2016,8453127.97,31285945000
"d205","Kamuli",2017,9673323.26,38842007000
"d205","Kamuli",2018,8464725.26,36619398000
"d413","Kamwenge",2014,7770403.64,18163636000
"d413","Kamwenge",2015,6904802.61,19493774000
"d413","Kamwenge",2016,5045356.62,18673413000
"d413","Kamwenge",2017,5949729.79,23890388000
"d413","Kamwenge",2018,5439547.07,23532121000
"d414","Kanungu",2013,8785409.95,19627853000
"d414","Kanungu",2014,8902595.62,20810181000
"d414","Kanungu",2015,8831890.4,24934366000
"d414","Kanungu",2016,6544928.38,24223491000
"d414","Kanungu",2017,6750624.37,27106279000
"d414","Kanungu",2018,5916525.76,25595587000
"d206","Kapchorwa",2013,5359458.9,11973792000
"d206","Kapchorwa",2014,5879772.73,13744209000
"d206","Kapchorwa",2015,5702295.01,16098831000
"d206","Kapchorwa",2016,4139039.26,15319034000
"d206","Kapchorwa",2017,1211345.06,4864003000
"d206","Kapchorwa",2018,1434409.41,6205424000
"d406","Kasese",2013,18004603.43,40224840000
"d406","Kasese",2014,20175470.66,47160987000
"d406","Kasese",2015,18484779.28,52186591000
"d406","Kasese",2016,14687282.98,54359230000
"d406","Kasese",2017,2435156.46,9778063000
"d406","Kasese",2018,2161309.19,9350078000
"d207","Katakwi",2013,5529555.52,12353812000
"d207","Katakwi",2014,7332658.14,17140388000
"d207","Katakwi",2015,6284583.05,17742758000
"d207","Katakwi",2016,4270830.59,15806808000
"d207","Katakwi",2017,3820732.63,15341669000
"d112","Kayunga",2013,8656737.73,19340381000
"d112","Kayunga",2014,8883967.49,20766637000
"d112","Kayunga",2015,9258325.17,26138285000
"d112","Kayunga",2016,6764066.23,25034544000
"d112","Kayunga",2017,6739604.98,27062032000
"d112","Kayunga",2018,6062234.23,26225939000
"d407","Kibaale",2013,11384802.96,25435266000
"d407","Kibaale",2014,13632450.48,31866410000
"d407","Kibaale",2015,13327299.84,37625894000
"d407","Kibaale",2016,9673198.88,35801560000
"d407","Kibaale",2017,8091799.7,32491599000
"d407","Kibaale",2018,6850494.8,29636047000
"d103","Kiboga",2013,5074112.66,11336288000
"d103","Kiboga",2014,5169888.67,12084826000
"d103","Kiboga",2015,5192009.17,14658182000
"d103","Kiboga",2016,3661373.2,13551140000
"d103","Kiboga",2017,4073445.11,16356404000
"d103","Kiboga",2018,3551578.1,15364545000
"d227","Kibuku",2013,4470730.68,9988247000
"d227","Kibuku",2014,5051980.14,11809210000
"d227","Kibuku",2015,4903638.4,13844048000
"d227","Kibuku",2016,3662108.93,13553863000
"d227","Kibuku",2017,3845518.87,15441195000
"d227","Kibuku",2018,3432927.61,14851249000
"d419","Kiruhura",2013,6904030.4,15424584000
"d419","Kiruhura",2014,7083092.88,16557019000
"d419","Kiruhura",2015,6732580.8,19007554000
"d419","Kiruhura",2016,4911443.77,18177787000
"d419","Kiruhura",2017,4584338.54,18407832000
"d419","Kiruhura",2018,4089537.11,17691819000
"d421","Kiryandongo",2013,5633638.43,12586348000
"d421","Kiryandongo",2014,5907229.36,13808390000
"d421","Kiryandongo",2015,6048655.6,17076683000
"d421","Kiryandongo",2016,4380164.31,16211464000
"d421","Kiryandongo",2017,4816072.89,19338332000
"d421","Kiryandongo",2018,4103065.41,17750344000
"d408","Kisoro",2013,9329875.8,20844267000
"d408","Kisoro",2014,9884311.5,23104982000
"d408","Kisoro",2015,10586028.84,29886684000
"d408","Kisoro",2016,7759527.15,28718853000
"d408","Kisoro",2017,378173.53,1518508000
"d408","Kisoro",2018,470299.96,2034573000
"d305","Kitgum",2013,9065686.68,20254031000
"d305","Kitgum",2014,10190550.86,23820829000
"d305","Kitgum",2015,8852385.44,24992228000
"d305","Kitgum",2016,6549011.21,24238602000
"d305","Kitgum",2017,1012729.42,4066487000
"d319","Koboko",2013,5602226.82,12516170000
"d319","Koboko",2014,5749901.63,13440630000
"d319","Koboko",2015,6324952.57,17856730000
"d319","Koboko",2016,3825489.43,14158552000
"d319","Koboko",2017,2466447.94,9903710000
"d319","Koboko",2018,2431576.22,10519285000
"d325","Kole",2013,5490606.34,12266794000
"d325","Kole",2014,5806412.73,13572727000
"d325","Kole",2015,6908733.23,19504871000
"d325","Kole",2016,5023013.04,18590717000
"d325","Kole",2017,4972067.34,19964708000
"d325","Kole",2018,4470316.16,19339114000
"d306","Kotido",2013,4918447.08,10988509000
"d306","Kotido",2014,4145022.31,9689159000
"d306","Kotido",2015,3627626.78,10241587000
"d306","Kotido",2016,2626782.93,9722009000
"d306","Kotido",2017,3534633.73,14192875000
"d306","Kotido",2018,2327273.7,10068060000
"d208","Kumi",2013,8471019.9,18925461000
"d208","Kumi",2014,8088230.39,18906569000
"d208","Kumi",2015,7632310.31,21547688000
"d208","Kumi",2016,5456423.18,20194815000
"d208","Kumi",2017,1153940.44,4633502000
"d208","Kumi",2018,1035075.16,4477857000
"d228","Kween",2013,4340232.7,9696696000
"d228","Kween",2014,4253371.21,9942429000
"d228","Kween",2015,3920363.49,11068047000
"d228","Kween",2016,2629784.19,9733117000
"d228","Kween",2017,2657191.09,10669615000
"d228","Kween",2018,2462342.84,10652385000
"d123","Kyankwanzi",2013,4556212.27,10179225000
"d123","Kyankwanzi",2014,4669487.15,10915117000
"d123","Kyankwanzi",2015,5003836.77,14126930000
"d123","Kyankwanzi",2016,3674533.31,13599847000
"d123","Kyankwanzi",2017,3202990.61,12861204000
"d422","Kyegegwa",2013,3819660.14,8533663000
"d422","Kyegegwa",2014,4237351.39,9904982000
"d422","Kyegegwa",2015,4355901.34,12297666000
"d422","Kyegegwa",2016,2970838.76,10995397000
"d422","Kyegegwa",2017,3308735.19,13285808000
"d422","Kyegegwa",2018,3078047.99,13315998000
"d415","Kyenjojo",2013,6867409.18,15342767000
"d415","Kyenjojo",2014,7756118.12,18130243000
"d415","Kyenjojo",2015,7523609.59,21240802000
"d415","Kyenjojo",2016,5153893.02,19075118000
"d415","Kyenjojo",2017,5957308.41,23920819000
"d415","Kyenjojo",2018,5539887.61,23966206000
"d326","Lamwo",2013,8261784.76,1.8458e+10
"d326","Lamwo",2014,6166576.7,14414625000
"d326","Lamwo",2015,6159539.65,17389733000
"d326","Lamwo",2016,3850930.46,14252712000
"d307","Lira",2013,14471024.48,32330323000
"d307","Lira",2014,9515972.7,22243975000
"d307","Lira",2015,16423954.46,46368430000
"d307","Lira",2016,11838196.12,43814450000
"d307","Lira",2017,12861939.87,51645494000
"d307","Lira",2018,11405740.92,49342578000
"d229","Luuka",2013,5359156.77,11973117000
"d229","Luuka",2014,6046158.7,14133143000
"d229","Luuka",2015,5768977.75,16287091000
"d229","Luuka",2016,6756871.09,25007914000
"d229","Luuka",2017,4238996.57,17021155000
"d229","Luuka",2018,3798750.53,16433842000
"d104","Luwero",2013,12789459.45,28573468000
"d104","Luwero",2014,14174432.02,33133314000
"d104","Luwero",2015,14224958.67,40160182000
"d104","Luwero",2016,10832512.05,40092304000
"d104","Luwero",2017,10518782.32,42236841000
"d104","Luwero",2018,9626417.87,41645017000
"d124","Lwengo",2013,5815319.81,12992250000
"d124","Lwengo",2014,6454842.89,15088459000
"d124","Lwengo",2015,6345950.58,17916012000
"d124","Lwengo",2016,4760945.08,17620775000
"d124","Lwengo",2017,5025646.16,20179847000
"d124","Lwengo",2018,4292196.41,18568547000
"d114","Lyantonde",2013,3049970.47,6814067000
"d114","Lyantonde",2014,3155901.2,7377048000
"d114","Lyantonde",2015,2965830.58,8373191000
"d114","Lyantonde",2016,2262346.72,8373191000
"d114","Lyantonde",2017,2709624.07,10880153000
"d114","Lyantonde",2018,2429626.67,10510851000
"d223","Manafwa",2013,10201570.18,22791756000
"d223","Manafwa",2014,10965839.55,25633098000
"d223","Manafwa",2015,10278106.28,29017351000
"d223","Manafwa",2016,7565843.02,28002007000
"d320","Maracha",2013,5571447.21,12447404000
"d320","Maracha",2014,5976516.28,13970351000
"d320","Maracha",2015,5949618.67,16797080000
"d320","Maracha",2016,4501445.81,16660340000
"d320","Maracha",2017,5038521.68,20231547000
"d320","Maracha",2018,3885991.56,16811257000
"d105","Masaka",2013,9494913.65,21212985000
"d105","Masaka",2014,4108209.69,9603108000
"d105","Masaka",2015,10734715.46,30306459000
"d105","Masaka",2016,7167498.05,26527689000
"d105","Masaka",2017,3539542.36,14212585000
"d105","Masaka",2018,3390652.76,14668363000
"d409","Masindi",2013,10153865.07,22685176000
"d409","Masindi",2014,9334964.96,21820862000
"d409","Masindi",2015,9532228.77,26911575000
"d409","Masindi",2016,6540618.05,24207538000
"d409","Masindi",2017,1882676.36,7559649000
"d409","Masindi",2018,1734984.91,7505749000
"d214","Mayuge",2013,9338552.95,20863653000
"d214","Mayuge",2014,11511673.86,26909008000
"d214","Mayuge",2015,10608501.76,29950130000
"d214","Mayuge",2016,7058348.32,26123714000
"d214","Mayuge",2017,6958073.56,27939265000
"d214","Mayuge",2018,6430387.18,27818612000
"d209","Mbale",2013,15285885.42,34150838000
"d209","Mbale",2014,12483675.27,29181101000
"d209","Mbale",2015,17983485.65,50771329000
"d209","Mbale",2016,12811675.51,47417403000
"d209","Mbale",2017,9313664.58,37397843000
"d209","Mbale",2018,8392719.36,36307892000
"d410","Mbarara",2013,13658497.33,30515022000
"d410","Mbarara",2014,11226336.39,26242020000
"d410","Mbarara",2015,18658164.66,52676096000
"d410","Mbarara",2016,13086414.27,48434241000
"d410","Mbarara",2017,10522645.72,42252354000
"d410","Mbarara",2018,5835081.38,25243249000
"d423","Mitooma",2013,5260948.59,11753706000
"d423","Mitooma",2014,6003922.43,14034414000
"d423","Mitooma",2015,6031918.33,17029430000
"d423","Mitooma",2016,4336698.42,16050592000
"d423","Mitooma",2017,4231951.15,16992865000
"d423","Mitooma",2018,3678015.25,15911527000
"d115","Mityana",2013,8095537.49,18086580000
"d115","Mityana",2014,8643259.4,20203972000
"d115","Mityana",2015,10065854.28,28418117000
"d115","Mityana",2016,7359339.22,27237714000
"d115","Mityana",2017,6899712.87,27704925000
"d115","Mityana",2018,5996153.05,25940064000
"d308","Moroto",2013,5084716.73,11359979000
"d308","Moroto",2014,7054998.39,16491347000
"d308","Moroto",2015,1864797.91,5264734000
"d308","Moroto",2016,1212618.55,4488033000
"d308","Moroto",2017,1569790.16,6303294000
"d309","Moyo",2013,5887189.46,13152817000
"d309","Moyo",2014,5785700.37,13524311000
"d309","Moyo",2015,5874772.57,16585773000
"d309","Moyo",2016,4451111.7,16474048000
"d309","Moyo",2017,4669570.7,18750071000
"d309","Moyo",2018,4174448.35,18059155000
"d106","Mpigi",2013,6091275.42,13608774000
"d106","Mpigi",2014,7042783.42,16462794000
"d106","Mpigi",2015,7402826.92,20899806000
"d106","Mpigi",2016,5323364.94,19702352000
"d106","Mpigi",2017,5351993.13,21490252000
"d106","Mpigi",2018,4820854.7,20855585000
"d107","Mubende",2013,10487061.44,23429584000
"d107","Mubende",2014,11411612.72,26675111000
"d107","Mubende",2015,11164120.25,31518763000
"d107","Mubende",2016,8215051.2,30404797000
"d107","Mubende",2017,7814651.89,31378747000
"d107","Mubende",2018,6689297.15,28938687000
"d108","Mukono",2013,12816202.15,28633215000
"d108","Mukono",2014,13921659.54,32542448000
"d108","Mukono",2015,14456133.74,40812840000
"d108","Mukono",2016,10718064.72,39668722000
"d108","Mukono",2017,8426876.86,33837059000
"d108","Mukono",2018,7586388.78,32819611000
"d311","Nakapiripirit",2013,6036207.74,13485745000
"d311","Nakapiripirit",2014,6133032.05,14336213000
"d311","Nakapiripirit",2015,5287875.25,14928833000
"d311","Nakapiripirit",2016,3889645.34,1.4396e+10
"d311","Nakapiripirit",2017,3643271.69,14629097000
"d311","Nakapiripirit",2018,3356439.17,14520351000
"d116","Nakaseke",2013,6869772.05,15348046000
"d116","Nakaseke",2014,9130096.67,21341974000
"d116","Nakaseke",2015,6334442.44,17883522000
"d116","Nakaseke",2016,4823941.88,17853933000
"d109","Nakasongola",2015,7027706.26,19840758000
"d109","Nakasongola",2016,5085410.02,18821655000
"d230","Namayingo",2013,4659698.08,10410427000
"d230","Namayingo",2014,4900003.76,11453959000
"d230","Namayingo",2015,4836098.14,13653367000
"d230","Namayingo",2016,3490580.05,12919016000
"d230","Namayingo",2017,3297800.22,13241900000
"d224","Namutumba",2013,5181277.74,11575710000
"d224","Namutumba",2014,5494957.21,12844687000
"d224","Namutumba",2015,5946092.91,16787126000
"d224","Namutumba",2016,4413770.19,16335843000
"d224","Namutumba",2017,4405035.17,17687862000
"d224","Namutumba",2018,4090818.17,17697361000
"d327","Napak",2013,3898500.25,8709803000
"d327","Napak",2014,4078952.44,9534718000
"d327","Napak",2015,4494773.99,12689734000
"d327","Napak",2016,3111840.29,11517259000
"d327","Napak",2017,2174538.87,8731586000
"d310","Nebbi",2013,11984687.85,26775494000
"d310","Nebbi",2014,12154543.91,28411743000
"d310","Nebbi",2015,10063596.57,28411743000
"d310","Nebbi",2016,7260074.64,26870325000
"d310","Nebbi",2017,1342407.59,5390268000
"d310","Nebbi",2018,1249334.7,5404769000
"d231","Ngora",2013,5648079.77,12618612000
"d231","Ngora",2014,5830568.46,13629192000
"d231","Ngora",2015,5477626.7,15464543000
"d231","Ngora",2016,4023576.56,14891694000
"d231","Ngora",2017,3381047.77,13576170000
"d231","Ngora",2018,3274325.82,14165119000
"d424","Ntoroko",2013,2971259.71,6638216000
"d424","Ntoroko",2014,3178844.54,7430679000
"d424","Ntoroko",2015,3332875.71,9409440000
"d424","Ntoroko",2016,2483277.01,9190878000
"d411","Ntungamo",2013,11310610.72,25269510000
"d411","Ntungamo",2014,14266739.29,33349086000
"d411","Ntungamo",2015,13709039.89,38703630000
"d411","Ntungamo",2016,10457307.18,38703630000
"d411","Ntungamo",2017,9888195.92,39704801000
"d411","Ntungamo",2018,8296171.59,35890215000
"d328","Nwoya",2013,5087981.07,11367272000
"d328","Nwoya",2014,5315497.68,12425193000
"d328","Nwoya",2015,4685629.15,13228560000
"d328","Nwoya",2016,3034321.36,11230353000
"d329","Otuke",2013,4327525.81,9668307000
"d329","Otuke",2014,4126651.72,9646217000
"d329","Otuke",2015,4264949.51,12040889000
"d329","Otuke",2016,3052988.19,11299441000
"d329","Otuke",2017,2526979.3,10146766000
"d321","Oyam",2013,9615872.84,21483225000
"d321","Oyam",2014,8999168.47,21035924000
"d321","Oyam",2015,8686959.41,24525194000
"d321","Oyam",2016,6555661.11,24263214000
"d321","Oyam",2017,7216685.86,28977690000
"d321","Oyam",2018,6679067.19,28894431000
"d312","Pader",2013,8761131.28,19573611000
"d312","Pader",2014,8330502.09,19472889000
"d312","Pader",2015,7917695.48,22353393000
"d312","Pader",2016,5340914.82,19767306000
"d210","Pallisa",2013,9634329.15,21524459000
"d210","Pallisa",2014,10113676.91,23641133000
"d210","Pallisa",2015,9456985.95,26699148000
"d210","Pallisa",2016,6920349.13,25612964000
"d210","Pallisa",2017,7275588.97,29214208000
"d110","Rakai",2013,13235385.45,29569730000
"d110","Rakai",2014,15265477.76,35683678000
"d110","Rakai",2015,16281859.24,45967264000
"d110","Rakai",2016,12090506.47,44748278000
"d110","Rakai",2017,11133206.84,44703985000
"d110","Rakai",2018,5540410.48,23968468000
"d425","Rubirizi",2013,3145079.47,7026554000
"d425","Rubirizi",2014,3601663.68,8419036000
"d425","Rubirizi",2015,3589682.87,10134463000
"d425","Rubirizi",2016,2577979.98,9541384000
"d425","Rubirizi",2017,2426031.03,9741421000
"d425","Rubirizi",2018,2193651.81,9489996000
"d412","Rukungiri",2013,10553913.06,23578940000
"d412","Rukungiri",2014,1955885.38,4571962000
"d412","Rukungiri",2015,11194510.02,31604560000
"d412","Rukungiri",2016,8274251.03,30623902000
"d412","Rukungiri",2017,7335208.08,29453601000
"d412","Rukungiri",2018,6492086.85,28085532000
"d111","Sembabule",2013,6825866.61,15249955000
"d111","Sembabule",2014,7032304.89,16438300000
"d111","Sembabule",2015,7111788.63,20078141000
"d111","Sembabule",2016,5269248.99,19502063000
"d111","Sembabule",2017,4902516.15,19685434000
"d232","Serere",2013,6243268.45,13948348000
"d232","Serere",2014,6537032.26,15280580000
"d232","Serere",2015,6875265.76,19410385000
"d232","Serere",2016,5134097.87,19001854000
"d232","Serere",2017,5161983.16,20727291000
"d232","Serere",2018,4512218.63,19520389000
"d426","Sheema",2013,7097146.15,15856032000
"d426","Sheema",2014,8087135.22,18904009000
"d426","Sheema",2015,7886340.5,22264871000
"d426","Sheema",2016,5997864.19,22198747000
"d426","Sheema",2017,4506347.04,18094667000
"d426","Sheema",2018,4000877.48,17308267000
"d215","Sironko",2013,8865380.69,19806519000
"d215","Sironko",2014,7879602.59,18418893000
"d215","Sironko",2015,7615912.37,21501393000
"d215","Sironko",2016,5467310.73,20235111000
"d215","Sironko",2017,5819345.41,23366846000
"d215","Sironko",2018,5191249.85,22457958000
