"id","entity-name","year","value"
"d18974","Baringo",2009,33.1
"d18975","Bomet",2009,50.4
"d18987","Bungoma",2009,53.9
"d18988","Busia",2009,56.5
"d18976","Elgeyo-Marakwet",2009,43.6
"d18955","Embu",2009,67.2
"d18965","Garissa",2009,5.5
"d18968","Homa Bay",2009,45.5
"d18956","Isiolo",2009,26.3
"d18991","Kajiado",2009,45.2
"d18989","Kakamega",2009,60.3
"d18977","Kericho",2009,56.9
"d18943","Kiambu",2009,67.8
"d18949","Kilifi",2009,32.8
"d18944","Kirinyaga",2009,75.6
"d18969","Kisii",2009,62.8
"d18970","Kisumu",2009,59.3
"d18957","Kitui",2009,55.1
"d18950","Kwale",2009,38.2
"d18978","Laikipia",2009,51.3
"d18951","Lamu",2009,39.5
"d18958","Machakos",2009,67.5
"d18959","Makueni",2009,65
"d18966","Mandera",2009,1.9
"d18960","Marsabit",2009,10.9
"d18961","Meru",2009,73.2
"d18971","Migori",2009,43.9
"d18952","Mombasa",2009,43.6
"d18946","Murang'a",2009,63.4
"d18964","Nairobi",2009,58.3
"d18979","Nakuru",2009,53.5
"d18980","Nandi",2009,59.2
"d18981","Narok",2009,38.1
"d18962","Nithi",2009,67.2
"d18972","Nyamira",2009,64.2
"d18947","Nyandarua",2009,60.4
"d18948","Nyeri",2009,67.1
"d18982","Samburu",2009,20
"d18973","Siaya",2009,51
"d18953","Taita Taveta",2009,61.3
"d18954","Tana River",2009,20.5
"d18983","Trans-Nzoia",2009,56.4
"d18984","Turkana",2009,10.1
"d18985","Uasin Gishu",2009,56
"d18990","Vihiga",2009,56.6
"d18967","Wajir",2009,2.3
"d18986","West Pokot",2009,13.3
