"district_id","district_name","year","value"
"d18974","Baringo",2016,375
"d18975","Bomet",2016,247
"d18987","Bungoma",2016,259
"d18988","Busia",2016,307
"d18976","Elgeyo-Marakwet",2016,187
"d18955","Embu",2016,388
"d18965","Garissa",2016,646
"d18968","Homa Bay",2016,673
"d18956","Isiolo",2016,790
"d18991","Kajiado",2016,299
"d18989","Kakamega",2016,316
"d18977","Kericho",2016,243
"d18943","Kiambu",2016,230
"d18949","Kilifi",2016,290
"d18944","Kirinyaga",2016,298
"d18969","Kisii",2016,302
"d18970","Kisumu",2016,597
"d18957","Kitui",2016,330
"d18950","Kwale",2016,346
"d18978","Laikipia",2016,221
"d18951","Lamu",2016,676
"d18958","Machakos",2016,425
"d18959","Makueni",2016,400
"d18966","Mandera",2016,3795
"d18960","Marsabit",2016,1127
"d18961","Meru",2016,262
"d18971","Migori",2016,583
"d18952","Mombasa",2016,223
"d18946","Murang'a",2016,329
"d18964","Nairobi",2016,212
"d18979","Nakuru",2016,374
"d18980","Nandi",2016,408
"d18981","Narok",2016,191
"d18962","Nithi",2016,191
"d18972","Nyamira",2016,385
"d18947","Nyandarua",2016,364
"d18948","Nyeri",2016,318
"d18982","Samburu",2016,472
"d18973","Siaya",2016,691
"d18953","Taita Taveta",2016,603
"d18954","Tana River",2016,395
"d18983","Trans-Nzoia",2016,333
"d18984","Turkana",2016,1594
"d18985","Uasin Gishu",2016,234
"d18990","Vihiga",2016,531
"d18967","Wajir",2016,1683
"d18986","West Pokot",2016,434
