"district_id","2016"
"d18974",375
"d18975",247
"d18987",259
"d18988",307
"d18976",187
"d18955",388
"d18965",646
"d18968",673
"d18956",790
"d18991",299
"d18989",316
"d18977",243
"d18943",230
"d18949",290
"d18944",298
"d18969",302
"d18970",597
"d18957",330
"d18950",346
"d18978",221
"d18951",676
"d18958",425
"d18959",400
"d18966",3795
"d18960",1127
"d18961",262
"d18971",583
"d18952",223
"d18946",329
"d18964",212
"d18979",374
"d18980",408
"d18981",191
"d18962",191
"d18972",385
"d18947",364
"d18948",318
"d18982",472
"d18973",691
"d18953",603
"d18954",395
"d18983",333
"d18984",1594
"d18985",234
"d18990",531
"d18967",1683
"d18986",434
