"district_id","2016"
"d18974",67.1
"d18975",20.5
"d18987",35.2
"d18988",70.6
"d18976",66.8
"d18955",53.8
"d18965",63.1
"d18968",74
"d18956",78.4
"d18991",78.2
"d18989",52.4
"d18977",72.8
"d18943",71.3
"d18949",47.2
"d18944",29.9
"d18969",63.6
"d18970",59.5
"d18957",62.3
"d18950",51.8
"d18978",44.8
"d18951",53.1
"d18958",51.8
"d18959",53.2
"d18966",42.4
"d18960",70.6
"d18961",37.6
"d18971",83.8
"d18952",32.7
"d18946",56.9
"d18964",33.7
"d18979",30.7
"d18980",48.5
"d18981",56
"d18962",76.9
"d18972",79.9
"d18947",49.1
"d18948",62.7
"d18982",71.9
"d18973",32.9
"d18953",68.6
"d18954",77.6
"d18983",65.7
"d18984",72.2
"d18985",30
"d18990",92.8
"d18967",38.1
"d18986",54.8
