"district_id","district_name","year","value"
"d18974","Baringo",2016,67.1
"d18975","Bomet",2016,20.5
"d18987","Bungoma",2016,35.2
"d18988","Busia",2016,70.6
"d18976","Elgeyo-Marakwet",2016,66.8
"d18955","Embu",2016,53.8
"d18965","Garissa",2016,63.1
"d18968","Homa Bay",2016,74
"d18956","Isiolo",2016,78.4
"d18991","Kajiado",2016,78.2
"d18989","Kakamega",2016,52.4
"d18977","Kericho",2016,72.8
"d18943","Kiambu",2016,71.3
"d18949","Kilifi",2016,47.2
"d18944","Kirinyaga",2016,29.9
"d18969","Kisii",2016,63.6
"d18970","Kisumu",2016,59.5
"d18957","Kitui",2016,62.3
"d18950","Kwale",2016,51.8
"d18978","Laikipia",2016,44.8
"d18951","Lamu",2016,53.1
"d18958","Machakos",2016,51.8
"d18959","Makueni",2016,53.2
"d18966","Mandera",2016,42.4
"d18960","Marsabit",2016,70.6
"d18961","Meru",2016,37.6
"d18971","Migori",2016,83.8
"d18952","Mombasa",2016,32.7
"d18946","Murang'a",2016,56.9
"d18964","Nairobi",2016,33.7
"d18979","Nakuru",2016,30.7
"d18980","Nandi",2016,48.5
"d18981","Narok",2016,56
"d18962","Nithi",2016,76.9
"d18972","Nyamira",2016,79.9
"d18947","Nyandarua",2016,49.1
"d18948","Nyeri",2016,62.7
"d18982","Samburu",2016,71.9
"d18973","Siaya",2016,32.9
"d18953","Taita Taveta",2016,68.6
"d18954","Tana River",2016,77.6
"d18983","Trans-Nzoia",2016,65.7
"d18984","Turkana",2016,72.2
"d18985","Uasin Gishu",2016,30
"d18990","Vihiga",2016,92.8
"d18967","Wajir",2016,38.1
"d18986","West Pokot",2016,54.8
