"district_id","district_name","year","value"
"d18974","Baringo",2014,28.4
"d18975","Bomet",2014,37.1
"d18987","Bungoma",2014,35.1
"d18988","Busia",2014,34.5
"d18976","Elgeyo-Marakwet",2014,27.2
"d18955","Embu",2014,26.3
"d18965","Garissa",2014,25.1
"d18968","Homa Bay",2014,34.9
"d18956","Isiolo",2014,20.4
"d18991","Kajiado",2014,23.9
"d18989","Kakamega",2014,31.7
"d18977","Kericho",2014,33.7
"d18943","Kiambu",2014,24.7
"d18949","Kilifi",2014,37.5
"d18944","Kirinyaga",2014,27.3
"d18969","Kisii",2014,27.6
"d18970","Kisumu",2014,29.2
"d18957","Kitui",2014,32
"d18950","Kwale",2014,35.5
"d18978","Laikipia",2014,26.1
"d18951","Lamu",2014,26.5
"d18958","Machakos",2014,30.5
"d18959","Makueni",2014,31.9
"d18966","Mandera",2014,27.2
"d18960","Marsabit",2014,19.8
"d18961","Meru",2014,29.8
"d18971","Migori",2014,42.3
"d18952","Mombasa",2014,23.9
"d18946","Murang'a",2014,26.7
"d18964","Nairobi",2014,22.1
"d18979","Nakuru",2014,30.9
"d18980","Nandi",2014,33.4
"d18981","Narok",2014,34.4
"d18962","Nithi",2014,29.5
"d18972","Nyamira",2014,26.9
"d18947","Nyandarua",2014,32.6
"d18948","Nyeri",2014,25.7
"d18982","Samburu",2014,17.7
"d18973","Siaya",2014,34.3
"d18953","Taita Taveta",2014,28.5
"d18954","Tana River",2014,30.9
"d18983","Trans-Nzoia",2014,36.3
"d18984","Turkana",2014,41.7
"d18985","Uasin Gishu",2014,29
"d18990","Vihiga",2014,30.9
"d18967","Wajir",2014,23.7
"d18986","West Pokot",2014,37.8
