"district_id","2014"
"d18974",28.4
"d18975",37.1
"d18987",35.1
"d18988",34.5
"d18976",27.2
"d18955",26.3
"d18965",25.1
"d18968",34.9
"d18956",20.4
"d18991",23.9
"d18989",31.7
"d18977",33.7
"d18943",24.7
"d18949",37.5
"d18944",27.3
"d18969",27.6
"d18970",29.2
"d18957",32
"d18950",35.5
"d18978",26.1
"d18951",26.5
"d18958",30.5
"d18959",31.9
"d18966",27.2
"d18960",19.8
"d18961",29.8
"d18971",42.3
"d18952",23.9
"d18946",26.7
"d18964",22.1
"d18979",30.9
"d18980",33.4
"d18981",34.4
"d18962",29.5
"d18972",26.9
"d18947",32.6
"d18948",25.7
"d18982",17.7
"d18973",34.3
"d18953",28.5
"d18954",30.9
"d18983",36.3
"d18984",41.7
"d18985",29
"d18990",30.9
"d18967",23.7
"d18986",37.8
