"district_id","district_name","year","value"
"d18974","Baringo",2014,84.5
"d18975","Bomet",2014,81.8
"d18987","Bungoma",2014,72.7
"d18988","Busia",2014,76.7
"d18976","Elgeyo-Marakwet",2014,87.9
"d18955","Embu",2014,48.9
"d18965","Garissa",2014,79.2
"d18968","Homa Bay",2014,94.6
"d18956","Isiolo",2014,98.6
"d18991","Kajiado",2014,71.4
"d18989","Kakamega",2014,64.8
"d18977","Kericho",2014,81.9
"d18943","Kiambu",2014,70.2
"d18949","Kilifi",2014,77.6
"d18944","Kirinyaga",2014,85.1
"d18969","Kisii",2014,98.6
"d18970","Kisumu",2014,67.9
"d18957","Kitui",2014,86.4
"d18950","Kwale",2014,80.9
"d18978","Laikipia",2014,80.8
"d18951","Lamu",2014,93.6
"d18958","Machakos",2014,52
"d18959","Makueni",2014,52.5
"d18966","Mandera",2014,29.1
"d18960","Marsabit",2014,55.8
"d18961","Meru",2014,66.7
"d18971","Migori",2014,86.1
"d18952","Mombasa",2014,71.3
"d18946","Murang'a",2014,48.6
"d18964","Nairobi",2014,80.8
"d18979","Nakuru",2014,64.5
"d18980","Nandi",2014,88.9
"d18981","Narok",2014,70.8
"d18962","Nithi",2014,71.4
"d18972","Nyamira",2014,81.5
"d18947","Nyandarua",2014,54.2
"d18948","Nyeri",2014,76.4
"d18982","Samburu",2014,59.4
"d18973","Siaya",2014,70.3
"d18953","Taita Taveta",2014,81.3
"d18954","Tana River",2014,71.6
"d18983","Trans-Nzoia",2014,49.3
"d18984","Turkana",2014,84.9
"d18985","Uasin Gishu",2014,61.8
"d18990","Vihiga",2014,73.4
"d18967","Wajir",2014,29.6
"d18986","West Pokot",2014,82.1
