"district_id","2013","2014","2016"
"d18974",49.9045020463847,50.5285129604366,50
"d18975",260.150916277398,260.217750628818,260
"d18987",451.524188204109,455.620609675282,449
"d18988",437.448071216617,441.510979228487,435
"d18976",121.409662475182,122.43481138319,121
"d18955",180.383114579638,183.118836466832,180
"d18965",13.9573293513428,14.0966990203398,8
"d18968",301.70562223626,304.420088439672,300
"d18956",5.49597855227882,5.64950323292856,6
"d18991",30.8850364963504,31.3554744525547,31
"d18989",548.335552596538,552.813249001332,546
"d18977",344.304974430497,352.551836355184,344
"d18943",630.515139598899,638.333464412112,630
"d18949",86.7988623795228,87.6706430715753,87
"d18944",352.332657200811,357.034482758621,352
"d18969",870.503048780488,878.263719512195,867
"d18970",458.786711603274,466.494463168031,457
"d18957",32.6676270298586,33.1557425353588,33
"d18950",77.2956730769231,78.1167067307692,78
"d18978",41.4128595600677,42.219437394247,41
"d18951",15.843949044586,16.1686305732484,16
"d18958",174.758531873793,176.848679974243,175
"d18959",108.973080757727,110.235169491525,109
"d18966",39.2247824253345,39.3266112026991,24
"d18960",4.05221227747257,4.0910764215762,4
"d18961",192.863321799308,195.545126874279,193
"d18971",351.549186676995,355.216886134779,350
"d18952",4184.54545454545,4269.86363636364,
"d18946",365.754495699765,368.483580922596,366
"d18964",4430.07194244604,4515.63884892086,
"d18979",209.315690991713,214.290964982625,209
"d18980",258.545074834668,262.083188304908,258
"d18981",47.0377822490499,47.5586854460094,47
"d18962",136.439393939394,138.382575757576,136
"d18972",661.049107142857,667.691964285714,659
"d18947",181.863047501542,183.919802590993,182
"d18948",203.627098321343,207.901079136691,204
"d18982",10.5235626991298,10.6494364924628,11
"d18973",331.610337972167,334.912127236581,330
"d18953",16.0216808485838,16.590336869099,16
"d18954",6.20487247415719,6.23539036933146,6
"d18983",325.663716814159,329.347144006436,324
"d18984",12.343775006911,12.4456067858754,12
"d18985",261.529235382309,268.11964017991,261
"d18990",976.868327402135,986.871886120996,973
"d18967",11.590348714336,11.6579957731596,7
"d18986",55.7183468182812,56.0561994314454,56
