"id","entity-name","year","value"
"d314","Abim",2014,81
"d301","Adjumani",2014,88
"d322","Agago",2014,71
"d323","Alebtong",2014,75
"d315","Amolatar",2014,80
"d324","Amudat",2014,98
"d216","Amuria",2014,88
"d316","Amuru",2014,73
"d302","Apac",2014,79
"d303","Arua",2014,86
"d217","Budaka",2014,92
"d218","Bududa",2014,95
"d201","Bugiri",2014,86
"d420","Buhweju",2014,88
"d117","Buikwe",2014,88
"d219","Bukedea",2014,86
"d118","Bukomansimbi",2014,66
"d220","Bukwo",2014,95
"d225","Bulambuli",2014,90
"d416","Buliisa",2014,73
"d401","Bundibugyo",2014,89
"d402","Bushenyi",2014,84
"d202","Busia",2014,83
"d221","Butaleja",2014,91
"d119","Butambala",2014,82
"d120","Buvuma",2014,87
"d226","Buyende",2014,93
"d317","Dokolo",2014,83
"d121","Gomba",2014,84
"d304","Gulu",2014,85
"d403","Hoima",2014,90
"d417","Ibanda",2014,79
"d203","Iganga",2014,92
"d418","Isingiro",2014,94
"d204","Jinja",2014,87
"d318","Kaabong",2014,93
"d404","Kabale",2014,89
"d405","Kabarole",2014,78
"d213","Kaberamaido",2014,90
"d101","Kalangala",2014,86
"d222","Kaliro",2014,94
"d122","Kalungu",2014,58
"d102","Kampala",2014,
"d205","Kamuli",2014,90
"d413","Kamwenge",2014,82
"d414","Kanungu",2014,83
"d206","Kapchorwa",2014,92
"d406","Kasese",2014,86
"d207","Katakwi",2014,93
"d112","Kayunga",2014,83
"d407","Kibaale",2014,87
"d103","Kiboga",2014,73
"d227","Kibuku",2014,91
"d419","Kiruhura",2014,91
"d421","Kiryandongo",2014,85
"d408","Kisoro",2014,90
"d305","Kitgum",2014,60
"d319","Koboko",2014,95
"d325","Kole",2014,65
"d306","Kotido",2014,75
"d208","Kumi",2014,87
"d228","Kween",2014,93
"d123","Kyankwanzi",2014,90
"d422","Kyegegwa",2014,75
"d415","Kyenjojo",2014,76
"d326","Lamwo",2014,83
"d307","Lira",2014,82
"d229","Luuka",2014,94
"d104","Luwero",2014,89
"d124","Lwengo",2014,83
"d114","Lyantonde",2014,86
"d223","Manafwa",2014,95
"d320","Maracha",2014,84
"d105","Masaka",2014,67
"d409","Masindi",2014,86
"d214","Mayuge",2014,87
"d209","Mbale",2014,90
"d410","Mbarara",2014,94
"d423","Mitooma",2014,87
"d115","Mityana",2014,78
"d308","Moroto",2014,81
"d309","Moyo",2014,84
"d106","Mpigi",2014,77
"d107","Mubende",2014,87
"d108","Mukono",2014,85
"d311","Nakapiripirit",2014,88
"d116","Nakaseke",2014,75
"d109","Nakasongola",2014,67
"d230","Namayingo",2014,73
"d224","Namutumba",2014,95
"d327","Napak",2014,73
"d310","Nebbi",2014,70
"d231","Ngora",2014,95
"d424","Ntoroko",2014,55
"d411","Ntungamo",2014,79
"d328","Nwoya",2014,76
"d329","Otuke",2014,81
"d321","Oyam",2014,81
"d312","Pader",2014,83
"d210","Pallisa",2014,97
"d110","Rakai",2014,80
"d425","Rubirizi",2014,95
"d412","Rukungiri",2014,78
"d232","Serere",2014,88
"d426","Sheema",2014,94
"d215","Sironko",2014,91
"d211","Soroti",2014,90
"d111","Ssembabule",2014,80
"d212","Tororo",2014,94
"d113","Wakiso",2014,81
"d313","Yumbe",2014,97
"d330","Zombo",2014,82
