"id","entity-name","year","value"
"d204",,2010,94
"d204",,2011,85
"d204",,2012,93
"d204",,2013,91
"d205",,2010,94
"d205",,2011,87
"d205",,2012,90
"d205",,2013,86
"d206",,2010,94
"d206",,2011,97
"d206",,2012,100
"d206",,2013,91
"d207",,2010,90
"d207",,2011,84
"d207",,2012,77
"d207",,2013,82
"d208",,2010,98
"d208",,2011,122
"d208",,2012,92
"d208",,2013,98
"d209",,2010,95
"d209",,2011,94
"d209",,2012,93
"d209",,2013,94
"d210",,2010,99
"d210",,2011,95
"d210",,2012,78
"d210",,2013,89
"d211",,2010,94
"d211",,2011,85
"d211",,2012,95
"d211",,2013,91
"d212",,2010,94
"d212",,2011,87
"d212",,2012,91
"d212",,2013,90
"d213",,2010,96
"d213",,2011,130
"d213",,2012,85
"d213",,2013,95
"d214",,2010,91
"d214",,2011,82
"d214",,2012,77
"d214",,2013,83
"d215",,2010,96
"d215",,2011,97
"d215",,2012,91
"d215",,2013,88
"d216",,2010,84
"d216",,2011,80
"d216",,2012,70
"d216",,2013,84
"d217",,2010,124
"d217",,2011,98
"d217",,2012,96
"d217",,2013,93
"d218",,2010,87
"d218",,2011,83
"d218",,2012,69
"d218",,2013,84
"d219",,2010,84
"d219",,2011,82
"d219",,2012,80
"d219",,2013,93
"d220",,2010,66
"d220",,2011,69
"d220",,2012,73
"d220",,2013,88
"d221",,2010,86
"d221",,2011,90
"d221",,2012,82
"d221",,2013,88
"d222",,2010,84
"d222",,2011,74
"d222",,2012,89
"d222",,2013,97
"d223",,2010,84
"d223",,2011,79
"d223",,2012,79
"d223",,2013,79
"d224",,2010,95
"d224",,2011,88
"d224",,2012,86
"d224",,2013,93
"d225",,2010,82
"d225",,2011,70
"d225",,2012,81
"d225",,2013,82
"d226",,2010,99
"d226",,2011,81
"d226",,2012,88
"d226",,2013,94
"d227",,2010,91
"d227",,2011,88
"d227",,2012,85
"d227",,2013,82
"d228",,2010,85
"d228",,2011,83
"d228",,2012,83
"d228",,2013,78
"d229",,2010,101
"d229",,2011,83
"d229",,2012,73
"d229",,2013,86
"d230",,2010,87
"d230",,2011,70
"d230",,2012,87
"d230",,2013,98
"d231",,2010,95
"d231",,2011,92
"d231",,2012,95
"d231",,2013,94
"d232",,2010,82
"d232",,2011,90
"d232",,2012,85
"d232",,2013,90
"d301",,2010,86
"d301",,2011,80
"d301",,2012,65
"d301",,2013,85
"d302",,2010,85
"d302",,2011,95
"d302",,2012,94
"d302",,2013,94
"d303",,2010,93
"d303",,2011,87
"d303",,2012,91
"d303",,2013,90
"d304",,2010,95
"d304",,2011,107
"d304",,2012,97
"d304",,2013,98
"d305",,2010,91
"d305",,2011,93
"d305",,2012,92
"d305",,2013,96
"d306",,2010,100
"d306",,2011,96
"d306",,2012,100
"d306",,2013,44
"d307",,2010,95
"d307",,2011,87
"d307",,2012,90
"d307",,2013,93
"d308",,2010,96
"d308",,2011,100
"d308",,2012,100
"d308",,2013,93
"d309",,2010,91
"d309",,2011,87
"d309",,2012,82
"d309",,2013,79
"d310",,2010,93
"d310",,2011,328
"d310",,2012,78
"d310",,2013,89
"d311",,2010,96
"d311",,2011,100
"d311",,2012,89
"d311",,2013,79
"d312",,2010,93
"d312",,2011,95
"d312",,2012,90
"d312",,2013,91
"d313",,2010,76
"d313",,2011,87
"d313",,2012,80
"d313",,2013,77
"d314",,2010,65
"d314",,2011,74
"d314",,2012,117
"d314",,2013,65
"d315",,2010,85
"d315",,2011,78
"d315",,2012,82
"d315",,2013,85
"d316",,2010,98
"d316",,2011,92
"d316",,2012,83
"d316",,2013,93
"d317",,2010,92
"d317",,2011,75
"d317",,2012,72
"d317",,2013,83
"d318",,2010,68
"d318",,2011,
"d318",,2012,84
"d318",,2013,86
"d319",,2010,103
"d319",,2011,101
"d319",,2012,99
"d319",,2013,93
"d320",,2010,79
"d320",,2011,85
"d320",,2012,86
"d320",,2013,84
"d321",,2010,84
"d321",,2011,87
"d321",,2012,83
"d321",,2013,92
"d322",,2010,75
"d322",,2011,85
"d322",,2012,81
"d322",,2013,87
"d323",,2010,83
"d323",,2011,80
"d323",,2012,66
"d323",,2013,79
"d324",,2010,86
"d324",,2011,82
"d324",,2012,100
"d324",,2013,100
"d325",,2010,76
"d325",,2011,79
"d325",,2012,77
"d325",,2013,81
"d326",,2010,90
"d326",,2011,83
"d326",,2012,95
"d326",,2013,94
"d327",,2010,76
"d327",,2011,85
"d327",,2012,86
"d327",,2013,80
"d328",,2010,107
"d328",,2011,100
"d328",,2012,95
"d328",,2013,94
"d329",,2010,71
"d329",,2011,94
"d329",,2012,96
"d329",,2013,94
"d330",,2010,83
"d330",,2011,72
"d330",,2012,87
"d330",,2013,85
"d401",,2010,91
"d401",,2011,80
"d401",,2012,87
"d401",,2013,85
"d402",,2010,97
"d402",,2011,91
"d402",,2012,86
"d402",,2013,88
"d403",,2010,101
"d403",,2011,84
"d403",,2012,90
"d403",,2013,94
"d404",,2010,87
"d404",,2011,84
"d404",,2012,87
"d404",,2013,86
"d405",,2010,94
"d405",,2011,90
"d405",,2012,91
"d405",,2013,93
"d406",,2010,88
"d406",,2011,85
"d406",,2012,91
"d406",,2013,89
"d407",,2010,95
"d407",,2011,87
"d407",,2012,85
"d407",,2013,87
"d408",,2010,79
"d408",,2011,88
"d408",,2012,90
"d408",,2013,91
"d409",,2010,95
"d409",,2011,93
"d409",,2012,77
"d409",,2013,94
"d410",,2010,98
"d410",,2011,87
"d410",,2012,91
"d410",,2013,95
"d411",,2010,93
"d411",,2011,98
"d411",,2012,90
"d411",,2013,91
"d412",,2010,102
"d412",,2011,89
"d412",,2012,86
"d412",,2013,97
"d413",,2010,83
"d413",,2011,84
"d413",,2012,76
"d413",,2013,83
"d414",,2010,81
"d414",,2011,86
"d414",,2012,85
"d414",,2013,88
"d415",,2010,89
"d415",,2011,96
"d415",,2012,92
"d415",,2013,95
"d416",,2010,62
"d416",,2011,73
"d416",,2012,83
"d416",,2013,85
"d417",,2010,89
"d417",,2011,88
"d417",,2012,93
"d417",,2013,87
"d418",,2010,92
"d418",,2011,95
"d418",,2012,92
"d418",,2013,92
"d419",,2010,87
"d419",,2011,87
"d419",,2012,78
"d419",,2013,89
"d420",,2010,93
"d420",,2011,82
"d420",,2012,91
"d420",,2013,84
"d421",,2010,89
"d421",,2011,88
"d421",,2012,90
"d421",,2013,96
"d422",,2010,68
"d422",,2011,71
"d422",,2012,89
"d422",,2013,70
"d423",,2010,72
"d423",,2011,822
"d423",,2012,79
"d423",,2013,78
"d424",,2010,81
"d424",,2011,63
"d424",,2012,54
"d424",,2013,96
"d425",,2010,73
"d425",,2011,80
"d425",,2012,90
"d425",,2013,93
"d426",,2010,94
"d426",,2011,75
"d426",,2012,95
"d426",,2013,83
