"district_id","2014"
"d18974",22.5
"d18975",28.2
"d18987",43
"d18988",39
"d18976",25.3
"d18955",23.2
"d18965",47.7
"d18968",32.1
"d18956",27.2
"d18991",26.7
"d18989",38.4
"d18977",28.4
"d18943",26.2
"d18949",36.3
"d18944",26.1
"d18969",28.1
"d18970",32.1
"d18957",27.8
"d18950",36.4
"d18978",28.3
"d18951",24.7
"d18958",27.2
"d18959",29.3
"d18966",59
"d18960",36.3
"d18961",27.8
"d18971",36.5
"d18952",26.5
"d18946",27.8
"d18964",28.7
"d18979",33.6
"d18980",27.5
"d18981",35.9
"d18962",20.3
"d18972",26.2
"d18947",28.2
"d18948",22.9
"d18982",39
"d18973",34.6
"d18953",26.6
"d18954",36
"d18983",39
"d18984",71.4
"d18985",28
"d18990",32.8
"d18967",45.4
"d18986",36.4
