"id","entity-name","2009"
"d18974","Baringo",33
"d18975","Bomet",17
"d18987","Bungoma",29
"d18988","Busia",39
"d18976","Elgeyo-Marakwet",25
"d18955","Embu",20
"d18965","Garissa",32
"d18968","Homa Bay",24
"d18956","Isiolo",40
"d18991","Kajiado",1
"d18989","Kakamega",26
"d18977","Kericho",11
"d18943","Kiambu",5
"d18949","Kilifi",37
"d18944","Kirinyaga",2
"d18969","Kisii",34
"d18970","Kisumu",21
"d18957","Kitui",35
"d18950","Kwale",41
"d18978","Laikipia",19
"d18951","Lamu",4
"d18958","Machakos",31
"d18959","Makueni",36
"d18966","Mandera",46
"d18960","Marsabit",44
"d18961","Meru",3
"d18971","Migori",30
"d18952","Mombasa",7
"d18946","Murang'a",9
"d18964","Nairobi",6
"d18979","Nakuru",6
"d18980","Nandi",18
"d18981","Narok",8
"d18962","Nithi",15
"d18972","Nyamira",22
"d18947","Nyandarua",27
"d18948","Nyeri",12
"d18982","Samburu",45
"d18973","Siaya",13
"d18953","Taita Taveta",28
"d18954","Tana River",42
"d18983","Trans-Nzoia",23
"d18984","Turkana",47
"d18985","Uasin Gishu",10
"d18990","Vihiga",14
"d18967","Wajir",43
"d18986","West Pokot",38
