"district_id","2015","2016","2017","2018"
"d18974",7.19641440965129,7.21263154302582,7.78902230174574,5.12133939469663
"d18975",5.02354183377064,7.75606552721722,6.86844005527935,5.22115219434311
"d18987",1.98500504543692,,1.97381180283153,
"d18988",3.71723180011448,5.25369175113966,4.97381575815282,5.11428197588337
"d18976",4.39236059863624,,,
"d18955",,,,1.99253318584071
"d18965",11.4702404414663,13.2042038372235,10.3881518916263,4.57100348435269
"d18968",3.68584856159466,6.3357934154284,5.62392822786399,4.55078136387399
"d18956",7.47893135029134,4.60796273705223,5.70187743697503,4.27006325678945
"d18991",3.93709298836984,5.22279611310514,4.77448235942559,4.49353319120035
"d18989",1.7909016479928,1.68507956565613,1.19353220619043,1.49451341533968
"d18977",,,,5.95822692377534
"d18943",3.39566204914732,3.17820788970449,3.55915005868713,3.43730077852375
"d18949",4.00581736195397,,11.0984553539253,9.24473905436792
"d18944",10.7449771266558,9.15989421695185,6.12235286360522,2.57011316282862
"d18969",2.53231349481286,3.81603538342963,3.72620250675903,2.73098620758757
"d18970",0.4887521015993,1.51829233260819,2.99743340377458,1.60279344446701
"d18957",,,,
"d18950",4.26141694291305,6.59441811879123,7.19851893561294,
"d18978",,3.40675793416322,4.84220894736619,3.21633591314831
"d18951",,,,
"d18958",7.11551706617589,11.7778991793388,,
"d18959",7.83361048191919,9.80120782817963,10.5169957780938,7.32028687385334
"d18966",,12.8175360064319,,
"d18960",10.0646316950551,13.7934627348607,10.2688435542515,8.49176114476084
"d18961",7.38793368130181,6.10700049584967,7.01219073734067,9.32490636566432
"d18971",,,1.34545492055524,
"d18952",8.75420174626136,5.76087910544701,0.80417624214847,0.922844851016906
"d18946",,15.2824381781468,18.4194243463498,
"d18964",,,,
"d18979",4.31263560788903,,,
"d18980",9.06382613914013,,10.1036554337554,
"d18981",,,1.78960650065362,
"d18962",,1.82327982672166,2.0743806419981,6.34872809047855
"d18972",3.71801248038777,6.2102795945971,,
"d18947",,5.48077278116705,7.50309287490278,
"d18948",2.60407202183275,3.79985701195259,3.32048668340073,2.14291858816841
"d18982",,18.0286668833847,,
"d18973",5.30768105971441,5.40814464962601,5.02472398652969,2.52783980617949
"d18953",5.65282356027512,3.66398105634006,2.92167028552015,1.13166843942413
"d18954",,,,
"d18983",5.19251968215248,,3.37650138897216,5.80756739316614
"d18984",,,,
"d18985",6.39985408498827,2.51190667464444,8.36163529354715,6.40896612660118
"d18990",2.79370403966067,1.44441304094831,1.97134544124686,1.65004546496241
"d18967",16.6184124646461,18.6519243526369,11.426210952712,7.31115532605077
"d18986",3.92822706778472,4.84367745286879,3.34401168999045,3.44180140139232
