"id","year","value"
"AF",2013,5369730000
"africa",2013,1854940000
"AG",2013,1610000
"AI",2013,7380000
"AL",2013,288400000
"AM",2013,285850000
"america",2013,1643280000
"AO",2013,286210000
"AR",2013,29490000
"asia",2013,1156660000
"AZ",2013,-55250000
"BA",2013,531140000
"BB",2013,0
"BD",2013,2722160000
"BF",2013,1021330000
"BH",2013,0
"BI",2013,542190000
"bilateral-unspecified",2013,29896820000
"BJ",2013,647520000
"BO",2013,689680000
"BR",2013,1118200000
"BT",2013,138370000
"BW",2013,1.07e+08
"BY",2013,101770000
"BZ",2013,48870000
"CD",2013,2553970000
"central-asia",2013,227500000
"CF",2013,185900000
"CG",2013,147940000
"CI",2013,1240870000
"CK",2013,15810000
"CL",2013,77180000
"CM",2013,729100000
"CN",2013,-864500000
"CO",2013,830580000
"CR",2013,34680000
"CU",2013,100450000
"CV",2013,237290000
"DJ",2013,150670000
"DM",2013,19170000
"DO",2013,143600000
"DZ",2013,201500000
"east-asia",2013,236890000
"EC",2013,139260000
"EG",2013,5466750000
"ER",2013,82900000
"ET",2013,3827070000
"europe",2013,765330000
"ex-yugoslavia",2013,4010000
"FJ",2013,94400000
"FM",2013,146620000
"GA",2013,88330000
"GD",2013,9980000
"GE",2013,646010000
"GH",2013,1330850000
"GM",2013,111360000
"GN",2013,505560000
"GQ",2013,5440000
"GT",2013,488820000
"GW",2013,102710000
"GY",2013,100450000
"HN",2013,623090000
"HR",2013,0
"HT",2013,1158700000
"ID",2013,-107640000
"IN",2013,2546730000
"IQ",2013,1687040000
"IR",2013,127730000
"JM",2013,64310000
"JO",2013,1366550000
"KE",2013,3251850000
"KG",2013,533300000
"KH",2013,830580000
"KI",2013,68850000
"KM",2013,80120000
"KN",2013,28710000
"KP",2013,106400000
"KZ",2013,89710000
"LA",2013,435520000
"LB",2013,612210000
"LC",2013,24010000
"LK",2013,442550000
"LR",2013,531310000
"LS",2013,315490000
"LY",2013,126290000
"MA",2013,1915910000
"MD",2013,364510000
"ME",2013,122800000
"MG",2013,502250000
"MH",2013,95570000
"middle-east",2013,5853640000
"MK",2013,243540000
"ML",2013,1368480000
"MM",2013,4479750000
"MN",2013,461900000
"MR",2013,288910000
"MS",2013,54230000
"MT",2013,0
"MU",2013,141790000
"MV",2013,23410000
"MW",2013,1121670000
"MX",2013,533340000
"MY",2013,-156980000
"MZ",2013,2293100000
"NA",2013,254970000
"NE",2013,763850000
"NG",2013,2515400000
"NI",2013,491720000
"north-central-america",2013,384920000
"north-of-sahara",2013,194820000
"NP",2013,871220000
"NR",2013,30300000
"NU",2013,18010000
"oceania",2013,270080000
"OM",2013,0
"PA",2013,7680000
"PE",2013,347150000
"PG",2013,683230000
"PH",2013,97210000
"PK",2013,2187620000
"PS",2013,2569590000
"PW",2013,39040000
"PY",2013,124520000
"RS",2013,751470000
"RW",2013,1075030000
"SA",2013,0
"SB",2013,304310000
"SC",2013,24970000
"SD",2013,1163530000
"SH",2013,137540000
"SI",2013,0
"SL",2013,447900000
"SN",2013,972610000
"SO",2013,988230000
"south-america",2013,258990000
"south-asia",2013,67300000
"south-central-asia",2013,133590000
"south-of-sahara",2013,2215300000
"SR",2013,28720000
"SS",2013,1442810000
"ST",2013,51160000
"SV",2013,166420000
"SY",2013,3581480000
"SZ",2013,113720000
"TC",2013,0
"TD",2013,390100000
"TG",2013,222020000
"TH",2013,-70500000
"TJ",2013,3.84e+08
"TK",2013,23270000
"TL",2013,266670000
"TM",2013,36600000
"TN",2013,675090000
"TO",2013,82830000
"TR",2013,2609830000
"TT",2013,0
"TV",2013,28750000
"TZ",2013,3437760000
"UA",2013,773560000
"UG",2013,1682210000
"UY",2013,34660000
"UZ",2013,296070000
"VC",2013,7500000
"VE",2013,34780000
"VN",2013,4355190000
"VU",2013,96030000
"west-indies",2013,134660000
"WF",2013,100730000
"WS",2013,121050000
"XK",2013,515670000
"YE",2013,995710000
"YT",2013,0
"ZA",2013,1260390000
"ZM",2013,1139770000
"ZW",2013,802800000
