"id","year","value"
"AD",2013,
"AE",2012,91.18603
"AF",2013,
"AG",2012,85.27814
"AL",2003,91.24935
"AM",2007,84.11982
"AO",2011,85.66859
"AR",2005,99.11796
"AS",2013,
"AT",2013,
"AU",2012,96.82237
"AW",2010,98.93223
"AZ",2012,89.09406
"BA",2013,
"BB",2011,97.08432
"BD",2010,91.54676
"BE",2012,98.74196
"BF",2012,66.36425
"BG",2012,94.9619
"BH",2013,
"BI",2010,93.95085
"BJ",2012,94.86314
"BM",2011,85.34821
"BN",2012,91.66053
"BO",2011,83.4281
"BR",2013,
"BS",2010,97.50965
"BT",2012,90.59084
"BW",2009,83.82035
"BY",2012,93.9968
"BZ",2012,96.23903
"CA",2000,99.92271
"CD",2013,
"CF",2012,71.87684
"CG",2012,90.17036
"CH",2012,93.37542
"CI",2009,61.85739
"CL",2012,92.65345
"CM",2012,91.52662
"CN",2013,
"CO",2012,83.8614
"CR",2012,91.97587
"CU",2012,96.35661
"CV",2012,97.16424
"CW",2013,
"CY",2012,97.9124
"CZ",2013,
"DE",2012,97.93325
"DJ",2013,57.83589
"DK",2012,97.86887
"DM",2010,91.78279
"DO",2012,86.53122
"DZ",2012,97.30394
"EC",2012,95.1516
"EE",2012,94.68823
"EG",2011,95.10083
"ER",2012,32.94291
"ES",2012,99.70918
"ET",2006,67.93364
"FI",2012,98.81474
"FJ",2012,96.59455
"FM",2013,
"FO",2013,
"FR",2012,98.23851
"GA",2013,
"GB",2012,99.81512
"GD",2009,87.02817
"GE",2012,98.34603
"GH",2013,87.07448
"GL",2013,
"GM",2012,70.91324
"GN",2012,74.38332
"GQ",2012,60.98963
"GR",2011,99.52347
"GT",2011,92.84108
"GU",2013,
"GW",2010,69.77422
"GY",2012,71.53248
"HK",2012,93.5373
"HN",2012,94.0134
"HR",2012,89.31544
"HT",2013,
"HU",2012,91.27199
"ID",2012,92.21828
"IE",2012,95.31688
"IL",2011,96.70118
"IN",2011,93.34442
"IQ",2007,91.75324
"IR",2012,99.8459
"IS",2011,98.45644
"IT",2011,97.22396
"JM",2004,90.80773
"JO",2012,97.11111
"JP",2012,99.91707
"KE",2009,81.76461
"KG",2012,90.50725
"KH",2012,98.38292
"KI",2013,
"KM",2007,83.33229
"KN",2012,81.02223
"KP",2013,
"KR",2012,99.1236
"KW",2007,92.10572
"KY",2000,94.37348
"KZ",2013,85.63504
"LA",2012,95.87678
"LB",2012,93.24709
"LC",2012,81.77491
"LI",2011,91.97499
"LK",2012,93.79381
"LR",2011,40.62077
"LS",2012,81.63338
"LT",2012,95.84531
"LU",2011,92.07406
"LV",2012,97.67802
"LY",2013,
"MA",2013,97.51302
"MC",2013,
"MD",2012,87.92876
"ME",2012,98.36153
"MF",2013,
"MG",2003,77.07133
"MH",2011,99.7082
"MK",2012,86.54841
"ML",2012,68.72776
"MM",2013,
"MN",2012,97.33387
"MO",2008,87.07079
"MP",2013,
"MR",2012,69.56434
"MT",2012,95.0817
"MU",2012,97.80198
"MV",2009,94.47916
"MW",2009,96.90134
"MX",2012,96.34474
"MY",2005,97.03121
"MZ",2012,86.24407
"NA",2012,87.67561
"NC",2013,
"NE",2012,62.80259
"NG",2010,63.90199
"NI",2010,91.82131
"NL",2012,98.44991
"NO",2012,99.43699
"NP",2013,98.47754
"NZ",2012,98.41258
"OM",2012,96.3466
"PA",2012,91.2298
"PE",2011,93.73255
"PF",2013,
"PG",2012,85.63319
"PH",2009,88.21835
"PK",2012,72.46411
"PL",2012,96.64836
"PR",2011,80.39738
"PS",2012,90.37384
"PT",2012,98.62298
"PW",2013,
"PY",2011,81.93234
"QA",2005,92.39275
"RO",2012,85.75557
"RS",2012,91.3701
"RU",2012,96.15993
"RW",2012,98.70905
"SA",2013,96.48658
"SB",2007,80.72798
"SC",2011,93.83314
"SD",2013,
"SE",2012,99.48713
"SG",2013,
"SI",2012,97.66707
"SK",2013,
"SL",2013,
"SM",2012,92.70895
"SN",2012,73.34614
"SO",2013,
"SR",2011,92.24329
"SS",2011,41.30411
"ST",2013,96.37139
"SV",2012,93.40233
"SX",2013,
"SY",2010,93.09819
"SZ",2007,84.73733
"TC",2005,77.95307
"TD",2011,63.05698
"TG",2008,90.43752
"TH",2009,95.60995
"TJ",2012,98.38232
"TL",2011,91.11958
"TM",2013,
"TN",2012,98.86935
"TO",2012,89.82505
"TR",2012,94.04068
"TT",2010,95.18178
"TV",2013,
"TZ",2008,97.59406
"UA",2012,97.92538
"UG",2011,90.91658
"US",2012,91.82453
"UY",2010,99.53355
"UZ",2011,88.54244
"VC",2012,94.78603
"VE",2012,92.27759
"VI",2013,
"VN",2012,98.05641
"VU",2005,98.91435
"WS",2012,94.80324
"XK",2013,
"YE",2012,86.27468
"ZA",2012,84.99597
"ZM",2012,93.71627
"ZW",2003,82.78259
