"id","year","value"
"AD",2013,
"AE",2013,
"AF",2011,0
"AG",2011,0
"AL",2012,0.1
"AM",2012,0.31
"AO",2011,16.24
"AR",2011,0.78
"AS",2013,
"AT",2004,1.42
"AU",2003,6.16
"AW",2013,
"AZ",2011,0.11
"BA",2011,0.01
"BB",2011,0
"BD",2011,9.72
"BE",2000,0.17
"BF",2011,12.86
"BG",2011,0.81
"BH",2011,0
"BI",2011,34.7
"BJ",2012,18.82
"BM",2013,
"BN",2013,
"BO",2012,4.2
"BR",2012,2.14
"BS",2013,
"BT",2012,0.37
"BW",2011,2.93
"BY",2011,0
"BZ",2011,5.08
"CA",2010,0.76
"CD",2011,47.6
"CF",2011,26.86
"CG",2011,11.47
"CH",2004,10.23
"CI",2011,13.79
"CL",2011,0.38
"CM",2011,6.18
"CN",2011,1.32
"CO",2012,2.33
"CR",2012,0.58
"CU",2011,0
"CV",2011,2.64
"CW",2013,
"CY",2013,
"CZ",2011,0.06
"DE",2010,0.58
"DJ",2011,2.54
"DK",2010,17.8
"DM",2011,0
"DO",2012,0.6
"DZ",2011,0.24
"EC",2012,1.8
"EE",2011,1.18
"EG",2011,0.37
"ER",2011,0
"ES",2010,8
"ET",2011,10.39
"FI",2013,
"FJ",2011,0.62
"FM",2011,8.73
"FO",2013,
"FR",2005,0.23
"GA",2011,1.09
"GB",2010,5.24
"GD",2011,0
"GE",2012,4.53
"GH",2011,5.59
"GL",2013,
"GM",2011,11.89
"GN",2012,12.7
"GQ",2011,0
"GR",2010,2.65
"GT",2011,4.78
"GU",2013,
"GW",2011,16.44
"GY",2011,1.43
"HK",2013,
"HN",2011,7.21
"HR",2011,0
"HT",2011,25.21
"HU",2011,0.05
"ID",2011,2.68
"IE",2010,0.96
"IL",2010,0.29
"IN",2012,4.837553801
"IQ",2012,0.64
"IR",2011,0.21
"IS",2007,0.32
"IT",2010,1.15
"JM",2011,0
"JO",2011,0.02
"JP",2008,0.07
"KE",2011,14.16
"KG",2011,1.18
"KH",2011,1.43
"KI",2011,0
"KM",2011,22.12
"KN",2011,0
"KP",2011,0
"KR",2013,
"KW",2013,
"KY",2013,
"KZ",2011,0.01
"LA",2012,7.66
"LB",2011,0
"LC",2011,3.68
"LI",2013,
"LK",2011,0.45
"LR",2011,29.4
"LS",2011,22.22
"LT",2011,0.81
"LU",2013,
"LV",2011,0.95
"LY",2011,0
"MA",2011,0.4
"MC",2013,
"MD",2011,0.03
"ME",2011,0.08
"MF",2013,
"MG",2011,48.93
"MH",2011,0
"MK",2011,0.03
"ML",2011,16.57
"MM",2011,0
"MN",2011,0
"MO",2013,
"MP",2013,
"MR",2011,6.84
"MT",2011,0
"MU",2012,0.18
"MV",2011,0
"MW",2011,33.74
"MX",2012,0.23
"MY",2011,0
"MZ",2011,22.85
"NA",2011,5.08
"NC",2013,
"NE",2011,10.42
"NG",2011,26.15
"NI",2011,2.18
"NL",2010,13.96
"NO",2010,8.45
"NP",2011,5.58
"NZ",2013,
"OM",2011,0
"PA",2012,1.28
"PE",2012,0.78
"PF",2013,
"PG",2011,1.08
"PH",2012,4.02
"PK",2011,1.94
"PL",2011,0
"PR",2013,
"PS",2011,0
"PT",2013,
"PW",2011,0
"PY",2012,0.96
"QA",2013,
"RO",2011,0
"RS",2011,0
"RU",2011,0
"RW",2011,26.53
"SA",2011,0
"SB",2011,0
"SC",2011,0.06
"SD",2011,4.59
"SE",2005,1.24
"SG",2013,
"SI",2011,0
"SK",2010,0.16
"SL",2011,19.24
"SM",2013,
"SN",2011,11.08
"SO",2011,0.19
"SR",2011,3.61
"SS",2011,0
"ST",2011,13.33
"SV",2012,0.56
"SX",2013,
"SY",2011,0.05
"SZ",2011,15.53
"TC",2011,0
"TD",2011,14.18
"TG",2011,22.52
"TH",2011,0.03
"TJ",2011,1.06
"TL",2011,7.55
"TM",2011,0.99
"TN",2011,0.19
"TO",2011,0
"TR",2011,0
"TT",2011,0.33
"TV",2011,0
"TZ",2012,12.98
"UA",2011,0
"UG",2013,11.96
"US",2010,1.92
"UY",2012,0.09
"UZ",2011,0
"VC",2011,0
"VE",2011,3.44
"VI",2013,
"VN",2012,0.55
"VU",2011,0
"WS",2011,0
"XK",2011,0
"YE",2011,0.91
"ZA",2011,1.19
"ZM",2011,40.64
"ZW",2011,0
