"id","year","value"
"AD",2008,46418.415473496
"AE",2012,40476.6593910632
"AF",2013,669.3794494207
"AG",2013,12998.5433794521
"AL",2013,4669.392298873
"AM",2013,3686.4515868286
"AO",2013,5229.6478076315
"AR",2013,14460.006824261
"AS",2013,
"AT",2013,50498.7971138285
"AU",2013,65757.9255454825
"AW",2013,
"AZ",2013,7374.2563825067
"BA",2013,4720.8887845764
"BB",2012,14454.6131819321
"BD",2013,1034.8608788577
"BE",2013,46405.7700762599
"BF",2013,651.2924050828
"BG",2013,7250.5109705765
"BH",2012,20427.1995497133
"BI",2013,266.9695579802
"BJ",2013,798.8921127713
"BM",2012,105758.125250779
"BN",2009,27343.9814553753
"BO",2013,2688.8581397594
"BR",2013,10996.2009997658
"BS",2013,21775.5065266818
"BT",2013,2208.8231122347
"BW",2013,7262.4850263019
"BY",2013,7289.3108844285
"BZ",2013,4538.4288942453
"CA",2013,51192.7424030465
"CD",2013,442.5838570754
"CF",2013,332.9609207747
"CG",2013,2484.4441687172
"CH",2013,88775.3013618047
"CI",2013,1470.8379126275
"CL",2013,15101.044807326
"CM",2013,1300.8077174044
"CN",2013,6774.9414312868
"CO",2013,7537.3843123974
"CR",2013,9959.7898138118
"CU",2011,5963.1298219333
"CV",2013,3643.0860337906
"CW",2013,
"CY",2013,18799.8916301397
"CZ",2013,18444.2893330094
"DE",2013,47460.7434903329
"DJ",2005,999.0184955929
"DK",2013,61899.9284964336
"DM",2013,6980.1618349236
"DO",2013,5609.1248537909
"DZ",2013,5260.8390990924
"EC",2013,5911.0942911109
"EE",2013,18126.3112050925
"EG",2013,3224.1613199159
"ER",2013,538.8923572607
"ES",2013,29657.1593958003
"ET",2013,503.9109785048
"FI",2013,49294.8955649026
"FJ",2013,4284.1827538263
"FM",2013,3314.8142425325
"FO",2008,48654.4795669442
"FR",2013,43241.0463202182
"GA",2013,10347.5986447418
"GB",2013,41467.2523719292
"GD",2013,7611.009725488
"GE",2013,3537.0450253524
"GH",2013,1814.5106804591
"GL",2009,20336.677698276
"GM",2013,473.564254347
"GN",2013,485.0242083801
"GQ",2013,14179.9933726457
"GR",2013,21949.6737225362
"GT",2013,3397.7644044366
"GU",2013,
"GW",2013,563.1708030782
"GY",2013,3775.2370909428
"HK",2013,38880
"HN",2013,2128.9343449637
"HR",2013,13265.0745027865
"HT",2013,825.852982919
"HU",2013,13089.9026769767
"ID",2013,3367.710063334
"IE",2013,42967.339755719
"IL",2013,35266.3970022582
"IN",2013,1481.9354055472
"IQ",2013,6853.509822226
"IR",2013,4768.0503953353
"IS",2013,46584.9968607006
"IT",2013,35864.29550936
"JM",2013,5048.8548353591
"JO",2013,5161.6434971358
"JP",2013,40053.5985072431
"KE",2013,1238.5602586491
"KG",2013,1212.6693866597
"KH",2013,957.1325502213
"KI",2013,2471.3445291204
"KM",2013,840.1488649739
"KN",2013,13862.9832610581
"KP",2013,
"KR",2013,26209.2527929644
"KW",2011,52845.6286273424
"KY",2013,
"KZ",2013,12124.4844022964
"LA",2013,1566.2015636672
"LB",2013,10056.5066642939
"LC",2013,7188.7878402177
"LI",2009,134356.687902708
"LK",2013,3191.063763023
"LR",2013,407.7771204382
"LS",2013,1379.3873037145
"LT",2013,14977.1659817037
"LU",2013,70305.2174605395
"LV",2013,15338.9566565759
"LY",2009,10392.7010300411
"MA",2013,3058.7900260996
"MC",2008,193892.322255226
"MD",2013,2485.6702882832
"ME",2013,7246.8690517764
"MF",2013,
"MG",2013,448.3872365408
"MH",2013,4303.3742447847
"MK",2013,4798.3991817415
"ML",2013,671.3485848912
"MM",2013,
"MN",2013,3786.9582127688
"MO",2012,67823.3448866075
"MP",2013,
"MR",2013,1000.649395097
"MT",2013,21135.7759295222
"MU",2013,9213.2971658632
"MV",2013,5658.9521568127
"MW",2013,218.4367727875
"MX",2013,10088.3331814657
"MY",2013,10173.6163164711
"MZ",2013,603.0104170699
"NA",2013,5639.5739531936
"NC",2000,12579.5951038784
"NE",2013,405.0874007292
"NG",2013,2874.4060612845
"NI",2013,1799.6158234599
"NL",2013,50902.2017321359
"NO",2013,102453.488166257
"NP",2013,699.4677104816
"NZ",2012,36946.3117527634
"OM",2012,27224.1339000803
"PA",2013,10969.2378958483
"PE",2013,6311.6113283414
"PF",2000,14530.2260238466
"PG",2013,1999.869459391
"PH",2013,3316.4360916497
"PK",2013,1341.1525258062
"PL",2013,13150.9074900615
"PR",2013,19568.0896664699
"PS",2013,3272.2614952467
"PT",2013,21255.8435596224
"PW",2013,11376.6421263983
"PY",2013,4043.8348445635
"QA",2013,87758.7354110094
"RO",2013,9207.8169743194
"RS",2013,6091.7425735374
"RU",2013,14052.7662253276
"RW",2013,628.9538153964
"SA",2013,25961.8222982725
"SB",2013,1711.4110330684
"SC",2013,15620.1326298319
"SD",2013,1679.7211971424
"SE",2013,62478.9941196045
"SG",2013,53852.237368499
"SI",2013,23117.8508365025
"SK",2013,17688.7281427459
"SL",2013,741.2249015319
"SM",2008,55028.4277390422
"SN",2013,1033.4626647884
"SO",2013,
"SR",2013,9757.1334140589
"SS",2013,955.2957838907
"ST",2013,1596.8305974828
"SV",2013,3693.4263697836
"SX",2013,
"SY",2007,2030.3066585412
"SZ",2013,2748.8970775838
"TC",2013,
"TD",2013,1007.8549187178
"TG",2013,542.222963769
"TH",2013,5390.8714189307
"TJ",2013,1030.4628373332
"TL",2012,4081.9594798069
"TM",2013,7369.6590161357
"TN",2013,4115.1681827034
"TO",2013,4547.5260304017
"TR",2013,10846.9151647811
"TT",2013,15820.3663838002
"TV",2013,5600.8562950587
"TZ",2013,670.683196494
"UA",2013,3978.4698040871
"UG",2013,593.8637693687
"US",2013,53751.5022474745
"UY",2013,15801.1042616777
"UZ",2013,1921.867242759
"VC",2013,6451.6599837254
"VE",2013,14177.8347373198
"VI",2013,
"VN",2013,1830.1640082534
"VU",2013,3141.0447882008
"WS",2013,4058.3496055092
"XK",2013,3965.792370614
"YE",2013,1422.5811756698
"ZA",2013,6478.4843589589
"ZM",2013,1791.7749217258
"ZW",2013,881.4353544343
