"id","year","value"
"AF",2014,50785505.6066279
"AM",2016,-92567505.0109891
"AO",2016,-0.00872907303935228
"BD",2015,0
"BF",2016,51593843.8414655
"BI",2017,24770934.2229241
"BJ",2019,43223569.256721
"BO",2015,192943602.084149
"BR",2014,45492700006.7838
"BT",2015,38049685.7513656
"BW",2018,0
"BZ",2017,-42520548.6265714
"CD",2019,1117846951.01683
"CF",2015,-3434653.49982836
"CG",2019,0
"CI",2017,731680531.561197
"CL",2015,4047897300.95676
"CM",2019,0
"CN",2018,0
"CO",2019,0
"CR",2019,1230326851.58259
"CV",2017,0
"DJ",2012,0
"DZ",2019,-26516092.5910482
"EG",2019,-365118153.426682
"ET",2019,0
"FJ",2015,0
"FM",2013,18222865.597
"GA",2019,96514256.0783
"GE",2019,19072140.0379234
"GH",2019,282495950.16367
"GM",2018,-16188782.338166
"GN",2017,0
"GQ",2019,0
"GT",2019,-11671719.0585265
"GW",2016,0
"GY",2018,40902328.884304
"HN",2019,0
"HT",2015,-183013356.576087
"ID",2015,23164037901.0272
"IN",2015,1844087698.46735
"IQ",2018,-464182685.260834
"IR",2016,4172774064.12045
"KE",2019,927160638.757438
"KG",2015,0
"KH",2014,23637491.8672909
"KI",2019,0
"KM",2018,2390390.09961719
"LA",2014,183254572.697512
"LK",2018,2277122571.36403
"LR",2016,-901122.0019
"LS",2019,-28210790.6253464
"LY",2012,-17061529513.1364
"MA",2019,1540951949.84035
"MD",2019,80146271.0311246
"MG",2019,0
"MH",2018,3559018.63152
"ML",2017,0
"MM",2016,0
"MN",2014,-159219713.472852
"MR",2019,0
"MU",2015,-86336913.2484446
"MW",2016,0
"MX",2019,73626568117.2348
"MZ",2015,167881738.505508
"NA",2018,-17783136.3681102
"NE",2018,0
"NG",2016,86723755.7454721
"NI",2014,-133240248.746884
"NP",2015,117443043.66691
"PA",2014,794064540.49199
"PE",2018,508893353.377727
"PG",2015,409221333.563473
"PH",2015,6603222286.25566
"PK",2013,4658961238.34863
"PY",2019,-174956682.658231
"RW",2018,-12226279.6331197
"SB",2015,0
"SC",2016,0
"SD",2019,-7676251.47833366
"SL",2015,14949104.8607676
"SN",2019,0
"SR",2019,101630816.713003
"SS",2015,-211663761.174323
"ST",2018,0
"SV",2019,865864435.5116
"SY",2020,
"SZ",2019,-1635307.60258045
"TD",2018,-106950330.178838
"TG",2018,140082413.722807
"TJ",2013,0
"TL",2018,59587296.11148
"TN",2015,94773245.4125824
"TO",2015,-985237.974995693
"TV",2016,2000320.8017866
"TZ",2018,0
"UA",2019,661738685.524784
"UG",2019,147989851.31196
"UY",2013,1449445192.84574
"UZ",2017,151863850.258052
"VN",2015,3636511692.83257
"VU",2014,25934479.8371585
"WS",2015,0
"XK",2014,-55314674.3413303
"YE",2018,1177575061.57737
"ZA",2015,0
"ZM",2018,-28762144.8256474
"ZW",2015,227894563.621
