"id","year","value"
"AD",2012,
"AE",2012,
"AF",2008,23.21
"AG",2012,
"AL",2008,28.99
"AM",2010,26.37
"AO",2009,32.37
"AR",2010,32.3
"AS",2012,
"AT",2012,
"AU",2012,
"AW",2012,
"AZ",2008,27.37
"BA",2007,27.25
"BB",2012,
"BD",2010,27.03
"BE",2012,
"BF",2009,32.16
"BG",2007,22.17
"BH",2012,
"BI",2006,28.04
"BJ",2012,
"BM",2012,
"BN",2012,
"BO",2008,43.28
"BR",2009,42.93
"BS",2012,
"BT",2012,30.75
"BW",2012,
"BY",2011,21.43
"BZ",2012,
"CA",2012,
"CD",2006,34.69
"CF",2008,46.13
"CG",2005,37.05
"CH",2012,
"CI",2008,31.75
"CL",2009,42.77
"CM",2007,30.36
"CN",2009,29.98
"CO",2010,44.43
"CR",2009,39.5
"CU",2012,
"CV",2012,
"CW",2012,
"CY",2012,
"CZ",2012,
"DE",2012,
"DJ",2012,
"DK",2012,
"DM",2012,
"DO",2010,36.41
"DZ",2012,
"EC",2010,38.32
"EE",2012,
"EG",2008,26.58
"ER",2012,
"ES",2012,
"ET",2011,27.51
"FI",2012,
"FJ",2009,34.87
"FM",2012,
"FO",2012,
"FR",2012,
"GA",2005,32.95
"GB",2012,
"GD",2012,
"GE",2010,31.34
"GH",2006,32.75
"GL",2012,
"GM",2012,
"GN",2007,30.34
"GQ",2012,
"GR",2012,
"GT",2006,44.92
"GU",2012,
"GW",2012,
"GY",2012,
"HK",2012,
"HN",2009,42.4
"HR",2008,27.48
"HT",2012,
"HU",2007,25.44
"ID",2011,30.62662806
"IE",2012,
"IL",2012,
"IN",2010,28.79
"IQ",2007,25.24
"IR",2005,29.63
"IS",2012,
"IT",2012,
"JM",2012,
"JO",2010,28.7
"JP",2012,
"KE",2005,37.99
"KG",2011,26.36
"KH",2009,29.81
"KI",2012,
"KM",2012,
"KN",2012,
"KP",2012,
"KR",2012,
"KW",2012,
"KY",2012,
"KZ",2009,23.75
"LA",2008,30.33
"LB",2012,
"LC",2012,
"LI",2012,
"LK",2010,30.03
"LR",2007,30.1
"LS",2012,
"LT",2008,29.1
"LU",2012,
"LV",2009,26.68
"LY",2012,
"MA",2007,33.22
"MC",2012,
"MD",2010,25.97
"ME",2010,22.56
"MF",2012,
"MG",2010,34.68
"MH",2012,
"MK",2010,31.93
"ML",2010,25.83
"MM",2012,
"MN",2008,28.38
"MO",2012,
"MP",2012,
"MR",2008,31.62
"MT",2012,
"MU",2012,
"MV",2012,
"MW",2010,34.9
"MX",2010,37.51
"MY",2009,34.65
"MZ",2008,36.73
"NA",2012,
"NC",2012,
"NE",2008,28.51
"NG",2010,38.23
"NI",2005,31.51
"NL",2012,
"NO",2012,
"NP",2010,26.52
"NZ",2012,
"OM",2012,
"PA",2010,40.08
"PE",2010,36.11
"PF",2012,
"PG",2012,
"PH",2009,33.62
"PK",2008,26.05
"PL",2011,25.88
"PR",2012,
"PS",2009,28.18
"PT",2012,
"PW",2012,
"PY",2010,41.11
"QA",2007,35.9
"RO",2011,21.44
"RS",2010,23.33
"RU",2009,31.68
"RW",2011,43.22
"SA",2012,
"SB",2012,
"SC",2007,60.16
"SD",2009,26.72
"SE",2012,
"SG",2012,
"SI",2012,
"SK",2009,22.41
"SL",2011,28.74
"SM",2012,
"SN",2011,31.1
"SO",2012,
"SR",2012,
"SS",2012,
"ST",2012,
"SV",2009,37
"SX",2012,
"SY",2012,
"SZ",2010,40.12
"TC",2012,
"TD",2012,
"TG",2011,29.41
"TH",2010,30.99
"TJ",2009,24.31
"TL",2012,
"TM",2012,
"TN",2010,27.59
"TO",2012,
"TR",2010,30.1
"TT",2012,
"TV",2012,
"TZ",2007,29.61
"UA",2010,21.5
"UG",2009,36.1
"US",2012,
"UY",2010,34.36
"UZ",2012,
"VC",2012,
"VE",2006,33.17
"VI",2012,
"VN",2008,28.21
"VU",2012,
"WS",2012,
"XK",2012,
"YE",2005,30.82
"ZA",2009,51.69
"ZM",2010,47.39
"ZW",2012,
