"district_id","2014"
"d18974",18.3
"d18975",19.3
"d18987",21.8
"d18988",19.3
"d18976",19.1
"d18955",17.8
"d18965",19.1
"d18968",19.6
"d18956",16
"d18991",16.2
"d18989",19.5
"d18977",19.6
"d18943",19.3
"d18949",19.5
"d18944",20
"d18969",20.4
"d18970",19.1
"d18957",19
"d18950",21.9
"d18978",19.5
"d18951",18.3
"d18958",19.6
"d18959",20.5
"d18966",22.1
"d18960",16.1
"d18961",19.3
"d18971",21
"d18952",17.3
"d18946",20.5
"d18964",17.1
"d18979",20
"d18980",18.5
"d18981",20.9
"d18962",20
"d18972",19.4
"d18947",20.5
"d18948",20
"d18982",15.5
"d18973",20.8
"d18953",19.7
"d18954",21.3
"d18983",20.8
"d18984",28.5
"d18985",18.3
"d18990",20.3
"d18967",20.2
"d18986",20.3
