"district_id","2013","2016"
"d18974",41.0488245931284,71.3
"d18975",69.0179806362379,30.6
"d18987",71.5288035450517,39.3
"d18988",60.6355382619974,61.6
"d18976",48.4536082474227,72.9
"d18955",65.5277145026576,98.4
"d18965",31.0344827586207,45.1
"d18968",40.6886517943744,25.1
"d18956",42.1725239616613,70.7
"d18991",60.9798270893372,84.3
"d18989",83.4973292100084,32.4
"d18977",64.3445218492717,79
"d18943",80.4560954816709,90.3
"d18949",47.9479479479479,70
"d18944",82.8793774319066,87
"d18969",63.9591836734694,41.3
"d18970",56.2169312169312,96.3
"d18957",54.014598540146,56.8
"d18950",34.0163934426229,33.7
"d18978",72.2599418040737,42.3
"d18951",57.2072072072072,70
"d18958",62.7599243856333,83.5
"d18959",56.3538873994638,88
"d18966",16.3346613545817,40.9
"d18960",25.8347978910369,26
"d18961",78.0976220275344,48.7
"d18971",51.3588463671658,37.9
"d18952",81.2058057312988,86.3
"d18946",69.1044192412984,65.6
"d18964",86.8426395939086,91.9
"d18979",76.8667642752562,62.1
"d18980",72.680077871512,71
"d18981",36.7021276595745,42.1
"d18962",60.5855855855856,96.3
"d18972",66.8702290076336,40.4
"d18947",74.0792216817234,81.8
"d18948",74.3182944967774,55.2
"d18982",21.5644820295983,31.5
"d18973",47.8894472361809,43.7
"d18953",67.7918424753868,98.8
"d18954",22.9957805907173,60.6
"d18983",74.9706227967097,36.1
"d18984",12.1753246753247,31.9
"d18985",78.596144340089,83.2
"d18990",85.6447688564477,43.2
"d18967",7.44920993227991,6.2
"d18986",26.7590618336887,27.3
