id,year,value
d101,2014,55
d102,2014,
d103,2014,15
d104,2014,63
d105,2014,50
d106,2014,43
d107,2014,55
d108,2014,45
d109,2014,60
d110,2014,50
d111,2014,55
d112,2014,30
d113,2014,55
d114,2014,58
d115,2014,55
d116,2014,35
d117,2014,68
d118,2014,50
d119,2014,43
d120,2014,40
d121,2014,30
d122,2014,50
d123,2014,30
d124,2014,55
d201,2014,51
d202,2014,48
d203,2014,38
d204,2014,48
d205,2014,73
d206,2014,40
d207,2014,38
d208,2014,75
d209,2014,35
d210,2014,65
d211,2014,45
d212,2014,58
d213,2014,50
d214,2014,30
d215,2014,75
d216,2014,88
d217,2014,30
d218,2014,40
d219,2014,45
d220,2014,45
d221,2014,33
d222,2014,45
d223,2014,40
d224,2014,58
d225,2014,38
d226,2014,55
d227,2014,75
d228,2014,38
d229,2014,42
d230,2014,60
d231,2014,70
d232,2014,65
d301,2014,70
d302,2014,50
d303,2014,45
d304,2014,63
d305,2014,72
d306,2014,25
d307,2014,48
d308,2014,15
d309,2014,73
d310,2014,60
d311,2014,15
d312,2014,35
d313,2014,45
d314,2014,65
d315,2014,70
d316,2014,60
d317,2014,75
d318,2014,30
d319,2014,30
d320,2014,65
d321,2014,77
d322,2014,25
d323,2014,55
d324,2014,10
d325,2014,35
d326,2014,35
d327,2014,50
d328,2014,60
d329,2014,45
d330,2014,35
d401,2014,50
d402,2014,80
d403,2014,53
d404,2014,40
d405,2014,25
d406,2014,60
d407,2014,45
d408,2014,45
d409,2014,50
d410,2014,78
d411,2014,50
d412,2014,68
d413,2014,51
d414,2014,66
d415,2014,73
d416,2014,45
d417,2014,35
d418,2014,48
d419,2014,53
d420,2014,40
d421,2014,40
d422,2014,30
d423,2014,48
d424,2014,35
d425,2014,40
d426,2014,63
