"district_id","district_name","year","value"
"d18974","Baringo",2014,219
"d18975","Bomet",2014,327
"d18987","Bungoma",2014,657
"d18988","Busia",2014,558
"d18976","Elgeyo-Marakwet",2014,298
"d18955","Embu",2014,294
"d18965","Garissa",2014,282
"d18968","Homa Bay",2014,329
"d18956","Isiolo",2014,263
"d18991","Kajiado",2014,311
"d18989","Kakamega",2014,584
"d18977","Kericho",2014,384
"d18943","Kiambu",2014,475
"d18949","Kilifi",2014,510
"d18944","Kirinyaga",2014,435
"d18969","Kisii",2014,388
"d18970","Kisumu",2014,390
"d18957","Kitui",2014,248
"d18950","Kwale",2014,419
"d18978","Laikipia",2014,296
"d18951","Lamu",2014,233
"d18958","Machakos",2014,308
"d18959","Makueni",2014,301
"d18966","Mandera",2014,438
"d18960","Marsabit",2014,293
"d18961","Meru",2014,391
"d18971","Migori",2014,446
"d18952","Mombasa",2014,693
"d18946","Murang'a",2014,376
"d18964","Nairobi",2014,926
"d18979","Nakuru",2014,537
"d18980","Nandi",2014,291
"d18981","Narok",2014,390
"d18962","Nithi",2014,219
"d18972","Nyamira",2014,316
"d18947","Nyandarua",2014,379
"d18948","Nyeri",2014,288
"d18982","Samburu",2014,319
"d18973","Siaya",2014,379
"d18953","Taita Taveta",2014,251
"d18954","Tana River",2014,296
"d18983","Trans-Nzoia",2014,643
"d18984","Turkana",2014,440
"d18985","Uasin Gishu",2014,383
"d18990","Vihiga",2014,435
"d18967","Wajir",2014,290
"d18986","West Pokot",2014,329
