"district_id","district_name","year","budget_type","value"
"d403","Hoima",2019,"proposed",5
"d417","Ibanda",2013,"actual",4.180967213
"d417","Ibanda",2014,"actual",4.173887016
"d417","Ibanda",2015,"approved",4.584016313
"d417","Ibanda",2015,"actual",4.584016313
"d417","Ibanda",2016,"actual",4.179304355
"d417","Ibanda",2016,"approved",5.426633545
"d417","Ibanda",2016,"proposed",4.991265971
"d417","Ibanda",2017,"approved",6.128560727
"d417","Ibanda",2017,"actual",4.07684759
"d417","Ibanda",2018,"proposed",
"d203","Iganga",2013,"actual",
"d203","Iganga",2014,"actual",2.666145311
"d203","Iganga",2015,"approved",2.115626383
"d203","Iganga",2015,"actual",2.115626383
"d203","Iganga",2016,"proposed",2.244835706
"d203","Iganga",2016,"actual",2.141113051
"d203","Iganga",2016,"approved",
"d203","Iganga",2017,"approved",
"d418","Isingiro",2013,"actual",7.333028535
"d418","Isingiro",2014,"actual",2.382968877
"d418","Isingiro",2015,"actual",0.646537278
"d418","Isingiro",2015,"approved",0.646537278
"d418","Isingiro",2016,"actual",0.248657145
"d418","Isingiro",2016,"proposed",0.242354778
"d418","Isingiro",2016,"approved",2.97695614
"d418","Isingiro",2017,"actual",2.644795613
"d418","Isingiro",2017,"approved",3.249984332
"d418","Isingiro",2018,"proposed",2.244488473
"d204","Jinja",2013,"actual",
"d204","Jinja",2014,"actual",
"d204","Jinja",2015,"actual",17.96143271
"d204","Jinja",2015,"approved",12.04193585
"d204","Jinja",2016,"actual",1.577063883
"d204","Jinja",2016,"approved",
"d204","Jinja",2016,"proposed",2.072977779
"d204","Jinja",2017,"approved",
"d204","Jinja",2017,"actual",
"d204","Jinja",2018,"proposed",
"d318","Kaabong",2013,"actual",
"d318","Kaabong",2014,"actual",5.948401471
"d318","Kaabong",2015,"actual",7.022647262
"d318","Kaabong",2015,"approved",7.022647262
"d318","Kaabong",2016,"proposed",7.558071318
"d318","Kaabong",2016,"actual",6.689520165
"d318","Kaabong",2016,"approved",7.909166778
"d318","Kaabong",2017,"approved",21.58902952
"d404","Kabale",2013,"actual",0.943271023
"d404","Kabale",2014,"actual",2.614430386
"d404","Kabale",2015,"actual",2.523325619
"d404","Kabale",2015,"approved",2.523325619
"d404","Kabale",2016,"proposed",1.293214271
"d404","Kabale",2016,"actual",1.359278289
"d404","Kabale",2016,"approved",1.800583164
"d404","Kabale",2017,"actual",
"d404","Kabale",2017,"approved",6.073522015
"d404","Kabale",2018,"proposed",
"d405","Kabarole",2013,"actual",2.979761397
"d405","Kabarole",2014,"actual",3.298312764
"d405","Kabarole",2015,"actual",3.077680194
"d405","Kabarole",2015,"approved",3.077680194
"d405","Kabarole",2016,"approved",1.935632257
"d405","Kabarole",2016,"actual",1.600830967
"d405","Kabarole",2016,"proposed",1.799783776
"d405","Kabarole",2017,"approved",0.825533664
"d405","Kabarole",2017,"actual",1.106719661
"d405","Kabarole",2018,"approved",0
"d405","Kabarole",2019,"proposed",0
"d213","Kaberamaido",2013,"actual",
"d213","Kaberamaido",2014,"actual",2.980527525
"d213","Kaberamaido",2015,"actual",3.216849963
"d213","Kaberamaido",2015,"approved",3.216849963
"d213","Kaberamaido",2016,"actual",3.382151699
"d213","Kaberamaido",2016,"proposed",3.294426598
"d213","Kaberamaido",2016,"approved",3.466880879
"d213","Kaberamaido",2017,"approved",2.612949239
"d101","Kalangala",2013,"actual",
"d101","Kalangala",2014,"actual",43.83318295
"d101","Kalangala",2015,"actual",30.28042126
"d101","Kalangala",2015,"approved",30.28042126
"d101","Kalangala",2016,"actual",38.17819434
"d101","Kalangala",2016,"approved",47.57750967
"d101","Kalangala",2016,"proposed",45.65710104
"d101","Kalangala",2017,"actual",53.31404308
"d101","Kalangala",2017,"approved",55.04513981
"d101","Kalangala",2018,"approved",48
"d101","Kalangala",2019,"proposed",51
"d222","Kaliro",2013,"actual",2.106450245
"d222","Kaliro",2014,"actual",6.920637682
"d222","Kaliro",2015,"approved",3.836565698
"d222","Kaliro",2015,"actual",3.836565698
"d222","Kaliro",2016,"actual",4.253905226
"d222","Kaliro",2016,"approved",2.728412578
"d222","Kaliro",2016,"proposed",2.623966285
"d222","Kaliro",2017,"approved",2.818145213
"d222","Kaliro",2017,"actual",2.675016686
"d222","Kaliro",2018,"proposed",2.664072595
"d122","Kalungu",2013,"actual",6.388308617
"d122","Kalungu",2014,"actual",3.7836618
"d122","Kalungu",2015,"actual",2.845969801
"d122","Kalungu",2015,"approved",2.845969801
"d122","Kalungu",2016,"approved",3.60380507
"d122","Kalungu",2016,"actual",3.103697244
"d122","Kalungu",2016,"proposed",3.324684635
"d122","Kalungu",2017,"approved",3.550519667
"d122","Kalungu",2017,"actual",3.256363829
"d122","Kalungu",2018,"approved",3
"d122","Kalungu",2019,"proposed",2
"d205","Kamuli",2013,"actual",
"d205","Kamuli",2014,"actual",3.599241548
"d205","Kamuli",2015,"actual",3.42462639
"d205","Kamuli",2015,"approved",3.42462639
"d205","Kamuli",2016,"proposed",1.319259967
"d205","Kamuli",2016,"actual",0.030829113
"d205","Kamuli",2016,"approved",1.411714705
"d205","Kamuli",2017,"actual",1.43976639
"d205","Kamuli",2017,"approved",1.485021632
"d205","Kamuli",2018,"approved",5
"d205","Kamuli",2019,"proposed",4
"d413","Kamwenge",2014,"actual",10.11933281
"d413","Kamwenge",2015,"actual",8.229940049
"d413","Kamwenge",2015,"approved",8.229940049
"d413","Kamwenge",2016,"proposed",2.387816978
"d413","Kamwenge",2016,"actual",2.620469746
"d413","Kamwenge",2017,"actual",1.056106401
"d413","Kamwenge",2018,"proposed",1.85387212
"d414","Kanungu",2013,"actual",8.356107356
"d414","Kanungu",2014,"actual",7.674244338
"d414","Kanungu",2015,"approved",3.223702827
"d414","Kanungu",2015,"actual",3.223702827
"d414","Kanungu",2016,"actual",3.336437983
"d414","Kanungu",2016,"proposed",3.134488636
"d414","Kanungu",2017,"actual",4.949204454
"d414","Kanungu",2018,"proposed",3.354074749
"d206","Kapchorwa",2013,"actual",
"d206","Kapchorwa",2014,"actual",3.417934966
"d206","Kapchorwa",2015,"actual",1.864053749
"d206","Kapchorwa",2015,"approved",1.864053749
"d206","Kapchorwa",2016,"proposed",1.987327617
"d206","Kapchorwa",2016,"actual",1.408626008
"d206","Kapchorwa",2016,"approved",1.978992067
"d206","Kapchorwa",2017,"approved",3.312470265
"d206","Kapchorwa",2017,"actual",0.496146093
"d206","Kapchorwa",2018,"approved",0
"d206","Kapchorwa",2019,"proposed",0
"d406","Kasese",2013,"actual",9.393664329
"d406","Kasese",2014,"actual",3.711310292
"d406","Kasese",2015,"actual",2.744126885
"d406","Kasese",2015,"approved",2.744126885
"d406","Kasese",2016,"proposed",1.420571627
"d406","Kasese",2016,"actual",1.465678143
"d406","Kasese",2016,"approved",1.826796351
"d406","Kasese",2017,"actual",1.883875474
"d406","Kasese",2017,"approved",4.008915986
"d406","Kasese",2018,"proposed",3.428983976
"d207","Katakwi",2013,"actual",
"d207","Katakwi",2014,"actual",9.826542052
"d207","Katakwi",2015,"approved",7.138374668
"d207","Katakwi",2015,"actual",7.138374668
"d207","Katakwi",2016,"proposed",7.139912485
"d207","Katakwi",2016,"actual",7.81758972
"d207","Katakwi",2016,"approved",7.427931093
"d207","Katakwi",2017,"approved",3.791119635
"d112","Kayunga",2013,"actual",2.405220456
"d112","Kayunga",2014,"actual",2.010245637
"d112","Kayunga",2015,"approved",1.013509299
"d112","Kayunga",2015,"actual",1.013509299
"d112","Kayunga",2016,"actual",3.091866801
"d112","Kayunga",2016,"approved",3.407653472
"d112","Kayunga",2016,"proposed",3.248593193
"d112","Kayunga",2017,"approved",3.785351416
"d112","Kayunga",2017,"actual",3.627060691
"d112","Kayunga",2018,"approved",3
"d112","Kayunga",2019,"proposed",4
"d407","Kibaale",2013,"actual",
"d407","Kibaale",2014,"actual",1.835299103
"d407","Kibaale",2015,"approved",1.633603378
"d407","Kibaale",2015,"actual",1.633603378
"d407","Kibaale",2016,"proposed",1.782647886
"d407","Kibaale",2016,"actual",1.644487678
"d407","Kibaale",2017,"actual",4.388483053
"d407","Kibaale",2018,"approved",5
"d407","Kibaale",2019,"proposed",6
"d103","Kiboga",2013,"actual",0.172726496
"d103","Kiboga",2014,"actual",0.413052886
"d103","Kiboga",2015,"actual",0.617666243
"d103","Kiboga",2015,"approved",0.617666243
"d103","Kiboga",2016,"approved",0.523034168
"d103","Kiboga",2016,"actual",0.38602919
"d103","Kiboga",2016,"proposed",0.461458322
"d103","Kiboga",2017,"approved",1.557934727
"d103","Kiboga",2017,"actual",1.408770599
"d103","Kiboga",2018,"approved",1
"d103","Kiboga",2019,"proposed",1
"d227","Kibuku",2013,"actual",
"d227","Kibuku",2014,"actual",
"d227","Kibuku",2015,"approved",
"d227","Kibuku",2015,"actual",
"d227","Kibuku",2016,"proposed",
"d227","Kibuku",2016,"actual",
"d227","Kibuku",2017,"actual",
"d227","Kibuku",2018,"approved",0
"d227","Kibuku",2019,"proposed",1
"d419","Kiruhura",2013,"actual",2.346299649
"d419","Kiruhura",2014,"actual",3.53253293
"d419","Kiruhura",2015,"approved",5.124685154
"d419","Kiruhura",2016,"actual",4.660560717
"d419","Kiruhura",2017,"actual",5.558078944
"d419","Kiruhura",2018,"approved",5
"d419","Kiruhura",2019,"proposed",4
"d421","Kiryandongo",2013,"actual",1.550843864
"d421","Kiryandongo",2014,"actual",
"d421","Kiryandongo",2015,"actual",1.340381211
"d421","Kiryandongo",2015,"approved",1.340381211
"d421","Kiryandongo",2016,"actual",1.411956431
"d421","Kiryandongo",2016,"proposed",2.042977334
"d421","Kiryandongo",2016,"approved",1.232834647
"d421","Kiryandongo",2017,"actual",0.794105668
"d421","Kiryandongo",2017,"approved",0.32879249
"d421","Kiryandongo",2018,"proposed",11.19340549
"d408","Kisoro",2013,"actual",
"d408","Kisoro",2014,"actual",4.26517641
"d408","Kisoro",2015,"actual",3.563746411
"d408","Kisoro",2015,"approved",3.563746411
"d408","Kisoro",2016,"approved",3.934988777
"d408","Kisoro",2016,"proposed",3.761543985
"d408","Kisoro",2016,"actual",3.581977002
"d408","Kisoro",2017,"actual",
"d408","Kisoro",2017,"approved",4.98606837
"d408","Kisoro",2018,"approved",4
"d408","Kisoro",2019,"proposed",4
"d305","Kitgum",2013,"actual",
"d305","Kitgum",2014,"actual",11.71536354
"d305","Kitgum",2015,"actual",5.210539474
"d305","Kitgum",2015,"approved",5.210539474
"d305","Kitgum",2016,"actual",3.985654224
"d305","Kitgum",2016,"proposed",3.483679755
"d305","Kitgum",2017,"approved",
"d319","Koboko",2013,"actual",1.861220281
"d319","Koboko",2014,"actual",1.619220362
"d319","Koboko",2015,"actual",4.123590413
"d319","Koboko",2015,"approved",4.123590413
"d319","Koboko",2016,"proposed",4.851193814
"d319","Koboko",2016,"approved",5.39387539
"d319","Koboko",2016,"actual",4.555951877
"d319","Koboko",2017,"approved",10.05934529
"d319","Koboko",2017,"actual",13.72285981
"d319","Koboko",2018,"approved",9
"d319","Koboko",2019,"proposed",6
"d325","Kole",2013,"actual",0.186831864
"d325","Kole",2014,"actual",0.166828922
"d325","Kole",2015,"approved",0.390883318
"d325","Kole",2015,"actual",0.390883318
"d325","Kole",2016,"actual",0.11500782
"d325","Kole",2016,"proposed",1.523212145
"d325","Kole",2016,"approved",1.619554523
"d325","Kole",2017,"actual",0.596423192
"d325","Kole",2017,"approved",0.646722747
"d325","Kole",2018,"proposed",0.111214368
"d306","Kotido",2013,"actual",11.81020096
"d306","Kotido",2014,"actual",13.79216259
"d306","Kotido",2015,"approved",9.504695392
"d306","Kotido",2015,"actual",9.504695392
"d306","Kotido",2016,"proposed",7.399355246
"d306","Kotido",2016,"actual",7.562331028
"d306","Kotido",2017,"actual",17.88763843
"d306","Kotido",2018,"approved",20
"d306","Kotido",2019,"proposed",0
"d208","Kumi",2013,"actual",
"d208","Kumi",2014,"actual",4.089097427
"d208","Kumi",2015,"approved",5.614942923
"d208","Kumi",2015,"actual",5.614942923
"d208","Kumi",2016,"proposed",3.409688592
"d208","Kumi",2016,"actual",3.520069099
"d208","Kumi",2017,"actual",
"d208","Kumi",2017,"approved",
"d208","Kumi",2018,"proposed",
"d228","Kween",2013,"actual",0.476681384
"d228","Kween",2014,"actual",0.80913719
"d228","Kween",2015,"approved",
"d228","Kween",2015,"actual",
"d228","Kween",2016,"approved",0.306246041
"d228","Kween",2016,"proposed",0.303630203
"d228","Kween",2016,"actual",
"d228","Kween",2017,"approved",1.293625145
"d228","Kween",2017,"actual",1.182252391
"d228","Kween",2018,"approved",0
"d228","Kween",2019,"proposed",0
"d123","Kyankwanzi",2013,"actual",3.487396612
"d123","Kyankwanzi",2014,"actual",
"d123","Kyankwanzi",2015,"actual",0.058662098
"d123","Kyankwanzi",2015,"approved",0.058662098
"d123","Kyankwanzi",2016,"approved",
"d123","Kyankwanzi",2016,"actual",
"d123","Kyankwanzi",2016,"proposed",
"d123","Kyankwanzi",2017,"approved",
"d123","Kyankwanzi",2019,"proposed",1
"d422","Kyegegwa",2013,"actual",14.51655211
"d422","Kyegegwa",2014,"actual",8.405931205
"d422","Kyegegwa",2015,"actual",6.648022727
"d422","Kyegegwa",2015,"approved",6.648022727
"d422","Kyegegwa",2016,"proposed",7.115249886
"d422","Kyegegwa",2016,"actual",6.805162763
"d422","Kyegegwa",2016,"approved",7.420619462
"d422","Kyegegwa",2017,"actual",5.124140376
"d422","Kyegegwa",2017,"approved",5.586097108
"d422","Kyegegwa",2018,"proposed",5.078697437
"d415","Kyenjojo",2013,"actual",16.58653189
"d415","Kyenjojo",2014,"actual",17.48659243
"d415","Kyenjojo",2015,"approved",14.10267239
"d415","Kyenjojo",2015,"actual",14.10267239
"d415","Kyenjojo",2016,"actual",5.02134159
"d415","Kyenjojo",2016,"proposed",3.550819532
"d415","Kyenjojo",2016,"approved",3.873712005
"d415","Kyenjojo",2017,"approved",3.194172166
"d415","Kyenjojo",2017,"actual",2.894125184
"d415","Kyenjojo",2018,"approved",9
"d415","Kyenjojo",2019,"proposed",3
"d326","Lamwo",2013,"actual",
"d326","Lamwo",2014,"actual",26.06667581
"d326","Lamwo",2015,"approved",21.7328503
"d326","Lamwo",2015,"actual",21.7328503
"d326","Lamwo",2016,"proposed",4.392632054
"d326","Lamwo",2016,"actual",5.265889176
"d307","Lira",2013,"actual",
"d307","Lira",2014,"actual",
"d307","Lira",2015,"approved",2.629823618
"d307","Lira",2015,"actual",2.629823618
"d307","Lira",2016,"approved",2.012315608
"d307","Lira",2016,"proposed",1.198183388
"d307","Lira",2016,"actual",1.655348691
"d307","Lira",2017,"approved",2.989903724
"d307","Lira",2017,"actual",1.580202818
"d307","Lira",2018,"approved",2
"d307","Lira",2019,"proposed",2
"d229","Luuka",2013,"actual",0.824802334
"d229","Luuka",2014,"actual",0.695825779
"d229","Luuka",2015,"approved",
"d229","Luuka",2015,"actual",0.456101618
"d229","Luuka",2016,"proposed",0.669705822
"d229","Luuka",2016,"actual",
"d229","Luuka",2017,"actual",6.527998504
"d229","Luuka",2018,"proposed",
"d104","Luwero",2013,"actual",
"d104","Luwero",2014,"actual",8.9590634
"d104","Luwero",2015,"actual",2.1716372
"d104","Luwero",2015,"approved",2.1716372
"d104","Luwero",2016,"approved",1.602674898
"d104","Luwero",2016,"actual",1.5223938
"d104","Luwero",2016,"proposed",1.680447349
"d104","Luwero",2017,"approved",1.86367372
"d104","Luwero",2017,"actual",1.774007196
"d104","Luwero",2018,"approved",2
