"district_id","district_name","year","value"
"d18974","Baringo",2014,182
"d18975","Bomet",2014,166
"d18987","Bungoma",2014,171
"d18988","Busia",2014,134
"d18976","Elgeyo-Marakwet",2014,218
"d18955","Embu",2014,144
"d18965","Garissa",2014,1066
"d18968","Homa Bay",2014,166
"d18956","Isiolo",2014,232
"d18991","Kajiado",2014,217
"d18989","Kakamega",2014,164
"d18977","Kericho",2014,179
"d18943","Kiambu",2014,214
"d18949","Kilifi",2014,180
"d18944","Kirinyaga",2014,167
"d18969","Kisii",2014,167
"d18970","Kisumu",2014,193
"d18957","Kitui",2014,122
"d18950","Kwale",2014,177
"d18978","Laikipia",2014,176
"d18951","Lamu",2014,95
"d18958","Machakos",2014,147
"d18959","Makueni",2014,131
"d18966","Mandera",2014,283
"d18960","Marsabit",2014,239
"d18961","Meru",2014,168
"d18971","Migori",2014,198
"d18952","Mombasa",2014,247
"d18946","Murang'a",2014,150
"d18964","Nairobi",2014,307
"d18979","Nakuru",2014,212
"d18980","Nandi",2014,141
"d18981","Narok",2014,170
"d18962","Nithi",2014,101
"d18972","Nyamira",2014,167
"d18947","Nyandarua",2014,144
"d18948","Nyeri",2014,181
"d18982","Samburu",2014,162
"d18973","Siaya",2014,143
"d18953","Taita Taveta",2014,101
"d18954","Tana River",2014,146
"d18983","Trans-Nzoia",2014,213
"d18984","Turkana",2014,1021
"d18985","Uasin Gishu",2014,193
"d18990","Vihiga",2014,147
"d18967","Wajir",2014,260
"d18986","West Pokot",2014,162
