"id","entity-name","year","value"
"d18974","Baringo",2009,85.6
"d18975","Bomet",2009,91.8
"d18987","Bungoma",2009,85.6
"d18988","Busia",2009,90.9
"d18976","Elgeyo-Marakwet",2009,89.8
"d18955","Embu",2009,90
"d18965","Garissa",2009,62.4
"d18968","Homa Bay",2009,96.2
"d18956","Isiolo",2009,93.6
"d18991","Kajiado",2009,91.3
"d18989","Kakamega",2009,87.9
"d18977","Kericho",2009,94.4
"d18943","Kiambu",2009,92.3
"d18949","Kilifi",2009,90.1
"d18944","Kirinyaga",2009,94.2
"d18969","Kisii",2009,89.2
"d18970","Kisumu",2009,94.4
"d18957","Kitui",2009,90.2
"d18950","Kwale",2009,91.1
"d18978","Laikipia",2009,89.6
"d18951","Lamu",2009,90.8
"d18958","Machakos",2009,92.5
"d18959","Makueni",2009,89.2
"d18966","Mandera",2009,55.4
"d18960","Marsabit",2009,74.9
"d18961","Meru",2009,92.1
"d18971","Migori",2009,93.6
"d18952","Mombasa",2009,91.5
"d18946","Murang'a",2009,90.8
"d18964","Nairobi",2009,94.3
"d18979","Nakuru",2009,92.6
"d18980","Nandi",2009,88.5
"d18981","Narok",2009,90.2
"d18962","Nithi",2009,90.3
"d18972","Nyamira",2009,91
"d18947","Nyandarua",2009,92.9
"d18948","Nyeri",2009,94.7
"d18982","Samburu",2009,84.3
"d18973","Siaya",2009,92.9
"d18953","Taita Taveta",2009,92.1
"d18954","Tana River",2009,85.9
"d18983","Trans-Nzoia",2009,85.9
"d18984","Turkana",2009,75.4
"d18985","Uasin Gishu",2009,95.4
"d18990","Vihiga",2009,89.6
"d18967","Wajir",2009,59.4
"d18986","West Pokot",2009,79.1
