"id","entity-name","2009"
"d18974","Baringo",85.6
"d18975","Bomet",91.8
"d18987","Bungoma",85.6
"d18988","Busia",90.9
"d18976","Elgeyo-Marakwet",89.8
"d18955","Embu",90
"d18965","Garissa",62.4
"d18968","Homa Bay",96.2
"d18956","Isiolo",93.6
"d18991","Kajiado",91.3
"d18989","Kakamega",87.9
"d18977","Kericho",94.4
"d18943","Kiambu",92.3
"d18949","Kilifi",90.1
"d18944","Kirinyaga",94.2
"d18969","Kisii",89.2
"d18970","Kisumu",94.4
"d18957","Kitui",90.2
"d18950","Kwale",91.1
"d18978","Laikipia",89.6
"d18951","Lamu",90.8
"d18958","Machakos",92.5
"d18959","Makueni",89.2
"d18966","Mandera",55.4
"d18960","Marsabit",74.9
"d18961","Meru",92.1
"d18971","Migori",93.6
"d18952","Mombasa",91.5
"d18946","Murang'a",90.8
"d18964","Nairobi",94.3
"d18979","Nakuru",92.6
"d18980","Nandi",88.5
"d18981","Narok",90.2
"d18962","Nithi",90.3
"d18972","Nyamira",91
"d18947","Nyandarua",92.9
"d18948","Nyeri",94.7
"d18982","Samburu",84.3
"d18973","Siaya",92.9
"d18953","Taita Taveta",92.1
"d18954","Tana River",85.9
"d18983","Trans-Nzoia",85.9
"d18984","Turkana",75.4
"d18985","Uasin Gishu",95.4
"d18990","Vihiga",89.6
"d18967","Wajir",59.4
"d18986","West Pokot",79.1
