"district_id","district_name","year","value"
"d18974","Baringo",2014,59.8
"d18975","Bomet",2014,77.6
"d18987","Bungoma",2014,82.9
"d18988","Busia",2014,83.9
"d18976","Elgeyo-Marakwet",2014,21.9
"d18955","Embu",2014,55.9
"d18965","Garissa",2014,61.1
"d18968","Homa Bay",2014,74.3
"d18956","Isiolo",2014,62.7
"d18991","Kajiado",2014,49.8
"d18989","Kakamega",2014,78.8
"d18977","Kericho",2014,79.5
"d18943","Kiambu",2014,39.9
"d18949","Kilifi",2014,73.1
"d18944","Kirinyaga",2014,68.5
"d18969","Kisii",2014,86.1
"d18970","Kisumu",2014,87.6
"d18957","Kitui",2014,61.1
"d18950","Kwale",2014,81
"d18978","Laikipia",2014,17.5
"d18951","Lamu",2014,71.1
"d18958","Machakos",2014,56
"d18959","Makueni",2014,55.3
"d18966","Mandera",2014,28.7
"d18960","Marsabit",2014,24.7
"d18961","Meru",2014,53.5
"d18971","Migori",2014,74.6
"d18952","Mombasa",2014,56.9
"d18946","Murang'a",2014,43.7
"d18964","Nairobi",2014,43.3
"d18979","Nakuru",2014,37.7
"d18980","Nandi",2014,78.8
"d18981","Narok",2014,52.2
"d18962","Nithi",2014,67.2
"d18972","Nyamira",2014,84.5
"d18947","Nyandarua",2014,12.5
"d18948","Nyeri",2014,19.7
"d18982","Samburu",2014,18.8
"d18973","Siaya",2014,78.8
"d18953","Taita Taveta",2014,80.4
"d18954","Tana River",2014,65.3
"d18983","Trans-Nzoia",2014,70.6
"d18984","Turkana",2014,46.2
"d18985","Uasin Gishu",2014,72
"d18990","Vihiga",2014,82.9
"d18967","Wajir",2014,53.6
"d18986","West Pokot",2014,60.2
