"district_id","2016"
"d18974",6712
"d18975",4622
"d18987",5841
"d18988",3924
"d18976",4909
"d18955",7007
"d18965",4622
"d18968",5677
"d18956",6252
"d18991",8407
"d18989",5272
"d18977",5602
"d18943",9594
"d18949",7908
"d18944",7369
"d18969",5378
"d18970",7673
"d18957",5478
"d18950",6470
"d18978",6247
"d18951",7725
"d18958",8455
"d18959",6073
"d18966",3461
"d18960",4493
"d18961",7228
"d18971",5072
"d18952",10970
"d18946",6394
"d18964",14311
"d18979",8634
"d18980",5284
"d18981",8265
"d18962",7243
"d18972",5781
"d18947",6694
"d18948",9220
"d18982",4477
"d18973",5959
"d18953",6917
"d18954",4952
"d18983",6485
"d18984",4862
"d18985",7030
"d18990",4637
"d18967",3784
"d18986",3914
