"id","entity-name","year","value"
"d18974","Baringo",2009,57
"d18975","Bomet",2009,94.9
"d18987","Bungoma",2009,96.6
"d18988","Busia",2009,92
"d18976","Elgeyo-Marakwet",2009,81.2
"d18955","Embu",2009,98.2
"d18965","Garissa",2009,51.5
"d18968","Homa Bay",2009,61.4
"d18956","Isiolo",2009,55.7
"d18991","Kajiado",2009,74.2
"d18989","Kakamega",2009,122.1
"d18977","Kericho",2009,91.9
"d18943","Kiambu",2009,99.6
"d18949","Kilifi",2009,65.5
"d18944","Kirinyaga",2009,99.2
"d18969","Kisii",2009,99.2
"d18970","Kisumu",2009,87.4
"d18957","Kitui",2009,69.1
"d18950","Kwale",2009,48.6
"d18978","Laikipia",2009,88.6
"d18951","Lamu",2009,77.5
"d18958","Machakos",2009,97
"d18959","Makueni",2009,97.9
"d18966","Mandera",2009,33.9
"d18960","Marsabit",2009,35.4
"d18961","Meru",2009,97.6
"d18971","Migori",2009,66.8
"d18952","Mombasa",2009,96.6
"d18946","Murang'a",2009,237.1
"d18964","Nairobi",2009,98.7
"d18979","Nakuru",2009,97
"d18980","Nandi",2009,84.4
"d18981","Narok",2009,70.9
"d18962","Nithi",2009,90.6
"d18972","Nyamira",2009,99.4
"d18947","Nyandarua",2009,99.7
"d18948","Nyeri",2009,99.6
"d18982","Samburu",2009,26.5
"d18973","Siaya",2009,82.7
"d18953","Taita Taveta",2009,94.3
"d18954","Tana River",2009,29.3
"d18983","Trans-Nzoia",2009,96
"d18984","Turkana",2009,17.8
"d18985","Uasin Gishu",2009,98
"d18990","Vihiga",2009,99.1
"d18967","Wajir",2009,13.3
"d18986","West Pokot",2009,32.8
