"district_id","2016"
"d18974",39.6
"d18975",48.8
"d18987",35.7
"d18988",69.3
"d18976",43.4
"d18955",28.2
"d18965",65.5
"d18968",33.5
"d18956",51.9
"d18991",40.7
"d18989",35.8
"d18977",30.3
"d18943",23.3
"d18949",46.4
"d18944",20
"d18969",41.7
"d18970",33.9
"d18957",47.5
"d18950",47.4
"d18978",45.9
"d18951",28.5
"d18958",23.3
"d18959",34.8
"d18966",77.6
"d18960",63.7
"d18961",19.4
"d18971",41.2
"d18952",27.1
"d18946",25.3
"d18964",16.7
"d18979",29.1
"d18980",36
"d18981",22.6
"d18962",23.6
"d18972",32.7
"d18947",34.8
"d18948",19.3
"d18982",75.8
"d18973",33.8
"d18953",32.3
"d18954",62.2
"d18983",34
"d18984",79.4
"d18985",41
"d18990",43.2
"d18967",62.6
"d18986",57.4
