"id","entity-name","year","value"
"d306",,2013,54
"d306",,2014,61.9
"d307",,2011,86
"d307",,2012,84.6
"d307",,2013,88
"d307",,2014,85
"d308",,2011,61
"d308",,2012,64.4
"d308",,2013,80
"d308",,2014,65.2
"d309",,2011,72
"d309",,2012,74.1
"d309",,2013,78
"d309",,2014,69.6
"d310",,2011,77
"d310",,2012,72.4
"d310",,2013,79
"d310",,2014,61.8
"d311",,2011,81
"d311",,2012,81.7
"d311",,2013,88
"d311",,2014,76.9
"d312",,2011,84
"d312",,2012,84
"d312",,2013,92
"d312",,2014,47.7
"d313",,2011,122
"d313",,2012,75.7
"d313",,2013,79
"d313",,2014,66.7
"d314",,2011,92
"d314",,2012,71.6
"d314",,2013,55
"d314",,2014,50
"d315",,2011,87
"d315",,2012,80
"d315",,2013,84
"d315",,2014,84.8
"d316",,2011,85
"d316",,2012,89.9
"d316",,2013,92
"d316",,2014,90.2
"d317",,2011,94
"d317",,2012,92.3
"d317",,2013,95
"d317",,2014,97.8
"d318",,2011,82
"d318",,2012,83.6
"d318",,2013,75
"d318",,2014,75
"d319",,2011,73
"d319",,2012,64.4
"d319",,2013,77
"d319",,2014,44.8
"d320",,2011,79
"d320",,2012,
"d320",,2013,69
"d320",,2014,69.2
"d321",,2011,96
"d321",,2012,94.5
"d321",,2013,94
"d321",,2014,91
"d322",,2011,84
"d322",,2012,
"d322",,2013,85
"d322",,2014,49.1
"d323",,2011,
"d323",,2012,
"d323",,2013,78
"d323",,2014,84
"d324",,2011,81
"d324",,2012,57.7
"d324",,2013,66
"d324",,2014,62.5
"d325",,2011,96
"d325",,2012,
"d325",,2013,88
"d325",,2014,94.1
"d326",,2011,108
"d326",,2012,70.8
"d326",,2013,74
"d326",,2014,86.7
"d327",,2011,61
"d327",,2012,
"d327",,2013,65
"d327",,2014,63.6
"d328",,2011,85
"d328",,2012,
"d328",,2013,92
"d328",,2014,90
"d329",,2011,86
"d329",,2012,
"d329",,2013,75
"d329",,2014,79.3
"d330",,2011,77
"d330",,2012,
"d330",,2013,73
"d330",,2014,77.1
"d401",,2011,99
"d401",,2012,89.7
"d401",,2013,95
"d401",,2014,82.1
"d402",,2011,78
"d402",,2012,31.8
"d402",,2013,73
"d402",,2014,69.2
"d403",,2011,87
"d403",,2012,80.3
"d403",,2013,82
"d403",,2014,75.9
"d404",,2011,70
"d404",,2012,73
"d404",,2013,79
"d404",,2014,85.5
"d405",,2011,75
"d405",,2012,74.3
"d405",,2013,78
"d405",,2014,87.2
"d406",,2011,89
"d406",,2012,93.6
"d406",,2013,93
"d406",,2014,95.9
"d407",,2011,86
"d407",,2012,86.2
"d407",,2013,86
"d407",,2014,85.7
"d408",,2011,75
"d408",,2012,71.6
"d408",,2013,78
"d408",,2014,76.5
"d409",,2011,71
"d409",,2012,71.9
"d409",,2013,65
"d409",,2014,67.9
"d410",,2011,59
"d410",,2012,74.9
"d410",,2013,72
"d410",,2014,82.4
"d411",,2011,89
"d411",,2012,87.9
"d411",,2013,88
"d411",,2014,89
"d412",,2011,88
"d412",,2012,88.1
"d412",,2013,85
"d412",,2014,90.2
"d413",,2011,87
"d413",,2012,
"d413",,2013,93
"d413",,2014,96.4
"d414",,2011,70
"d414",,2012,82.5
"d414",,2013,79
"d414",,2014,89.4
"d415",,2011,73
"d415",,2012,73
"d415",,2013,79
"d415",,2014,72.6
"d416",,2011,81
"d416",,2012,92.9
"d416",,2013,77
"d416",,2014,87.5
"d417",,2011,62
"d417",,2012,70.8
"d417",,2013,63
"d417",,2014,75
"d418",,2011,78
"d418",,2012,58.3
"d418",,2013,88
"d418",,2014,90
"d419",,2011,64
"d419",,2012,65.2
"d419",,2013,74
"d419",,2014,83.1
"d420",,2011,78
"d420",,2012,
"d420",,2013,93
"d420",,2014,80
"d421",,2011,71
"d421",,2012,
"d421",,2013,79
"d421",,2014,56.7
"d422",,2011,73
"d422",,2012,
"d422",,2013,87
"d422",,2014,93.5
"d423",,2011,78
"d423",,2012,
"d423",,2013,70
"d423",,2014,94.7
"d424",,2011,99
"d424",,2012,
"d424",,2013,80
"d424",,2014,75
"d425",,2011,78
"d425",,2012,
"d425",,2013,84
"d425",,2014,88.9
"d426",,2011,78
"d426",,2012,
"d426",,2013,83
"d426",,2014,90.6
