"id-to","entity-to-name","year","value"
"AR","Argentina",2015,738200
"CN","China",2015,37484300
"IN","India",2015,15930
"ID","Indonesia",2015,2e+05
"JO","Jordan",2015,160000
"PH","Philippines",2015,1e+05
"TH","Thailand",2015,4299330
"VN","Viet Nam",2015,2300000
