"id","year","value"
"africa",2013,17973209
"america",2011,850544
"america",2013,345555
"AR",2013,39023
"asia",2013,51466
"bilateral-unspecified",2007,6060000
"bilateral-unspecified",2009,3204319
"bilateral-unspecified",2010,5076
"bilateral-unspecified",2011,2788399
"bilateral-unspecified",2012,2482013
"bilateral-unspecified",2013,83912472
"CL",2013,16338
"CR",2013,16620
"DO",2013,30159
"europe",2013,33681424
"GT",2013,9890
"MX",2013,59022
"north-central-america",2013,30412
"PY",2013,65976
"SV",2013,9733
"UY",2013,13066
