"id","year","value"
"america",2012,61946892
"AR",2009,1859800659
"AR",2010,1523026572
"AR",2011,1238395150
"AR",2012,1030345709
"AR",2013,1180435575
"BB",2009,31940576
"BB",2010,51796809
"bilateral-unspecified",2006,7042280000
"bilateral-unspecified",2007,7181710000
"bilateral-unspecified",2008,7279280000
"BO",2009,14808974
"BO",2010,3115747
"BO",2012,4500000
"BO",2013,3596624
"BR",2009,2513437187
"BR",2010,2085640086
"BR",2011,739737036
"BR",2012,1397314131
"BR",2013,1725948715
"BZ",2009,13536145
"BZ",2010,5899890
"BZ",2011,9968109
"BZ",2012,12819006
"BZ",2013,9747101
"CL",2009,84229381
"CL",2010,28362970
"CL",2011,50402444
"CL",2012,84833706
"CL",2013,229809271
"CO",2009,912825249
"CO",2010,678307770
"CO",2011,675829014
"CO",2012,465458983
"CO",2013,872100847
"CR",2009,42611071
"CR",2010,61005396
"CR",2011,170064015
"CR",2012,137751049
"CR",2013,171109187
"DO",2009,509184849
"DO",2010,475045185
"DO",2011,346075216
"DO",2012,104675182
"DO",2013,576004712
"EC",2009,275122070
"EC",2010,184613486
"EC",2011,440005182
"EC",2012,390735218
"EC",2013,387783757
"GT",2009,381708213
"GT",2010,399057662
"GT",2011,177977498
"GT",2012,136919826
"GT",2013,329815644
"GY",2009,3869291
"GY",2010,22119
"GY",2011,10005
"GY",2012,28097
"HN",2009,13084829
"HN",2011,29283664
"HN",2012,1e+07
"HN",2013,54948425
"HT",2012,2e+06
"HT",2013,999062
"JM",2009,158915373
"JM",2010,650557255
"JM",2011,128258047
"JM",2012,73664790
"JM",2013,101314876
"MX",2009,2827645663
"MX",2010,2395921133
"MX",2011,1530042829
"MX",2012,1241843412
"MX",2013,2037561973
"NI",2009,39025921
"NI",2010,8308658
"NI",2011,17745901
"NI",2012,12870000
"NI",2013,13986872
"north-central-america",2009,11725494
"north-central-america",2010,12635929
"north-central-america",2011,119303949
"north-central-america",2012,178975000
"north-central-america",2013,459370386
"PA",2009,254034448
"PA",2010,319692238
"PA",2011,223698169
"PA",2012,289496759
"PA",2013,622322799
"PE",2009,542913990
"PE",2010,496769927
"PE",2011,237898738
"PE",2012,177898319
"PE",2013,242911673
"PY",2009,96023144
"PY",2010,229329489
"PY",2011,67407180
"PY",2012,60282373
"PY",2013,123350573
"south-america",2009,24140007
"south-america",2010,46208
"SR",2009,14169451
"SR",2010,27723272
"SR",2011,68948339
"SR",2012,49708204
"SR",2013,109972470
"SV",2009,511094740
"SV",2010,119907901
"SV",2011,199128918
"SV",2012,266122816
"SV",2013,194857226
"TT",2009,27924454
"TT",2010,148545433
"UY",2009,500536604
"UY",2010,91824498
"UY",2011,173108472
"UY",2012,273164577
"UY",2013,304406294
"VE",2009,306913815
"VE",2010,570432715
"VE",2011,372559306
"VE",2012,45103032
"VE",2013,65954985
