"id","year","value"
"AM",2011,42868
"AM",2012,19366236
"AM",2013,38644907
"asia",2012,52036223
"asia",2013,61750591
"AZ",2010,43493300
"AZ",2011,105187363
"AZ",2012,166811894
"AZ",2013,196362693
"BD",2010,192487802
"BD",2011,123631804
"BD",2012,255857764
"BD",2013,282562786
"bilateral-unspecified",2006,5119390000
"bilateral-unspecified",2007,5597310000
"bilateral-unspecified",2008,6582520000
"bilateral-unspecified",2009,8282310000
"BT",2010,21831096
"BT",2011,14733358
"BT",2012,5948805
"BT",2013,873180
"CK",2010,10399296
"CK",2011,5452959
"CK",2012,7199028
"CK",2013,6022348
"CN",2010,1393516921
"CN",2011,1542690669
"CN",2012,1434235175
"CN",2013,1266953706
"east-asia",2012,5e+07
"east-asia",2013,49953114
"FJ",2010,17336660
"FJ",2011,20873645
"FJ",2012,18115159
"FJ",2013,16291709
"FM",2010,37581
"FM",2011,2030411
"FM",2012,954861
"FM",2013,501530
"GE",2010,103858223
"GE",2011,173486
"GE",2012,6400000
"GE",2013,113893
"ID",2010,883331964
"ID",2011,522237726
"ID",2012,800201382
"ID",2013,571999213
"IN",2010,1764586423
"IN",2011,1400016959
"IN",2012,1417266558
"IN",2013,1212076835
"KG",2013,9990623
"KZ",2010,93736044
"KZ",2011,286523687
"KZ",2012,269146453
"KZ",2013,236285223
"LA",2010,158083
"LA",2011,79270
"LK",2010,206863966
"LK",2011,169276173
"LK",2012,232065649
"LK",2013,216199075
"PG",2010,18277447
"PG",2011,10092421
"PG",2012,29737842
"PG",2013,84887325
"PH",2010,32260806
"PH",2011,274061052
"PH",2012,762508198
"PH",2013,138382714
"PK",2010,465728112
"PK",2011,442779889
"PK",2012,471127060
"PK",2013,433568742
"PW",2011,6247182
"PW",2013,6194186
"TH",2011,97612215
"TH",2012,273377522
"TH",2013,208064211
"TL",2012,9512
"TL",2013,4090161
"TM",2012,35147496
"TM",2013,36662588
"UZ",2010,46686594
"UZ",2011,51359526
"UZ",2012,328206355
"UZ",2013,263195945
"VN",2010,180362092
"VN",2011,416711078
"VN",2012,263943973
"VN",2013,815534539
