"id","year","value"
"africa",2007,8442759
"africa",2008,13720017
"africa",2010,10942444
"africa",2011,7497427
"africa",2012,6054851
"africa",2013,16480223
"america",2007,-8822975
"america",2008,330433
"america",2010,5362612
"america",2011,3439332
"america",2012,2120820
"asia",2007,-1526117
"asia",2008,61502
"asia",2010,11778289
"asia",2011,7589596
"asia",2012,5810852
"asia",2013,27223612
"bilateral-unspecified",2006,10910000
"bilateral-unspecified",2007,48547235
"bilateral-unspecified",2008,223427
"bilateral-unspecified",2009,353352550
"bilateral-unspecified",2010,28997238
"bilateral-unspecified",2011,20678233
"bilateral-unspecified",2012,64346634
"bilateral-unspecified",2013,254700396
"CR",2007,-9544900
"KE",2011,43454
"MM",2012,8916
"MM",2013,3717
"MZ",2007,-4659433
"NG",2013,13633664
"TZ",2013,1427419
"ZM",2007,-15496570
