"id","year","value"
"africa",2007,3732899
"africa",2008,255586584
"africa",2009,165454768
"africa",2010,147912181
"africa",2011,71105818
"africa",2012,2400000
"africa",2013,218781226
"america",2006,46435215
"america",2007,8119820
"america",2008,124895983
"america",2009,159303394
"america",2010,148673355
"america",2011,909502458
"america",2012,43694790
"america",2013,86448176
"AR",2006,4975287
"AR",2007,4479478
"AR",2008,2166172
"AR",2009,4085806
"AR",2010,3576547
"AR",2011,3375720
"AR",2012,3400000
"AR",2013,2879931
"asia",2006,211380769
"asia",2007,244023408
"asia",2008,613882690
"asia",2009,243176776
"asia",2010,277311137
"asia",2011,158871082
"asia",2012,21887240
"asia",2013,417291895
"AZ",2013,51079483
"bilateral-unspecified",2006,605308826
"bilateral-unspecified",2007,924230000
"bilateral-unspecified",2008,1153750167
"bilateral-unspecified",2009,1240230547
"bilateral-unspecified",2010,4712824071
"bilateral-unspecified",2011,420412874
"bilateral-unspecified",2012,576969340
"bilateral-unspecified",2013,1146211807
"BR",2006,57557246
"BR",2007,13345112
"BR",2008,10830858
"BR",2009,42059766
"BR",2010,535825080
"BR",2011,123362708
"BR",2012,98649400
"BR",2013,24476764
"CL",2011,162810974
"CL",2012,25480000
"CL",2013,36671122
"CN",2006,349175058
"CN",2007,374444623
"CN",2008,812064915
"CN",2009,608678179
"CN",2010,1125642477
"CN",2011,1652044130
"CN",2012,1557677700
"CN",2013,1655254584
"CO",2013,53305603
"DO",2011,4964294
"DO",2012,8300000
"DO",2013,7967809
"europe",2012,163783620
"ID",2006,180725322
"ID",2007,147262849
"ID",2008,315015501
"ID",2009,189148775
"ID",2010,315703883
"ID",2011,403036728
"ID",2012,939896010
"ID",2013,814001364
"IN",2006,164964918
"IN",2007,269722557
"IN",2008,60869421
"IN",2009,50832231
"IN",2010,108243135
"IN",2011,115623373
"IN",2012,162430180
"IN",2013,282573858
"IQ",2013,59060886
"IR",2011,2435790
"KH",2006,1268210
"KH",2007,1213192
"KH",2009,6188794
"KH",2010,4365491
"KH",2011,16133956
"KH",2012,23650000
"KH",2013,26543364
"KZ",2008,88530
"KZ",2010,27329067
"KZ",2011,18609758
"KZ",2013,525367
"LY",2006,596059
"MG",2010,53643467
"MG",2011,79053901
"MG",2012,11705000
"MN",2013,19677244
"MX",2006,58532792
"MX",2007,22117424
"MX",2008,6173589
"MX",2009,44959090
"MX",2010,36309113
"MX",2011,149367318
"MX",2012,251514240
"MX",2013,27167349
"MY",2013,4799885
"NG",2013,46078896
"OM",2006,13124818
"OM",2007,11646644
"OM",2008,15163201
"OM",2009,9408452
"PA",2011,49642941
"PE",2006,40821745
"PE",2007,44114462
"PE",2010,406398375
"PH",2007,1866449
"PH",2008,75576329
"PH",2009,1802561
"PH",2010,61488875
"PH",2011,39292517
"PH",2012,9250000
"PH",2013,22271467
"PK",2011,34060885
"PK",2012,63257010
"TH",2006,7121490
"TH",2007,4946091
"TH",2008,2491097
"TH",2009,15024794
"TH",2010,11142700
"TH",2011,34948630
"TH",2012,32100000
"TH",2013,47235074
"TR",2007,48807649
"TR",2008,44948060
"TR",2009,9253148
"TR",2010,36586001
"TR",2011,51529373
"TR",2012,25200000
"TR",2013,241123596
"UA",2011,141918444
"UZ",2011,16878600
"UZ",2013,193510321
"VN",2006,134341303
"VN",2007,113252439
"VN",2008,363490088
"VN",2009,309110708
"VN",2010,446061836
"VN",2011,455829920
"VN",2012,508816830
"VN",2013,1003748288
"YE",2007,110456152
"YE",2009,1245
