"id","year","value"
"africa",2008,128833298
"africa",2009,376222931
"africa",2010,1065780283
"africa",2011,121294762
"africa",2012,76904187
"africa",2013,54907083
"AL",2006,23772389
"AL",2007,42296090
"AL",2008,31849419
"AL",2009,32126817
"AL",2010,18448762
"AM",2013,5032018
"america",2007,17803903
"america",2008,357984484
"america",2009,293574234
"america",2010,340144261
"america",2011,49996570
"america",2012,36472082
"AR",2009,133672899
"asia",2008,54552031
"asia",2009,137105611
"asia",2010,286337283
"asia",2011,25500212
"asia",2012,38928736
"BA",2006,82042584
"BA",2007,145145860
"BA",2008,87404378
"BA",2009,133816674
"BA",2010,141052791
"BF",2007,243000
"BF",2008,11460994
"BF",2009,1601057
"BF",2010,8457156
"bilateral-unspecified",2007,23679821
"bilateral-unspecified",2008,54537851
"bilateral-unspecified",2009,64299958
"bilateral-unspecified",2010,51025218
"bilateral-unspecified",2011,15926007
"bilateral-unspecified",2013,73784272
"BR",2006,15485956
"BR",2007,147340360
"BR",2009,220428314
"BR",2010,178067756
"BR",2013,120846471
"BW",2006,10854961
"BW",2007,6233361
"BZ",2007,2032417
"BZ",2008,1340951
"CG",2007,12755414
"CM",2007,31259953
"CM",2009,39845853
"CM",2010,20052225
"CM",2011,2339228
"CM",2012,26924429
"CM",2013,9061000
"CN",2006,212318815
"CN",2007,101585525
"CN",2008,60527829
"CN",2009,129943659
"CO",2007,107520506
"DM",2013,3183049
"DO",2007,6491493
"DO",2008,27783103
"DO",2012,12210797
"DO",2013,7596836
"DZ",2008,2681902
"EC",2007,52450359
"EG",2006,238581391
"EG",2007,446041780
"EG",2008,295647717
"EG",2009,189119742
"EG",2010,44944559
"ET",2008,19344377
"ET",2009,24775224
"europe",2008,180249492
"europe",2009,155816471
"europe",2010,389539410
"europe",2011,100290236
"GE",2013,16073766
"GH",2007,31774635
"GH",2008,45894867
"GH",2009,57525886
"GH",2012,1322910
"GH",2013,5052238
"GY",2008,179380
"HR",2006,335774966
"HR",2007,205714068
"HR",2008,233270242
"HR",2009,285428226
"HR",2010,526101737
"HT",2013,1695500
"ID",2006,16322183
"ID",2008,30792652
"ID",2009,6218072
"IN",2009,99792647
"IN",2010,146994369
"JM",2007,5657886
"JM",2008,2661798
"JO",2006,30028956
"JO",2007,25176146
"JO",2008,18269079
"JO",2009,27912151
"JO",2010,37114807
"JO",2012,97576522
"JO",2013,34620885
"KE",2006,4379144
"KE",2007,3070619
"KE",2008,5424847
"KE",2009,32367635
"KE",2012,49128097
"KE",2013,8723700
"LA",2006,26588992
"LB",2006,78310018
"LB",2007,25412789
"LB",2008,185263034
"LB",2009,89002854
"LB",2010,106615252
"LB",2012,41771838
"LB",2013,26649069
"LC",2007,5262604
"LK",2006,36357771
"LK",2007,40998902
"LK",2008,25478066
"LK",2009,19922701
"LK",2012,31372820
"LR",2013,465116
"LS",2010,7782831
"LS",2012,19207729
"LS",2013,19594292
"MA",2006,306223178
"MA",2007,215261993
"MA",2008,220470354
"MA",2009,377203145
"MA",2010,325488864
"MA",2012,66838046
"ME",2009,21396981
"ME",2010,72506269
"ME",2012,1227506
"MG",2008,133898838
"MK",2006,14417255
"MK",2007,26990944
"MK",2008,26068084
"MK",2009,13281801
"MK",2012,34350334
"MR",2007,28749480
"MR",2013,31576744
"MU",2006,5162416
"MU",2007,18178698
"MU",2008,17890190
"MU",2009,25160371
"MV",2006,21187512
"MV",2007,25555998
"MW",2010,2744345
"MX",2006,94574104
"MZ",2007,8196364
"MZ",2008,353806
"MZ",2010,42827482
"NA",2009,55037086
"NE",2007,3533559
"NE",2013,598377
"NG",2006,83689776
"NG",2007,123579214
"NG",2008,4688125
"NG",2013,90499477
"NI",2013,12036947
"north-central-america",2006,4461596
"north-central-america",2008,7021225
"north-of-sahara",2008,11271467
"oceania",2007,1692011
"oceania",2008,34918735
"oceania",2009,11712377
"oceania",2010,1494326
"PA",2010,148831072
"PA",2013,374121979
"PE",2006,40651420
"PE",2007,69661579
"PH",2007,23683140
"PH",2008,5866791
"PH",2009,17499832
"PK",2006,54524969
"RS",2006,196863017
"RS",2007,203508087
"RS",2008,239089183
"RS",2009,236342900
"RS",2010,404996034
"RS",2013,7881971
"RW",2007,1996077
"SB",2007,1961017
"SN",2007,72978
"SN",2008,1609141
"SN",2009,1328180
"south-of-sahara",2006,23772389
"south-of-sahara",2007,78903468
"south-of-sahara",2008,49783683
"south-of-sahara",2009,34652705
"south-of-sahara",2010,11994877
"south-of-sahara",2011,74490280
"SY",2006,115001147
"SY",2007,174307600
"SY",2008,123300428
"SY",2009,293845881
"SY",2010,97134231
"SZ",2007,15635106
"SZ",2008,2806601
"SZ",2009,5193757
"TN",2006,260196818
"TN",2007,487255335
"TN",2008,214425947
"TN",2009,248604560
"TN",2010,452565806
"TR",2006,1211400871
"TR",2007,2788600509
"TR",2008,2616710184
"TR",2009,2251523044
"TR",2010,3094176435
"TR",2011,186935105
"TR",2012,142484293
"TR",2013,309243009
"TT",2007,4733978
"TT",2008,2879467
"TT",2009,656306
"TV",2008,469333
"TZ",2008,7489721
"TZ",2013,32843656
"UA",2013,127839966
"UG",2007,2049945
"UG",2008,2011426
"UG",2009,56357323
"UG",2012,42428567
"UG",2013,18130280
"UY",2007,13424657
"UY",2008,15765415
"UY",2009,8895698
"VC",2006,3174851
"VC",2007,1622827
"VN",2006,39283641
"VN",2007,13740904
"VN",2008,40240901
"ZA",2006,75372127
"ZA",2007,85840697
"ZA",2008,90467598
"ZA",2009,155270652
"ZA",2010,194159219
"ZA",2011,342732694
"ZA",2012,42902179
"ZA",2013,47956067
"ZM",2007,81965656
"ZM",2008,27965236
"ZM",2009,1174300
