"district_id","district_name","year","value","value_ncu"
"d218","Bududa",2017,3.879797249,15209.91139
"d218","Bududa",2018,2.34871773642904,11005
"d218","Bududa",2019,3.38083031919786,15841
"d201","Bugiri",2014,4.210866894,10236.79008
"d201","Bugiri",2015,3.349209597,9455.55415
"d201","Bugiri",2016,2.523252716,9109.787908
"d201","Bugiri",2017,0.065002578,254.8286385
"d201","Bugiri",2018,1.67579569890421,7852
"d201","Bugiri",2019,2.62638077823678,12306
"d420","Buhweju",2014,3.384602049,8228.106362
"d420","Buhweju",2015,2.938792052,8296.855295
"d420","Buhweju",2016,2.150221129,7763.018868
"d117","Buikwe",2014,4.016906889,9765.265356
"d117","Buikwe",2015,3.810219123,10757.08527
"d117","Buikwe",2016,2.922556028,10551.40668
"d117","Buikwe",2017,0.648101668,2540.743319
"d117","Buikwe",2018,1.27648167029369,5981
"d117","Buikwe",2019,1.80897151603567,8476
"d219","Bukedea",2014,3.447254683,8380.417485
"d219","Bukedea",2015,2.910973527,8218.31749
"d219","Bukedea",2016,2.346630177,8472.12135
"d219","Bukedea",2017,1.566326682,6140.447172
"d219","Bukedea",2018,1.16699578217119,5468
"d219","Bukedea",2019,2.10947079571691,9884
"d118","Bukomansimbi",2014,3.823025261,9293.931168
"d118","Bukomansimbi",2015,3.593503683,10145.25
"d118","Bukomansimbi",2016,2.739606392,9890.897184
"d118","Bukomansimbi",2018,1.44401855562734,6766
"d118","Bukomansimbi",2019,2.51091905216608,11765
"d220","Bukwo",2014,11.46789021,27878.91132
"d220","Bukwo",2015,10.11660515,28561.39785
"d220","Bukwo",2016,7.522074633,27157.21026
"d220","Bukwo",2018,4.06164899972568,19031
"d220","Bukwo",2019,5.7397923492524,26894
"d225","Bulambuli",2014,3.996130895,9714.758063
"d225","Bulambuli",2015,4.138093031,11682.74531
"d225","Bulambuli",2016,3.225235777,11644.18201
"d225","Bulambuli",2017,3.309015777,12972.28528
"d225","Bulambuli",2018,2.42320228799776,11354
"d225","Bulambuli",2019,3.47793768585622,16296
"d416","Buliisa",2014,4.594810804,11170.17347
"d416","Buliisa",2015,6.732279538,19006.70348
"d416","Buliisa",2016,4.847301121,17500.38149
"d416","Buliisa",2017,4.691044665,18390.23256
"d416","Buliisa",2018,3.8606047373253,18089
"d416","Buliisa",2019,5.29715349551738,24820
"d401","Bundibugyo",2014,8.24914118,20054.00045
"d401","Bundibugyo",2015,7.386567892,20853.90318
"d401","Bundibugyo",2016,5.389893161,19459.32059
"d401","Bundibugyo",2017,4.982392129,19532.39768
"d401","Bundibugyo",2018,3.94191881797768,18470
"d401","Bundibugyo",2019,5.40002327734008,25302
"d402","Bushenyi",2014,8.818088739,21437.1353
"d402","Bushenyi",2015,6.366458731,17973.91102
"d402","Bushenyi",2016,4.655562118,16808.13944
"d402","Bushenyi",2017,0.521480067,2044.350541
"d402","Bushenyi",2018,2.19996205607547,10308
"d402","Bushenyi",2019,2.78111229653856,13031
"d202","Busia",2014,3.636236113,8839.839091
"d202","Busia",2015,2.912799361,8223.472222
"d202","Busia",2016,2.193813582,7920.402231
"d202","Busia",2017,2.056778056,8063.156393
"d202","Busia",2018,0.19122681434261,896
"d202","Busia",2019,0.549990514018868,2577
"d221","Butaleja",2014,4.741634544,11527.108
"d221","Butaleja",2015,4.583110795,12939.12818
"d221","Butaleja",2016,3.46261165,12501.18846
"d221","Butaleja",2017,2.679163684,10503.0855
"d221","Butaleja",2018,2.4157324905625,11319
"d221","Butaleja",2019,3.6482490673801,17094
"d119","Butambala",2014,6.894421262,16760.62079
"d119","Butambala",2015,6.246809877,17636.11603
"d119","Butambala",2016,4.843248586,17485.75049
"d119","Butambala",2017,4.371895068,17139.07514
"d119","Butambala",2018,4.7791763990782,22393
"d119","Butambala",2019,6.30621641762883,29548
"d120","Buvuma",2014,6.817665264,16574.02381
"d120","Buvuma",2015,6.073793668,17147.65328
"d120","Buvuma",2016,4.855154216,17528.7338
"d120","Buvuma",2017,3.78040662,14820.27179
"d120","Buvuma",2018,1.89668828020399,8887
"d120","Buvuma",2019,2.92538609843097,13707
"d226","Buyende",2014,1.731393978,4209.089755
"d226","Buyende",2015,1.721587182,4860.41866
"d226","Buyende",2016,1.240243212,4477.693632
"d226","Buyende",2017,1.088425024,4266.936416
"d317","Dokolo",2014,5.573357153,13549.05977
"d317","Dokolo",2015,4.74138277,13385.96472
"d317","Dokolo",2016,3.607419619,13023.99376
"d317","Dokolo",2017,2.762891443,10831.32219
"d317","Dokolo",2018,1.69969905069704,7964
"d317","Dokolo",2019,2.73992169925271,12838
"d121","Gomba",2014,2.598752389,6317.673616
"d121","Gomba",2015,2.61007394,7368.811881
"d121","Gomba",2016,2.059879669,7436.855922
"d121","Gomba",2017,1.826236328,7159.367089
"d304","Gulu",2014,5.351242171,13009.08914
"d304","Gulu",2015,4.199078469,11854.9206
"d304","Gulu",2016,3.835385967,13847.02867
"d304","Gulu",2017,1.538632621,6031.878558
"d304","Gulu",2018,0.241594591334637,1132
"d304","Gulu",2019,0.634292513645353,2972
"d403","Hoima",2014,3.501637089,8512.623345
"d403","Hoima",2015,0.211777839,597.895344
"d403","Hoima",2016,1.351185328,4878.231849
"d403","Hoima",2017,1.22242555,4792.256684
"d403","Hoima",2018,0.68700794125989,3219
"d403","Hoima",2019,0.671854923605509,3148
"d417","Ibanda",2014,4.631458243,11259.2649
"d417","Ibanda",2015,4.166319481,11762.43478
"d417","Ibanda",2016,3.264299655,11785.2157
"d417","Ibanda",2017,3.268070775,12811.7692
"d417","Ibanda",2018,1.38980916852575,6512
"d417","Ibanda",2019,1.66341717744007,7794
"d203","Iganga",2015,5.566360221,15715.05723
"d203","Iganga",2016,4.203640643,15176.55146
"d203","Iganga",2017,0.158416175,621.0365742
"d203","Iganga",2018,1.90074331309741,8906
"d203","Iganga",2019,2.19206541307248,10271
"d418","Isingiro",2014,3.09948373,7534.972037
"d418","Isingiro",2015,2.242494207,6331.053579
"d418","Isingiro",2016,1.679329478,6062.9422
"d418","Isingiro",2017,1.990038837,7801.519626
"d418","Isingiro",2018,1.22312597432756,5731
"d418","Isingiro",2019,1.95281847236036,9150
"d204","Jinja",2015,5.376715904,15179.64967
"d204","Jinja",2016,5.124541401,18501.31181
"d204","Jinja",2017,1.13395202,4445.415221
"d204","Jinja",2018,2.50259556359536,11726
"d204","Jinja",2019,3.58123431324664,16780
"d318","Kaabong",2014,11.95681721,29067.51291
"d318","Kaabong",2015,8.858759092,25010.22222
"d318","Kaabong",2016,6.265242009,22619.62329
"d318","Kaabong",2017,7.515500349,29462.90412
"d318","Kaabong",2018,3.83328662099064,17961
"d318","Kaabong",2019,5.50310648194665,25785
"d404","Kabale",2014,5.022774497,12210.57075
"d404","Kabale",2015,4.957403158,13995.83772
"d404","Kabale",2016,3.722966239,13441.15578
"d404","Kabale",2017,1.180821628,4629.157448
"d404","Kabale",2018,1.1633675948455,5451
"d404","Kabale",2019,1.45426284925284,6814
"d405","Kabarole",2014,4.772034279,11601.01101
"d405","Kabarole",2015,4.391119839,12397.09556
"d405","Kabarole",2016,3.392315366,12247.39532
"d405","Kabarole",2017,2.987336945,11711.21255
"d405","Kabarole",2018,1.24873670839131,5851
"d405","Kabarole",2019,1.67515543055262,7849
"d213","Kaberamaido",2014,5.960052308,14489.13155
"d213","Kaberamaido",2015,4.650394757,13129.08559
"d213","Kaberamaido",2016,3.460016682,12491.81976
"d213","Kaberamaido",2017,3.257930559,12772.01667
"d213","Kaberamaido",2018,1.75476212893408,8222
"d213","Kaberamaido",2019,2.77470961302262,13001
"d101","Kalangala",2014,37.36715438,90841.08449
"d101","Kalangala",2015,33.44036094,94409.48214
"d101","Kalangala",2016,28.81814336,104043.1552
"d101","Kalangala",2017,34.71785753,136103.9
"d101","Kalangala",2018,8.32348857071628,39000
"d101","Kalangala",2019,11.3193041878225,53037
"d222","Kaliro",2014,3.484293032,8470.459231
"d222","Kaliro",2015,4.517495336,12753.88133
"d222","Kaliro",2016,3.537046793,12769.92427
"d222","Kaliro",2017,2.206934528,8651.812572
"d222","Kaliro",2018,1.24233402487537,5821
"d222","Kaliro",2019,2.19846809658842,10301
"d122","Kalungu",2014,5.260430811,12788.323
"d122","Kalungu",2015,5.841613739,16492.15835
"d122","Kalungu",2016,4.488180191,16203.83459
"d122","Kalungu",2017,3.913016039,15340.13852
"d122","Kalungu",2018,1.85165607280857,8676
"d122","Kalungu",2019,2.84620624561724,13336
"d205","Kamuli",2014,4.243695914,10316.59878
"d205","Kamuli",2015,4.076112047,11507.75939
"d205","Kamuli",2016,2.515561743,9082.02092
"d205","Kamuli",2017,3.048318565,11950.27788
"d205","Kamuli",2018,1.97992316591115,9277
"d205","Kamuli",2019,2.95974716663316,13868
"d413","Kamwenge",2014,2.844528531,6915.165495
"d413","Kamwenge",2015,1.886732869,5326.6612
"d413","Kamwenge",2016,1.404264186,5069.864315
"d413","Kamwenge",2017,2.243712912,8795.994324
"d413","Kamwenge",2018,1.49374606426777,6999
"d413","Kamwenge",2019,2.25481171152865,10565
"d414","Kanungu",2014,8.431598186,20497.56092
"d414","Kanungu",2015,6.541206015,18467.26097
"d414","Kanungu",2016,5.017658366,18115.42824
"d414","Kanungu",2017,7.434191566,29144.15051
"d414","Kanungu",2018,4.20784360667288,19716
"d414","Kanungu",2019,5.6802473925542,26615
"d206","Kapchorwa",2014,11.18718257,27196.49953
"d206","Kapchorwa",2015,13.70004456,38678.2342
"d206","Kapchorwa",2016,10.36740593,37429.80978
"d206","Kapchorwa",2017,1.57791724,6185.885463
"d206","Kapchorwa",2018,0.637493855403321,2987
"d206","Kapchorwa",2019,0.94482266416823,4427
"d406","Kasese",2014,5.911744584,14371.69349
"d406","Kasese",2015,5.895885288,16645.37885
"d406","Kasese",2016,4.379378133,15811.0227
"d406","Kasese",2017,0.891156951,3493.589327
"d406","Kasese",2018,2.10306811220098,9854
"d406","Kasese",2019,3.21137262880943,15047
"d207","Katakwi",2014,9.374135677,22788.90821
"d207","Katakwi",2015,6.753954806,19067.89753
"d207","Katakwi",2016,5.116532823,18472.39816
"d207","Katakwi",2017,4.302553681,16867.23714
"d207","Katakwi",2018,3.33387730674767,15621
"d207","Katakwi",2019,4.36620331230035,20458
"d112","Kayunga",2014,4.084526104,9929.650439
"d112","Kayunga",2015,3.694309581,10429.84718
"d112","Kayunga",2016,3.23992338,11697.20918
"d112","Kayunga",2017,6.253892596,24517.04203
"d112","Kayunga",2018,1.94641578884442,9120
"d112","Kayunga",2019,3.19280484661322,14960
"d407","Kibaale",2014,2.232412841,5427.087155
"d407","Kibaale",2015,3.213693597,9072.962722
"d407","Kibaale",2016,2.33352399,8424.803625
"d407","Kibaale",2017,3.796358902,14882.80928
"d407","Kibaale",2018,0.610816007420256,2862
"d407","Kibaale",2019,0.822958254581589,3856
"d103","Kiboga",2014,5.413982437,13161.6133
"d103","Kiboga",2015,7.082582255,19995.68498
"d103","Kiboga",2016,4.434274739,16009.21784
"d103","Kiboga",2017,5.49068013,21525.03157
"d103","Kiboga",2018,4.33013486182724,20289
"d103","Kiboga",2019,5.62561115988488,26359
"d227","Kibuku",2014,2.696635717,6555.632001
"d227","Kibuku",2015,2.136014329,6030.4375
"d227","Kibuku",2016,1.719667708,6208.576727
"d227","Kibuku",2017,1.988101751,7793.925694
"d227","Kibuku",2018,1.8527231867279,8681
"d227","Kibuku",2019,2.61912440358539,12272
"d419","Kiruhura",2014,4.204364157,10220.98166
"d419","Kiruhura",2016,2.942126282,10622.06186
"d419","Kiruhura",2017,2.635919661,10333.5566
"d419","Kiruhura",2018,1.69244267604564,7930
"d419","Kiruhura",2019,2.57217139113519,12052
"d421","Kiryandongo",2014,3.515408856,8546.103074
"d421","Kiryandongo",2015,2.922597739,8251.135195
"d421","Kiryandongo",2016,2.3348464,8429.577969
"d421","Kiryandongo",2017,2.385955201,9353.624652
"d421","Kiryandongo",2018,1.95025739895398,9138
"d421","Kiryandongo",2019,3.01865185497977,14144
"d408","Kisoro",2014,8.365326303,20336.45125
"d408","Kisoro",2015,8.424146136,23783.21441
"d408","Kisoro",2016,6.415318489,23161.44967
"d408","Kisoro",2017,0.211074701,827.4730094
"d408","Kisoro",2018,3.91139935988506,18327
"d408","Kisoro",2019,5.66530779768368,26545
"d305","Kitgum",2014,9.630071773,23411.09935
"d305","Kitgum",2015,7.526414522,21248.72093
"d305","Kitgum",2016,5.595832479,20202.83055
"d305","Kitgum",2017,0.132390131,519.0070588
"d305","Kitgum",2018,4.25052816344578,19916
"d305","Kitgum",2019,6.31518017455114,29590
"d319","Koboko",2014,3.949849884,9602.247028
"d319","Koboko",2015,4.277213988,12075.51433
"d319","Koboko",2016,3.073420968,11096.07967
"d319","Koboko",2017,4.493090861,17614.19721
"d319","Koboko",2018,0.767254907992949,3595
"d319","Koboko",2019,2.04224261879959,9569
"d325","Kole",2014,2.378173426,5781.437113
"d325","Kole",2015,4.492504434,12683.32653
"d325","Kole",2016,3.337734824,12050.34127
"d325","Kole",2017,1.83243534,7183.668981
"d325","Kole",2018,1.20050315923792,5625
"d325","Kole",2019,2.19782782823683,10298
"d306","Kotido",2014,4.879877148,11863.18144
"d306","Kotido",2015,4.13659008,11678.50216
"d306","Kotido",2016,2.603458417,9399.357367
"d306","Kotido",2017,8.982812888,35215.18763
"d306","Kotido",2018,1.239772951469,5809
"d306","Kotido",2019,2.06849362121493,9692
"d208","Kumi",2014,6.458968041,15702.01615
"d208","Kumi",2015,7.106120558,20062.13878
"d208","Kumi",2016,4.622968098,16690.4641
"d208","Kumi",2017,0.660756738,2590.354801
"d208","Kumi",2018,1.93040908005458,9045
"d208","Kumi",2019,2.79797269646386,13110
"d228","Kween",2014,7.113613663,17293.4865
"d228","Kween",2015,6.201783567,17508.99687
"d228","Kween",2016,4.463150603,16113.46939
"d228","Kween",2017,4.134348038,16207.82306
"d228","Kween",2018,3.64462088005441,17077
"d228","Kween",2019,5.7229319493271,26815
"d123","Kyankwanzi",2014,2.327900009,5659.220375
"d123","Kyankwanzi",2015,2.871387008,8106.556054
"d123","Kyankwanzi",2016,2.083697969,7522.847966
"d123","Kyankwanzi",2017,1.560540035,6117.761866
"d123","Kyankwanzi",2018,1.29056757402875,6047
"d123","Kyankwanzi",2019,2.13529495256452,10005
"d422","Kyegegwa",2014,2.775878832,6748.275262
"d422","Kyegegwa",2015,2.717924136,7673.296667
"d422","Kyegegwa",2016,1.882933859,6798.02225
"d422","Kyegegwa",2017,1.92477563,7545.669246
"d422","Kyegegwa",2018,1.00906292211145,4728
"d422","Kyegegwa",2019,1.93702518635438,9076
"d415","Kyenjojo",2014,3.525007593,8569.437997
"d415","Kyenjojo",2015,2.887743847,8152.735003
"d415","Kyenjojo",2016,2.191992515,7913.827571
"d415","Kyenjojo",2017,2.317560539,9085.498076
"d415","Kyenjojo",2018,1.72744401259942,8094
"d415","Kyenjojo",2019,2.68571231215112,12584
"d326","Lamwo",2014,13.27585893,32274.15742
"d326","Lamwo",2015,7.441388064,21008.67257
"d326","Lamwo",2016,5.568078576,20102.62966
"d326","Lamwo",2018,2.71580492467602,12725
"d326","Lamwo",2019,4.46821940298759,20936
"d307","Lira",2015,3.579974009,10107.05276
"d307","Lira",2016,2.522937318,9108.649217
"d307","Lira",2017,2.010023037,7879.863388
"d307","Lira",2018,0.993056213321611,4653
"d307","Lira",2019,1.73832857457651,8145
"d229","Luuka",2014,2.605271726,6333.522393
"d229","Luuka",2015,2.0456689,5775.372517
"d229","Luuka",2016,1.798410203,6492.863526
"d229","Luuka",2017,1.692889842,6636.610845
"d229","Luuka",2018,1.35310044970106,6340
"d229","Luuka",2019,2.18694326625974,10247
"d104","Luwero",2014,4.289605004,10428.20566
"d104","Luwero",2015,4.064902729,11476.11302
"d104","Luwero",2016,3.01806282,10896.2182
"d104","Luwero",2017,3.072968333,12046.91201
"d104","Luwero",2018,2.27764794940216,10672
"d104","Luwero",2019,3.20198202631939,15003
"d124","Lwengo",2014,2.714241832,6598.433187
"d124","Lwengo",2015,2.958641566,8352.894832
"d124","Lwengo",2016,2.188943828,7902.820789
"d124","Lwengo",2017,1.95426585,7661.279318
"d124","Lwengo",2018,1.41584674815723,6634
"d124","Lwengo",2019,2.39033517928262,11200
"d114","Lyantonde",2014,9.483458135,23054.67558
"d114","Lyantonde",2015,8.239149075,23260.92708
"d114","Lyantonde",2016,6.272603071,22646.19919
"d114","Lyantonde",2017,8.061021348,31601.50198
"d114","Lyantonde",2018,6.61952106434195,31016
"d114","Lyantonde",2019,7.69645243172232,36062
"d223","Manafwa",2014,4.186227089,10176.88971
"d223","Manafwa",2015,3.26616192,9221.09232
"d223","Manafwa",2016,2.506181327,9048.154472
"d223","Manafwa",2018,0.537185146986997,2517
"d223","Manafwa",2019,1.35395414083651,6344
"d320","Maracha",2014,6.631197945,16120.71411
"d320","Maracha",2015,7.040674073,19877.36898
"d320","Maracha",2016,5.809676868,20974.88046
"d320","Maracha",2017,5.331419381,20900.68402
"d320","Maracha",2018,2.83404114693696,13279
"d320","Maracha",2019,4.09046107554739,19166
"d105","Masaka",2015,3.758724931,10611.70586
"d105","Masaka",2016,2.800382219,10110.31829
"d105","Masaka",2017,0.302226816,1184.815287
"d105","Masaka",2018,1.35608836867516,6354
"d105","Masaka",2019,2.02218087711633,9475
"d409","Masindi",2015,5.266701602,14869.05514
"d409","Masindi",2016,3.911985055,14123.57705
"d409","Masindi",2017,0.45608781,1787.994251
"d409","Masindi",2018,2.46588684477066,11554
"d409","Masindi",2019,3.33643838015404,15633
"d214","Mayuge",2014,3.099976894,7536.170941
"d214","Mayuge",2015,2.404856109,6789.436881
"d214","Mayuge",2016,1.810676631,6537.149439
"d214","Mayuge",2017,3.887039523,15238.30317
"d214","Mayuge",2018,1.22056490092119,5719
"d214","Mayuge",2019,2.02815671506453,9503
"d209","Mbale",2015,4.780574933,13496.61281
"d209","Mbale",2016,3.399440029,12273.11774
"d209","Mbale",2017,2.935916986,11509.63165
"d209","Mbale",2018,1.51380780595104,7093
"d209","Mbale",2019,2.40676873364019,11277
"d410","Mbarara",2015,3.270256212,9232.651405
"d410","Mbarara",2016,2.52329338,9109.934721
"d410","Mbarara",2017,0.781295939,3062.902839
"d410","Mbarara",2018,1.11769511909849,5237
"d410","Mbarara",2019,1.57249907151378,7368
"d423","Mitooma",2014,2.926841721,7115.272236
"d423","Mitooma",2015,2.505285954,7072.972388
"d423","Mitooma",2016,1.962416499,7084.981213
"d423","Mitooma",2017,1.761960345,6907.386908
"d423","Mitooma",2018,1.36313132054269,6387
"d423","Mitooma",2019,2.21255400032348,10367
"d115","Mityana",2014,5.771572925,14030.93044
"d115","Mityana",2015,6.818409722,19249.86791
"d115","Mityana",2016,5.053654713,18245.38712
"d115","Mityana",2017,3.798646122,14891.77584
"d115","Mityana",2018,2.80757672173776,13155
"d115","Mityana",2019,4.09152818946671,19171
"d308","Moroto",2014,8.964291153,21792.55936
"d308","Moroto",2015,1.97638622,5579.772296
"d308","Moroto",2016,0.99970639,3609.275093
"d308","Moroto",2017,0.64032906,2510.27248
"d308","Moroto",2018,2.31521035936231,10848
"d308","Moroto",2019,3.84715910194184,18026
"d309","Moyo",2014,12.51740703,30430.32976
"d309","Moyo",2015,11.39750991,32177.67327
"d309","Moyo",2016,8.566483674,30927.8769
"d309","Moyo",2017,12.76298826,50034.55285
"d309","Moyo",2018,6.66839488184693,31245
"d309","Moyo",2019,8.94903075022319,41931
"d106","Mpigi",2014,4.312189308,10483.10903
"d106","Mpigi",2015,4.159845341,11744.15686
"d106","Mpigi",2016,3.112142691,11235.87807
"d106","Mpigi",2017,3.043858406,11932.79279
"d106","Mpigi",2018,2.38478618690215,11174
"d106","Mpigi",2019,3.00776729300268,14093
"d107","Mubende",2014,2.527301233,6143.972926
"d107","Mubende",2015,2.210321272,6240.222317
"d107","Mubende",2016,1.669562647,6027.680665
"d107","Mubende",2017,1.269010715,4974.883813
"d107","Mubende",2018,0.773230745941156,3623
"d107","Mubende",2019,0.867350193625409,4064
"d108","Mukono",2015,2.837002248,8009.480328
"d108","Mukono",2016,0.483912877,1747.087658
"d108","Mukono",2017,1.617484754,6341.001399
"d108","Mukono",2018,1.0370213067977,4859
"d108","Mukono",2019,1.46557425679766,6867
"d311","Nakapiripirit",2014,6.849425779,16651.23492
"d311","Nakapiripirit",2015,6.097044094,17213.29433
"d311","Nakapiripirit",2016,4.269466949,15414.20649
"d311","Nakapiripirit",2017,5.320639705,20858.42462
"d311","Nakapiripirit",2018,1.6999124734809,7965
"d311","Nakapiripirit",2019,2.06358489718604,9669
"d116","Nakaseke",2014,7.339622669,17842.92366
"d116","Nakaseke",2015,6.093625738,17203.64356
"d116","Nakaseke",2016,4.676927133,16885.2743
"d116","Nakaseke",2018,4.33376304915294,20306
"d116","Nakaseke",2019,6.11050772482507,28631
"d109","Nakasongola",2015,5.910716709,16687.25121
"d109","Nakasongola",2016,4.23953357,15306.13696
"d109","Nakasongola",2018,2.90788543015408,13625
"d109","Nakasongola",2019,4.05887450353544,19018
"d230","Namayingo",2014,2.789780701,6782.071277
"d230","Namayingo",2015,2.908631573,8211.70564
"d230","Namayingo",2016,2.240597802,8089.308943
"d230","Namayingo",2017,2.321629657,9101.450178
"d230","Namayingo",2018,1.41456621145404,6628
"d230","Namayingo",2019,2.59522105179256,12160
"d224","Namutumba",2014,3.03939856,7388.902527
"d224","Namutumba",2015,2.620858671,7399.259545
"d224","Namutumba",2016,1.964329965,7091.88947
"d224","Namutumba",2017,1.674408068,6564.157019
"d224","Namutumba",2018,1.07330318005467,5029
"d224","Namutumba",2019,1.86040640694702,8717
"d327","Napak",2014,8.153780561,19822.17488
"d327","Napak",2015,7.401911326,20897.22107
"d327","Napak",2016,5.693472637,20555.34424
"d327","Napak",2017,5.939243994,23283.52981
"d327","Napak",2018,2.61016064666308,12230
"d327","Napak",2019,4.1427496575942,19411
"d310","Nebbi",2014,4.760670704,11573.38569
"d310","Nebbi",2015,3.996561078,11283.16953
"d310","Nebbi",2016,2.89578315,10454.74762
"d310","Nebbi",2017,0.633624911,2483.990307
"d310","Nebbi",2018,1.50783196800283,7065
"d310","Nebbi",2019,2.30411237460136,10796
"d231","Ngora",2014,6.387716873,15528.80164
"d231","Ngora",2015,5.801033506,16377.59144
"d231","Ngora",2016,4.296549949,15511.9852
"d231","Ngora",2017,3.399533606,13327.14098
"d231","Ngora",2018,2.13742918040317,10015
"d231","Ngora",2019,3.44549742270881,16144
"d424","Ntoroko",2014,10.22914568,24867.47258
"d424","Ntoroko",2015,10.61324424,29963.51906
"d424","Ntoroko",2016,8.091660557,29213.60632
"d424","Ntoroko",2018,2.28959962529857,10728
"d424","Ntoroko",2019,3.79188260092093,17767
"d411","Ntungamo",2015,4.017345772,11341.84929
"d411","Ntungamo",2016,3.085440937,11139.47579
"d411","Ntungamo",2017,3.721083523,14587.70833
"d411","Ntungamo",2018,1.88815136884941,8847
"d411","Ntungamo",2019,2.93157535916305,13736
"d328","Nwoya",2014,8.683659423,21110.33212
"d328","Nwoya",2015,7.817350407,22070.09682
"d328","Nwoya",2016,3.972151267,14340.79724
"d328","Nwoya",2018,2.59180628725073,12144
"d328","Nwoya",2019,3.80234031733029,17816
"d329","Otuke",2014,8.868252912,21559.08646
"d329","Otuke",2015,7.246622126,20458.80556
"d329","Otuke",2016,5.013069587,18098.86121
"d329","Otuke",2017,3.942636611,15456.25961
"d329","Otuke",2018,1.85058895888925,8671
"d329","Otuke",2019,2.85431631140409,13374
"d321","Oyam",2014,3.628553494,8821.162328
"d321","Oyam",2015,3.194655055,9019.212739
"d321","Oyam",2016,2.211348997,7983.710957
"d321","Oyam",2017,2.103575993,8246.617647
"d321","Oyam",2018,1.18278906817717,5542
"d321","Oyam",2019,1.81494735398388,8504
"d312","Pader",2014,7.28777851,17716.88838
"d312","Pader",2015,8.212651898,23186.11973
"d312","Pader",2016,5.703934041,20593.11341
"d312","Pader",2018,2.98066259945189,13966
"d312","Pader",2019,4.65773883505928,21824
"d210","Pallisa",2014,4.557507542,11079.48771
"d210","Pallisa",2015,3.986957623,11256.05687
"d210","Pallisa",2016,3.003786146,10844.67463
"d210","Pallisa",2017,3.002299541,11769.87019
"d210","Pallisa",2018,1.4412440594371,6753
"d210","Pallisa",2019,2.39716470836629,11232
"d110","Rakai",2014,5.750475625,13979.64204
"d110","Rakai",2015,6.311680323,17819.25954
"d110","Rakai",2016,4.841256183,17478.55724
"d110","Rakai",2017,4.228217236,16575.81708
"d110","Rakai",2018,1.61134201817713,7550
