"id","entity-name","year","value"
"d212",,2012,97.1
"d212",,2013,78
"d212",,2014,98.2
"d213",,2011,94
"d213",,2012,87
"d213",,2013,83
"d213",,2014,85
"d214",,2011,92
"d214",,2012,100
"d214",,2013,71
"d214",,2014,89.1
"d215",,2011,152
"d215",,2012,73
"d215",,2013,131
"d215",,2014,82.1
"d216",,2011,55
"d216",,2012,100
"d216",,2013,49
"d216",,2014,53.7
"d217",,2011,88
"d217",,2012,95.8
"d217",,2013,95
"d217",,2014,104.2
"d218",,2011,159
"d218",,2012,76.4
"d218",,2013,108
"d218",,2014,137
"d219",,2011,113
"d219",,2012,96.8
"d219",,2013,97
"d219",,2014,92
"d220",,2011,102
"d220",,2012,97
"d220",,2013,96
"d220",,2014,117.5
"d221",,2011,106
"d221",,2012,100
"d221",,2013,78
"d221",,2014,83.4
"d222",,2011,78
"d222",,2012,71.9
"d222",,2013,74
"d222",,2014,96.4
"d223",,2011,115
"d223",,2012,100
"d223",,2013,123
"d223",,2014,99.5
"d224",,2011,93
"d224",,2012,87.1
"d224",,2013,103
"d224",,2014,107.9
"d225",,2011,
"d225",,2012,97.8
"d225",,2013,98
"d225",,2014,81.9
"d226",,2011,105
"d226",,2012,62.6
"d226",,2013,109
"d226",,2014,118.2
"d227",,2011,81
"d227",,2012,83.2
"d227",,2013,68
"d227",,2014,77.1
"d228",,2011,
"d228",,2012,2.6
"d228",,2013,51
"d228",,2014,60.4
"d229",,2011,71
"d229",,2012,86
"d229",,2013,93
"d229",,2014,81.2
"d230",,2011,68
"d230",,2012,71
"d230",,2013,114
"d230",,2014,91.2
"d231",,2011,94
"d231",,2012,100
"d231",,2013,92
"d231",,2014,83.1
"d232",,2011,
"d232",,2012,84.1
"d232",,2013,56
"d232",,2014,103.5
"d301",,2011,38
"d301",,2012,38.7
"d301",,2013,32
"d301",,2014,33.4
"d302",,2011,86
"d302",,2012,85.4
"d302",,2013,85
"d302",,2014,87.6
"d303",,2011,82
"d303",,2012,64.1
"d303",,2013,82
"d303",,2014,102
"d304",,2011,110
"d304",,2012,100
"d304",,2013,125
"d304",,2014,117.7
"d305",,2011,62
"d305",,2012,69.5
"d305",,2013,79
"d305",,2014,86.5
"d306",,2011,102
"d306",,2012,89.4
"d306",,2013,104
"d306",,2014,79.3
"d307",,2011,93
"d307",,2012,100
"d307",,2013,97
"d307",,2014,90
"d308",,2011,72
"d308",,2012,61.2
"d308",,2013,61
"d308",,2014,57.8
"d309",,2011,27
"d309",,2012,50.8
"d309",,2013,20
"d309",,2014,21.4
"d310",,2011,91
"d310",,2012,80.6
"d310",,2013,73
"d310",,2014,97.5
"d311",,2011,81
"d311",,2012,67.3
"d311",,2013,104
"d311",,2014,99.6
"d312",,2011,76
"d312",,2012,40.2
"d312",,2013,68
"d312",,2014,73.1
"d313",,2011,58
"d313",,2012,60.6
"d313",,2013,58
"d313",,2014,68.2
"d314",,2011,191
"d314",,2012,100
"d314",,2013,179
"d314",,2014,143.8
"d315",,2011,138
"d315",,2012,
"d315",,2013,123
"d315",,2014,110
"d316",,2011,97
"d316",,2012,68.6
"d316",,2013,87
"d316",,2014,90.8
"d317",,2011,92
"d317",,2012,93.2
"d317",,2013,78
"d317",,2014,91.8
"d318",,2011,55
"d318",,2012,100
"d318",,2013,68
"d318",,2014,50.3
"d319",,2011,115
"d319",,2012,100
"d319",,2013,85
"d319",,2014,105.6
"d320",,2011,100
"d320",,2012,10
"d320",,2013,78
"d320",,2014,104.4
"d321",,2011,72
"d321",,2012,92.5
"d321",,2013,106
"d321",,2014,106.8
"d322",,2011,80
"d322",,2012,84.2
"d322",,2013,92
"d322",,2014,105.9
"d323",,2011,
"d323",,2012,51.6
"d323",,2013,103
"d323",,2014,120.3
"d324",,2011,49
"d324",,2012,55.4
"d324",,2013,57
"d324",,2014,41.6
"d325",,2011,79
"d325",,2012,93.3
"d325",,2013,73
"d325",,2014,89.9
"d326",,2011,77
"d326",,2012,
"d326",,2013,74
"d326",,2014,86.4
"d327",,2011,114
"d327",,2012,
"d327",,2013,101
"d327",,2014,98.4
"d328",,2011,153
"d328",,2012,100
"d328",,2013,198
"d328",,2014,228.5
"d329",,2011,82
"d329",,2012,100
"d329",,2013,99
"d329",,2014,84.2
"d330",,2011,92
"d330",,2012,87.3
"d330",,2013,86
"d330",,2014,102
"d401",,2011,89
"d401",,2012,93.6
"d401",,2013,77
"d401",,2014,96.8
"d402",,2011,93
"d402",,2012,100
"d402",,2013,89
"d402",,2014,91.5
"d403",,2011,72
"d403",,2012,
"d403",,2013,71
"d403",,2014,81.8
"d404",,2011,93
"d404",,2012,99.7
"d404",,2013,84
"d404",,2014,89.2
"d405",,2011,113
"d405",,2012,100
"d405",,2013,114
"d405",,2014,119.5
"d406",,2011,98
"d406",,2012,79.5
"d406",,2013,90
"d406",,2014,89
"d407",,2011,90
"d407",,2012,87.5
"d407",,2013,67
"d407",,2014,109.6
"d408",,2011,94
"d408",,2012,100
"d408",,2013,93
"d408",,2014,98.3
"d409",,2011,72
"d409",,2012,66.8
"d409",,2013,68
"d409",,2014,67.5
"d410",,2011,98
"d410",,2012,94.3
"d410",,2013,76
"d410",,2014,86.4
"d411",,2011,86
"d411",,2012,92.8
"d411",,2013,65
"d411",,2014,79.7
"d412",,2011,91
"d412",,2012,
"d412",,2013,82
"d412",,2014,93.8
"d413",,2011,95
"d413",,2012,100
"d413",,2013,112
"d413",,2014,125.4
"d414",,2011,75
"d414",,2012,67.8
"d414",,2013,74
"d414",,2014,75.5
"d415",,2011,92
"d415",,2012,100
"d415",,2013,99
"d415",,2014,110.1
"d416",,2011,97
"d416",,2012,100
"d416",,2013,107
"d416",,2014,116.3
"d417",,2011,86
"d417",,2012,100
"d417",,2013,82
"d417",,2014,77.5
"d418",,2011,97
"d418",,2012,88.5
"d418",,2013,87
"d418",,2014,96.1
"d419",,2011,76
"d419",,2012,100
"d419",,2013,120
"d419",,2014,109.1
"d420",,2011,69
"d420",,2012,100
"d420",,2013,99
"d420",,2014,98.8
"d421",,2011,79
"d421",,2012,94.8
"d421",,2013,70
"d421",,2014,82.8
"d422",,2011,87
"d422",,2012,100
"d422",,2013,115
"d422",,2014,149.7
"d423",,2011,221
"d423",,2012,91.2
"d423",,2013,68
"d423",,2014,103.2
"d424",,2011,
"d424",,2012,63.2
"d424",,2013,64
"d424",,2014,62.5
"d425",,2011,120
"d425",,2012,100
"d425",,2013,105
"d425",,2014,74.9
"d426",,2011,69
"d426",,2012,100
"d426",,2013,63
"d426",,2014,54.3
