"district_id","district_name","year","value"
"d18974","Baringo",2014,53.8
"d18974","Baringo",2016,60.3
"d18975","Bomet",2014,52.2
"d18975","Bomet",2016,65.8
"d18987","Bungoma",2014,41.4
"d18987","Bungoma",2016,56.3
"d18988","Busia",2014,58.5
"d18988","Busia",2016,58.9
"d18976","Elgeyo-Marakwet",2014,65
"d18976","Elgeyo-Marakwet",2016,83.8
"d18955","Embu",2014,81.5
"d18955","Embu",2016,76.9
"d18965","Garissa",2014,39.8
"d18965","Garissa",2016,52.6
"d18968","Homa Bay",2014,60.4
"d18968","Homa Bay",2016,65.9
"d18956","Isiolo",2014,43.8
"d18956","Isiolo",2016,50.8
"d18991","Kajiado",2014,63.2
"d18991","Kajiado",2016,74.5
"d18989","Kakamega",2014,48.6
"d18989","Kakamega",2016,74.7
"d18977","Kericho",2014,64.4
"d18977","Kericho",2016,70.7
"d18943","Kiambu",2014,92.6
"d18943","Kiambu",2016,86.6
"d18949","Kilifi",2014,52.3
"d18949","Kilifi",2016,56.6
"d18944","Kirinyaga",2014,92.3
"d18944","Kirinyaga",2016,94.4
"d18969","Kisii",2014,72.8
"d18969","Kisii",2016,93
"d18970","Kisumu",2014,69.2
"d18970","Kisumu",2016,87.5
"d18957","Kitui",2014,46.2
"d18957","Kitui",2016,68.1
"d18950","Kwale",2014,50.1
"d18950","Kwale",2016,69.3
"d18978","Laikipia",2014,49.5
"d18978","Laikipia",2016,62.2
"d18951","Lamu",2014,47.3
"d18951","Lamu",2016,56.4
"d18958","Machakos",2014,63.4
"d18958","Machakos",2016,76.8
"d18959","Makueni",2014,54.6
"d18959","Makueni",2016,64.8
"d18966","Mandera",2014,38.7
"d18966","Mandera",2016,26.2
"d18960","Marsabit",2014,25.8
"d18960","Marsabit",2016,31
"d18961","Meru",2014,82.8
"d18961","Meru",2016,86.3
"d18971","Migori",2014,53.4
"d18971","Migori",2016,74.3
"d18952","Mombasa",2014,82.8
"d18952","Mombasa",2016,90.9
"d18946","Murang'a",2014,85.5
"d18946","Murang'a",2016,91.2
"d18964","Nairobi",2014,89.1
"d18964","Nairobi",2016,95
"d18979","Nakuru",2014,69.5
"d18979","Nakuru",2016,69.4
"d18980","Nandi",2014,46.8
"d18980","Nandi",2016,61.1
"d18981","Narok",2014,40.3
"d18981","Narok",2016,61.7
"d18962","Nithi",2014,76.6
"d18962","Nithi",2016,73.7
"d18972","Nyamira",2014,74.1
"d18972","Nyamira",2016,83.8
"d18947","Nyandarua",2014,85.3
"d18947","Nyandarua",2016,87
"d18948","Nyeri",2014,88.1
"d18948","Nyeri",2016,92.7
"d18982","Samburu",2014,29
"d18982","Samburu",2016,30.7
"d18973","Siaya",2014,70.4
"d18973","Siaya",2016,81.4
"d18953","Taita Taveta",2014,62.5
"d18953","Taita Taveta",2016,79.3
"d18954","Tana River",2014,32.2
"d18954","Tana River",2016,46.3
"d18983","Trans-Nzoia",2014,41.8
"d18983","Trans-Nzoia",2016,49.8
"d18984","Turkana",2014,22.8
"d18984","Turkana",2016,30.5
"d18985","Uasin Gishu",2014,59
"d18985","Uasin Gishu",2016,75.2
"d18990","Vihiga",2014,50.3
"d18990","Vihiga",2016,71
"d18967","Wajir",2014,21.7
"d18967","Wajir",2016,24
"d18986","West Pokot",2014,27
"d18986","West Pokot",2016,33.3
