id,year,value
AE,2014,553.87
all-donors-total,2014,
AT,2014,135.71
AU,2014,211.11
BE,2014,206.96
BG,2014,6.67
CA,2014,127.80
CH,2014,422.74
CZ,2014,20.62
dac-countries-average,2014,131.42
dac-countries-total,2014,
dac-eu-members-total,2014,
DE,2014,190.74
DK,2014,504.71
EE,2014,26.08
ES,2014,39.08
EU,2014,30.68
FI,2014,278.09
FR,2014,152.63
g7-countries-total,2014,
GB,2014,277.31
GR,2014,23.13
HR,2014,16.85
HU,2014,14.20
IE,2014,168.94
IL,2014,21.91
IS,2014,100.44
IT,2014,62.55
JP,2014,95.62
KR,2014,33.94
KW,2014,73.06
KZ,2014,0.00
LI,2014,726.13
LT,2014,14.61
LU,2014,713.28
LV,2014,11.95
MT,2014,47.30
multilateral-total,2014,
NL,2014,313.34
NO,2014,1039.66
non-dac-countries-total,2014,
NZ,2014,104.34
PL,2014,11.43
PT,2014,38.82
RO,2014,10.63
RU,2014,6.72
SA,2014,437.26
SE,2014,635.15
SI,2014,28.44
SK,2014,14.82
TH,2014,1.01
TL,2014,0.00
TR,2014,49.21
TW,2014,
US,2014,100.44
