id,region,aid-type,year,value
GR,far-east-asia,bilateral,2014,173105.06
GR,far-east-asia,multilateral,2014,4711087.88
GR,middle-east,bilateral,2014,3726850.12
GR,middle-east,multilateral,2014,16174379.57
GR,north-central-america,bilateral,2014,101826.51
GR,north-central-america,multilateral,2014,7233419.95
GR,north-of-sahara,bilateral,2014,1298853.66
GR,north-of-sahara,multilateral,2014,17386567.15
GR,oceania,bilateral,2014,10182.65
GR,oceania,multilateral,2014,1073819.16
GR,south-america,bilateral,2014,366575.42
GR,south-america,multilateral,2014,3895456.60
GR,south-central-asia,bilateral,2014,1639406.75
GR,south-central-asia,multilateral,2014,14925635.66
GR,south-of-sahara,bilateral,2014,2041055.74
GR,south-of-sahara,multilateral,2014,63939466.16
GR,unspecified,bilateral,2014,30120280.47
GR,unspecified,multilateral,2014,17199644.53
HR,europe,multilateral,2014,11281393.21
HR,far-east-asia,multilateral,2014,983657.59
HR,middle-east,multilateral,2014,3047896.43
HR,north-central-america,multilateral,2014,1466703.50
HR,north-of-sahara,multilateral,2014,3503114.46
HR,oceania,multilateral,2014,211417.04
HR,south-america,multilateral,2014,773120.92
HR,south-central-asia,multilateral,2014,3159832.75
HR,south-of-sahara,multilateral,2014,13307706.88
HR,unspecified,bilateral,2014,29826957.27
HR,unspecified,multilateral,2014,3855732.27
HU,europe,bilateral,2014,4263860.93
HU,europe,multilateral,2014,28428352.55
HU,far-east-asia,bilateral,2014,2131930.46
HU,far-east-asia,multilateral,2014,4491363.85
HU,middle-east,bilateral,2014,2404506.05
HU,middle-east,multilateral,2014,7554910.19
HU,north-central-america,bilateral,2014,19469.68
HU,north-central-america,multilateral,2014,3510372.49
HU,north-of-sahara,bilateral,2014,482028.40
HU,north-of-sahara,multilateral,2014,8273811.70
HU,oceania,multilateral,2014,530958.94
HU,south-america,bilateral,2014,38939.37
HU,south-america,multilateral,2014,1872977.37
HU,south-central-asia,bilateral,2014,1440756.66
HU,south-central-asia,multilateral,2014,8373284.80
HU,south-of-sahara,bilateral,2014,452516.46
HU,south-of-sahara,multilateral,2014,31586534.07
HU,unspecified,bilateral,2014,18077602.15
HU,unspecified,multilateral,2014,16199400.85
iaea,europe,bilateral,2014,7221290.07
iaea,far-east-asia,bilateral,2014,6081501.57
iaea,middle-east,bilateral,2014,4460724.03
iaea,north-central-america,bilateral,2014,4457586.47
iaea,north-of-sahara,bilateral,2014,3448243.56
iaea,oceania,bilateral,2014,39622.99
iaea,south-america,bilateral,2014,9103382.14
iaea,south-central-asia,bilateral,2014,11646649.24
iaea,south-of-sahara,bilateral,2014,22494909.66
iaea,unspecified,bilateral,2014,4417963.47
ida,europe,bilateral,2014,93856959.46
ida,far-east-asia,bilateral,2014,1442683000.78
ida,middle-east,bilateral,2014,238639367.84
ida,north-central-america,bilateral,2014,236242176.90
ida,oceania,bilateral,2014,75739346.91
ida,south-america,bilateral,2014,41931030.01
ida,south-central-asia,bilateral,2014,4702377302.16
ida,south-of-sahara,bilateral,2014,6798126437.30
idb-special-fund,north-central-america,bilateral,2014,1229943341.08
idb-special-fund,south-america,bilateral,2014,690186793.08
IE,europe,bilateral,2014,1405591.49
IE,europe,multilateral,2014,45337441.94
IE,far-east-asia,bilateral,2014,23011167.36
IE,far-east-asia,multilateral,2014,12547360.15
IE,middle-east,bilateral,2014,28811819.36
IE,middle-east,multilateral,2014,27169386.49
IE,north-central-america,bilateral,2014,8768213.61
IE,north-central-america,multilateral,2014,9337820.59
IE,north-of-sahara,bilateral,2014,784071.45
IE,north-of-sahara,multilateral,2014,15528306.28
IE,oceania,bilateral,2014,124304.01
IE,oceania,multilateral,2014,1551807.22
IE,south-america,bilateral,2014,2792059.29
IE,south-america,multilateral,2014,5087040.18
IE,south-central-asia,bilateral,2014,11074842.19
IE,south-central-asia,multilateral,2014,31565020.89
IE,south-of-sahara,bilateral,2014,325179289.38
IE,south-of-sahara,multilateral,2014,97084391.45
IE,unspecified,bilateral,2014,94461485.53
IE,unspecified,multilateral,2014,38462736.79
ifad,europe,bilateral,2014,5913731.38
ifad,far-east-asia,bilateral,2014,78473333.28
ifad,middle-east,bilateral,2014,10519904.06
ifad,north-central-america,bilateral,2014,11738311.02
ifad,north-of-sahara,bilateral,2014,11847274.25
ifad,oceania,bilateral,2014,1753317.34
ifad,south-america,bilateral,2014,6002883.11
ifad,south-central-asia,bilateral,2014,101553725.42
ifad,south-of-sahara,bilateral,2014,297786587.36
IL,europe,bilateral,2014,11348214.71
IL,europe,multilateral,2014,325412.43
IL,far-east-asia,bilateral,2014,3527147.81
IL,far-east-asia,multilateral,2014,1352065.18
IL,middle-east,bilateral,2014,71941186.24
IL,middle-east,multilateral,2014,2981359.64
IL,north-central-america,bilateral,2014,1380188.28
IL,north-central-america,multilateral,2014,483005.02
IL,north-of-sahara,bilateral,2014,63145.87
IL,north-of-sahara,multilateral,2014,299569.86
IL,oceania,bilateral,2014,90208.38
IL,oceania,multilateral,2014,118128.87
IL,south-america,bilateral,2014,5926690.83
IL,south-america,multilateral,2014,269863.82
IL,south-central-asia,bilateral,2014,3644418.71
IL,south-central-asia,multilateral,2014,3267063.69
IL,south-of-sahara,bilateral,2014,2868626.61
IL,south-of-sahara,multilateral,2014,7912294.47
IL,unspecified,bilateral,2014,57679240.73
IL,unspecified,multilateral,2014,4572426.15
imf-concessional-trust-funds,middle-east,bilateral,2014,73391684.71
imf-concessional-trust-funds,north-central-america,bilateral,2014,14135501.97
imf-concessional-trust-funds,oceania,bilateral,2014,445758.65
imf-concessional-trust-funds,south-central-asia,bilateral,2014,151954169.72
imf-concessional-trust-funds,south-of-sahara,bilateral,2014,584310339.58
