id-from,id-to,year,rank,total-oda,bundle,bundle-value
EU,RS,2014,6,442851350,cash-grant,106269088
EU,RS,2014,6,442851350,cash-loan-equity,260592850
EU,RS,2014,6,442851350,gpgs-nngos,5413030
EU,RS,2014,6,442851350,mixed-project-aid,37494402
EU,RS,2014,6,442851350,non-transfer,5520242
EU,RS,2014,6,442851350,technical-ooperation,27561738
EU,TN,2014,3,497854583,cash-grant,210063106
EU,TN,2014,3,497854583,cash-loan-equity,269141020
EU,TN,2014,3,497854583,gpgs-nngos,685130
EU,TN,2014,3,497854583,mixed-project-aid,10846741
EU,TN,2014,3,497854583,technical-ooperation,7118586
EU,TR,2014,1,3066842353,cash-grant,464461522
EU,TR,2014,1,3066842353,cash-loan-equity,2419725704
EU,TR,2014,1,3066842353,commodities-food,9774200
EU,TR,2014,1,3066842353,mixed-project-aid,90416065
EU,TR,2014,1,3066842353,non-transfer,388863
EU,TR,2014,1,3066842353,technical-ooperation,82075999
EU,UA,2014,4,465109756,cash-grant,376904077
EU,UA,2014,4,465109756,cash-loan-equity,12579994
EU,UA,2014,4,465109756,gpgs-nngos,183632
EU,UA,2014,4,465109756,mixed-project-aid,15080043
EU,UA,2014,4,465109756,non-transfer,679451
EU,UA,2014,4,465109756,technical-ooperation,59682559
FI,AF,2014,4,35093195,cash-grant,18957272
FI,AF,2014,4,35093195,commodities-food,1232814
FI,AF,2014,4,35093195,gpgs-nngos,810350
FI,AF,2014,4,35093195,mixed-project-aid,5817557
FI,AF,2014,4,35093195,non-transfer,4425748
FI,AF,2014,4,35093195,technical-ooperation,3849454
FI,ET,2014,3,37989293,cash-grant,16961902
FI,ET,2014,3,37989293,cash-loan-equity,2266315
FI,ET,2014,3,37989293,commodities-food,1232814
FI,ET,2014,3,37989293,gpgs-nngos,4660
FI,ET,2014,3,37989293,mixed-project-aid,6830063
FI,ET,2014,3,37989293,non-transfer,2910743
FI,ET,2014,3,37989293,technical-ooperation,7782796
FI,IQ,2014,10,15526152,commodities-food,1849220
FI,IQ,2014,10,15526152,mixed-project-aid,13560968
FI,IQ,2014,10,15526152,technical-ooperation,115964
FI,KE,2014,1,52839550,cash-grant,10156564
FI,KE,2014,1,52839550,cash-loan-equity,16708283
FI,KE,2014,1,52839550,mixed-project-aid,3911174
FI,KE,2014,1,52839550,non-transfer,7985791
FI,KE,2014,1,52839550,technical-ooperation,14077738
FI,MZ,2014,7,26470788,cash-grant,17192420
FI,MZ,2014,7,26470788,mixed-project-aid,1730137
FI,MZ,2014,7,26470788,non-transfer,2433588
FI,MZ,2014,7,26470788,technical-ooperation,5114643
FI,NP,2014,5,34878750,cash-grant,15936018
FI,NP,2014,5,34878750,cash-loan-equity,153313
FI,NP,2014,5,34878750,mixed-project-aid,10345690
FI,NP,2014,5,34878750,non-transfer,1143830
FI,NP,2014,5,34878750,technical-ooperation,7299899
FI,other,2014,11,547674943,cash-grant,100646642
FI,other,2014,11,547674943,cash-loan-equity,24238960
FI,other,2014,11,547674943,commodities-food,21759150
FI,other,2014,11,547674943,gpgs-nngos,79442496
FI,other,2014,11,547674943,mixed-project-aid,117424717
FI,other,2014,11,547674943,non-transfer,90432752
FI,other,2014,11,547674943,technical-ooperation,113730226
FI,SO,2014,8,25526836,cash-grant,17678005
FI,SO,2014,8,25526836,commodities-food,3698443
FI,SO,2014,8,25526836,mixed-project-aid,1939204
FI,SO,2014,8,25526836,non-transfer,33457
FI,SO,2014,8,25526836,technical-ooperation,2177727
FI,TZ,2014,2,50379847,cash-grant,19185940
FI,TZ,2014,2,50379847,cash-loan-equity,166693
FI,TZ,2014,2,50379847,mixed-project-aid,5672824
FI,TZ,2014,2,50379847,non-transfer,2378042
FI,TZ,2014,2,50379847,technical-ooperation,22976348
FI,VN,2014,9,18219496,cash-grant,7391959
FI,VN,2014,9,18219496,gpgs-nngos,6213
FI,VN,2014,9,18219496,mixed-project-aid,1562577
FI,VN,2014,9,18219496,non-transfer,6984756
FI,VN,2014,9,18219496,technical-ooperation,2273991
FI,ZM,2014,6,26610008,cash-grant,15229471
FI,ZM,2014,6,26610008,gpgs-nngos,242116
FI,ZM,2014,6,26610008,mixed-project-aid,4944931
FI,ZM,2014,6,26610008,non-transfer,2041989
FI,ZM,2014,6,26610008,technical-ooperation,4151501
FR,BR,2014,8,214399199,cash-grant,49451
FR,BR,2014,8,214399199,cash-loan-equity,161288716
FR,BR,2014,8,214399199,mixed-project-aid,1289554
FR,BR,2014,8,214399199,non-transfer,32500383
FR,BR,2014,8,214399199,technical-ooperation,19271095
FR,CI,2014,3,320010154,cash-grant,286205021
FR,CI,2014,3,320010154,cash-loan-equity,0
FR,CI,2014,3,320010154,commodities-food,168004
FR,CI,2014,3,320010154,mixed-project-aid,6061264
FR,CI,2014,3,320010154,non-transfer,20360989
FR,CI,2014,3,320010154,technical-ooperation,7214876
FR,CM,2014,9,212401081,cash-grant,75684472
FR,CM,2014,9,212401081,cash-loan-equity,87103721
FR,CM,2014,9,212401081,commodities-food,906593
FR,CM,2014,9,212401081,mixed-project-aid,3047660
FR,CM,2014,9,212401081,non-transfer,30592101
FR,CM,2014,9,212401081,technical-ooperation,15066534
FR,CN,2014,10,196733593,cash-grant,62129
FR,CN,2014,10,196733593,cash-loan-equity,45634045
FR,CN,2014,10,196733593,mixed-project-aid,247553
FR,CN,2014,10,196733593,non-transfer,140309920
FR,CN,2014,10,196733593,technical-ooperation,10479946
FR,CO,2014,2,457699685,cash-grant,2536
FR,CO,2014,2,457699685,cash-loan-equity,430605615
FR,CO,2014,2,457699685,mixed-project-aid,1430608
FR,CO,2014,2,457699685,non-transfer,17191400
FR,CO,2014,2,457699685,technical-ooperation,8469526
FR,MA,2014,1,663741677,cash-grant,794696
FR,MA,2014,1,663741677,cash-loan-equity,471524425
FR,MA,2014,1,663741677,mixed-project-aid,15609938
FR,MA,2014,1,663741677,non-transfer,133698541
FR,MA,2014,1,663741677,technical-ooperation,42114077
FR,MX,2014,6,227761467,cash-grant,7608
FR,MX,2014,6,227761467,cash-loan-equity,200501324
FR,MX,2014,6,227761467,mixed-project-aid,482267
FR,MX,2014,6,227761467,non-transfer,15979697
FR,MX,2014,6,227761467,technical-ooperation,10790571
FR,other,2014,11,4842698996,cash-grant,356179154
FR,other,2014,11,4842698996,cash-loan-equity,1526154858
FR,other,2014,11,4842698996,commodities-food,52705897
FR,other,2014,11,4842698996,gpgs-nngos,34266056
FR,other,2014,11,4842698996,mixed-project-aid,442858182
FR,other,2014,11,4842698996,non-transfer,1600193023
FR,other,2014,11,4842698996,technical-ooperation,830341826
FR,SN,2014,4,301251148,cash-grant,2513828
FR,SN,2014,4,301251148,cash-loan-equity,197961154
FR,SN,2014,4,301251148,commodities-food,1902
FR,SN,2014,4,301251148,mixed-project-aid,18587541
FR,SN,2014,4,301251148,non-transfer,54506464
FR,SN,2014,4,301251148,technical-ooperation,27680259
FR,TR,2014,5,282662593,cash-grant,190194
FR,TR,2014,5,282662593,cash-loan-equity,253592016
FR,TR,2014,5,282662593,commodities-food,1204563
FR,TR,2014,5,282662593,mixed-project-aid,1915245
FR,TR,2014,5,282662593,non-transfer,17072789
FR,TR,2014,5,282662593,technical-ooperation,8687786
FR,VN,2014,7,221131001,cash-grant,654522
FR,VN,2014,7,221131001,cash-loan-equity,163972914
FR,VN,2014,7,221131001,mixed-project-aid,5545115
FR,VN,2014,7,221131001,non-transfer,37653980
FR,VN,2014,7,221131001,technical-ooperation,13304470
GB,AF,2014,7,308902108,cash-grant,213730458
GB,AF,2014,7,308902108,gpgs-nngos,1039613
GB,AF,2014,7,308902108,mixed-project-aid,22922458
GB,AF,2014,7,308902108,non-transfer,14978614
GB,AF,2014,7,308902108,technical-ooperation,56230965
GB,BD,2014,6,318567748,cash-grant,99743313
GB,BD,2014,6,318567748,cash-loan-equity,958926
GB,BD,2014,6,318567748,commodities-food,2903199
GB,BD,2014,6,318567748,gpgs-nngos,2925434
GB,BD,2014,6,318567748,mixed-project-aid,168304145
GB,BD,2014,6,318567748,non-transfer,2343854
GB,BD,2014,6,318567748,technical-ooperation,41388877
GB,CD,2014,9,255452059,cash-grant,88609620
GB,CD,2014,9,255452059,cash-loan-equity,966224
GB,CD,2014,9,255452059,commodities-food,7773756
GB,CD,2014,9,255452059,gpgs-nngos,510148
GB,CD,2014,9,255452059,mixed-project-aid,55326651
GB,CD,2014,9,255452059,non-transfer,2907664
GB,CD,2014,9,255452059,technical-ooperation,99357996
GB,ET,2014,1,495607146,cash-grant,346310613
GB,ET,2014,1,495607146,cash-loan-equity,1593512
GB,ET,2014,1,495607146,commodities-food,55888082
GB,ET,2014,1,495607146,gpgs-nngos,2121031
GB,ET,2014,1,495607146,mixed-project-aid,61046443
GB,ET,2014,1,495607146,non-transfer,3661732
GB,ET,2014,1,495607146,technical-ooperation,24985733
GB,IN,2014,2,438343458,cash-grant,82336976
GB,IN,2014,2,438343458,cash-loan-equity,111078542
GB,IN,2014,2,438343458,gpgs-nngos,16263684
GB,IN,2014,2,438343458,mixed-project-aid,134208772
GB,IN,2014,2,438343458,non-transfer,8782639
GB,IN,2014,2,438343458,technical-ooperation,85672845
GB,NG,2014,4,377498104,cash-grant,26121442
GB,NG,2014,4,377498104,cash-loan-equity,17502760
GB,NG,2014,4,377498104,commodities-food,3797740
GB,NG,2014,4,377498104,gpgs-nngos,2559531
GB,NG,2014,4,377498104,mixed-project-aid,44856621
GB,NG,2014,4,377498104,non-transfer,5018512
GB,NG,2014,4,377498104,technical-ooperation,277641498
GB,other,2014,11,7536754645,cash-grant,1653722875
GB,other,2014,11,7536754645,cash-loan-equity,278882023
GB,other,2014,11,7536754645,commodities-food,289499858
GB,other,2014,11,7536754645,gpgs-nngos,1971146513
GB,other,2014,11,7536754645,mixed-project-aid,1654262370
GB,other,2014,11,7536754645,non-transfer,600078421
GB,other,2014,11,7536754645,technical-ooperation,1089162585
GB,PK,2014,3,408441123,cash-grant,247100810
GB,PK,2014,3,408441123,cash-loan-equity,0
GB,PK,2014,3,408441123,commodities-food,2291996
GB,PK,2014,3,408441123,gpgs-nngos,3865758
GB,PK,2014,3,408441123,mixed-project-aid,71787829
GB,PK,2014,3,408441123,non-transfer,2814704
GB,PK,2014,3,408441123,technical-ooperation,80580026
GB,SL,2014,5,363428680,cash-grant,195373178
GB,SL,2014,5,363428680,cash-loan-equity,165056
GB,SL,2014,5,363428680,gpgs-nngos,794201
GB,SL,2014,5,363428680,mixed-project-aid,144127788
GB,SL,2014,5,363428680,non-transfer,2161389
GB,SL,2014,5,363428680,technical-ooperation,20807068
GB,SS,2014,8,255519391,cash-grant,134827953
GB,SS,2014,8,255519391,commodities-food,269608
GB,SS,2014,8,255519391,gpgs-nngos,2317501
GB,SS,2014,8,255519391,mixed-project-aid,82781460
GB,SS,2014,8,255519391,non-transfer,905493
GB,SS,2014,8,255519391,technical-ooperation,34417376
GB,TZ,2014,10,228420365,cash-grant,83153714
GB,TZ,2014,10,228420365,cash-loan-equity,1768200
GB,TZ,2014,10,228420365,commodities-food,4966001
GB,TZ,2014,10,228420365,gpgs-nngos,4892299
GB,TZ,2014,10,228420365,mixed-project-aid,90123586
GB,TZ,2014,10,228420365,non-transfer,973362
GB,TZ,2014,10,228420365,technical-ooperation,42543203
GR,AL,2014,2,1781365,non-transfer,1442974
GR,AL,2014,2,1781365,technical-ooperation,338391
GR,BY,2014,10,447503,non-transfer,446760
GR,BY,2014,10,447503,technical-ooperation,743
GR,CD,2014,4,850084,non-transfer,827522
GR,CD,2014,4,850084,technical-ooperation,22562
GR,EG,2014,6,745674,non-transfer,500504
GR,EG,2014,6,745674,technical-ooperation,245170
GR,IR,2014,7,687364,non-transfer,687364
GR,MD,2014,9,575758,non-transfer,573448
GR,MD,2014,9,575758,technical-ooperation,2310
GR,other,2014,11,36484901,cash-grant,729884
GR,other,2014,11,36484901,gpgs-nngos,1041678
GR,other,2014,11,36484901,non-transfer,33790084
GR,other,2014,11,36484901,technical-ooperation,923255
GR,PS,2014,3,1544353,commodities-food,675511
GR,PS,2014,3,1544353,non-transfer,868842
GR,SY,2014,5,817991,non-transfer,817991
GR,TR,2014,8,611728,non-transfer,364086
GR,TR,2014,8,611728,technical-ooperation,247642
GR,UA,2014,1,2392825,non-transfer,2169501
GR,UA,2014,1,2392825,technical-ooperation,223324
IE,ET,2014,2,45768270,cash-grant,20983550
IE,ET,2014,2,45768270,commodities-food,18928329
IE,ET,2014,2,45768270,mixed-project-aid,2383951
IE,ET,2014,2,45768270,non-transfer,1742587
IE,ET,2014,2,45768270,technical-ooperation,1729853
IE,MW,2014,5,24472273,cash-grant,22173096
IE,MW,2014,5,24472273,mixed-project-aid,253731
IE,MW,2014,5,24472273,non-transfer,1102700
IE,MW,2014,5,24472273,technical-ooperation,942746
IE,MZ,2014,1,50706164,cash-grant,47236732
IE,MZ,2014,1,50706164,mixed-project-aid,32351
IE,MZ,2014,1,50706164,non-transfer,1974916
IE,MZ,2014,1,50706164,technical-ooperation,1462165
IE,other,2014,11,238726161,cash-grant,113394141
IE,other,2014,11,238726161,commodities-food,2365227
IE,other,2014,11,238726161,gpgs-nngos,56473708
IE,other,2014,11,238726161,mixed-project-aid,31764116
IE,other,2014,11,238726161,non-transfer,28067487
IE,other,2014,11,238726161,technical-ooperation,6661482
IE,SL,2014,8,15068494,cash-grant,14462387
IE,SL,2014,8,15068494,commodities-food,133210
IE,SL,2014,8,15068494,non-transfer,444815
IE,SL,2014,8,15068494,technical-ooperation,28082
IE,SS,2014,9,12262038,cash-grant,7909686
IE,SS,2014,9,12262038,commodities-food,672387
IE,SS,2014,9,12262038,mixed-project-aid,3310751
IE,SS,2014,9,12262038,technical-ooperation,369214
IE,SY,2014,10,9941325,cash-grant,6216409
IE,SY,2014,10,9941325,commodities-food,1922010
IE,SY,2014,10,9941325,mixed-project-aid,1802906
IE,TZ,2014,4,31555732,cash-grant,28877060
IE,TZ,2014,4,31555732,non-transfer,1655366
IE,TZ,2014,4,31555732,technical-ooperation,1023306
IE,UG,2014,3,34948584,cash-grant,31275229
IE,UG,2014,3,34948584,mixed-project-aid,241045
IE,UG,2014,3,34948584,non-transfer,1931065
IE,UG,2014,3,34948584,technical-ooperation,1501245
IE,VN,2014,7,15989661,cash-grant,12799467
IE,VN,2014,7,15989661,mixed-project-aid,24187
IE,VN,2014,7,15989661,non-transfer,2935359
IE,VN,2014,7,15989661,technical-ooperation,230648
IE,ZM,2014,6,22085488,cash-grant,19464653
IE,ZM,2014,6,22085488,mixed-project-aid,73177
IE,ZM,2014,6,22085488,non-transfer,1154533
IE,ZM,2014,6,22085488,technical-ooperation,1393125
IS,AF,2014,5,638652,cash-grant,128318
IS,AF,2014,5,638652,technical-ooperation,510334
IS,BY,2014,10,174387,cash-grant,68698
IS,BY,2014,10,174387,mixed-project-aid,105689
IS,ET,2014,7,366530,mixed-project-aid,366530
IS,MW,2014,1,4658432,cash-grant,4367366
IS,MW,2014,1,4658432,mixed-project-aid,153316
IS,MW,2014,1,4658432,technical-ooperation,137750
IS,MZ,2014,3,2419714,cash-grant,2403801
IS,MZ,2014,3,2419714,non-transfer,15913
IS,other,2014,11,13522265,cash-grant,595495
IS,other,2014,11,13522265,commodities-food,198776
IS,other,2014,11,13522265,gpgs-nngos,5493102
IS,other,2014,11,13522265,mixed-project-aid,1585067
IS,other,2014,11,13522265,non-transfer,4661979
IS,other,2014,11,13522265,technical-ooperation,987846
IS,PS,2014,4,1594658,cash-grant,442881
IS,PS,2014,4,1594658,mixed-project-aid,365509
IS,PS,2014,4,1594658,technical-ooperation,786268
IS,SL,2014,9,188732,cash-grant,188732
IS,SY,2014,6,532820,cash-grant,286872
IS,SY,2014,6,532820,commodities-food,170455
IS,SY,2014,6,532820,mixed-project-aid,75493
IS,UA,2014,8,220149,cash-grant,50319
IS,UA,2014,8,220149,mixed-project-aid,64169
IS,UA,2014,8,220149,technical-ooperation,105661
IS,UG,2014,2,2937676,cash-grant,2116004
IS,UG,2014,2,2937676,mixed-project-aid,746104
IS,UG,2014,2,2937676,technical-ooperation,75568
IT,AF,2014,1,29968489,cash-grant,20111839
IT,AF,2014,1,29968489,cash-loan-equity,0
IT,AF,2014,1,29968489,commodities-food,58134
IT,AF,2014,1,29968489,mixed-project-aid,3215910
IT,AF,2014,1,29968489,non-transfer,691748
IT,AF,2014,1,29968489,technical-ooperation,5890858
IT,AL,2014,10,13398494,cash-grant,1448837
IT,AL,2014,10,13398494,cash-loan-equity,5673170
IT,AL,2014,10,13398494,mixed-project-aid,2176656
IT,AL,2014,10,13398494,non-transfer,488681
IT,AL,2014,10,13398494,technical-ooperation,3611150
IT,EG,2014,6,20724401,cash-grant,5478825
IT,EG,2014,6,20724401,cash-loan-equity,0
IT,EG,2014,6,20724401,commodities-food,37974
IT,EG,2014,6,20724401,mixed-project-aid,220567
IT,EG,2014,6,20724401,non-transfer,13883967
IT,EG,2014,6,20724401,technical-ooperation,1103068
IT,ET,2014,2,28543018,cash-grant,17503187
IT,ET,2014,2,28543018,cash-loan-equity,0
IT,ET,2014,2,28543018,mixed-project-aid,1989052
IT,ET,2014,2,28543018,non-transfer,671441
IT,ET,2014,2,28543018,technical-ooperation,8379338
IT,LB,2014,3,27125340,cash-grant,3982148
IT,LB,2014,3,27125340,cash-loan-equity,10099512
IT,LB,2014,3,27125340,commodities-food,91472
IT,LB,2014,3,27125340,mixed-project-aid,5928575
IT,LB,2014,3,27125340,non-transfer,651267
IT,LB,2014,3,27125340,technical-ooperation,6372366
IT,MZ,2014,4,22436920,cash-grant,12140159
IT,MZ,2014,4,22436920,mixed-project-aid,5437839
IT,MZ,2014,4,22436920,non-transfer,553126
IT,MZ,2014,4,22436920,technical-ooperation,4305796
IT,other,2014,11,1172092665,cash-grant,104976832
IT,other,2014,11,1172092665,cash-loan-equity,11029042
IT,other,2014,11,1172092665,commodities-food,6636128
IT,other,2014,11,1172092665,gpgs-nngos,71197993
IT,other,2014,11,1172092665,mixed-project-aid,79262941
IT,other,2014,11,1172092665,non-transfer,839766331
IT,other,2014,11,1172092665,technical-ooperation,59223398
IT,PK,2014,9,14087181,cash-grant,438132
IT,PK,2014,9,14087181,cash-loan-equity,0
IT,PK,2014,9,14087181,commodities-food,1610801
IT,PK,2014,9,14087181,mixed-project-aid,376545
IT,PK,2014,9,14087181,non-transfer,11171603
IT,PK,2014,9,14087181,technical-ooperation,490100
IT,PS,2014,7,19158340,cash-grant,5857848
IT,PS,2014,7,19158340,cash-loan-equity,0
IT,PS,2014,7,19158340,mixed-project-aid,7294760
IT,PS,2014,7,19158340,non-transfer,502869
IT,PS,2014,7,19158340,technical-ooperation,5502863
IT,SY,2014,8,14954238,cash-grant,11117334
IT,SY,2014,8,14954238,cash-loan-equity,14733
IT,SY,2014,8,14954238,commodities-food,2336
IT,SY,2014,8,14954238,mixed-project-aid,3622744
IT,SY,2014,8,14954238,technical-ooperation,197091
IT,TN,2014,5,21831160,cash-grant,1226855
IT,TN,2014,5,21831160,cash-loan-equity,18087768
IT,TN,2014,5,21831160,mixed-project-aid,534348
IT,TN,2014,5,21831160,non-transfer,573808
IT,TN,2014,5,21831160,technical-ooperation,1408381
JP,AF,2014,10,353771300,cash-grant,192487018
JP,AF,2014,10,353771300,commodities-food,47821008
JP,AF,2014,10,353771300,mixed-project-aid,48476997
JP,AF,2014,10,353771300,non-transfer,5830047
JP,AF,2014,10,353771300,technical-ooperation,59156230
JP,BD,2014,6,532164706,cash-grant,8088967
JP,BD,2014,6,532164706,cash-loan-equity,452488993
JP,BD,2014,6,532164706,mixed-project-aid,12371186
JP,BD,2014,6,532164706,non-transfer,12104291
JP,BD,2014,6,532164706,technical-ooperation,47111269
JP,ID,2014,3,747675275,cash-grant,2708299
JP,ID,2014,3,747675275,cash-loan-equity,601509004
JP,ID,2014,3,747675275,commodities-food,30056663
JP,ID,2014,3,747675275,mixed-project-aid,9507373
JP,ID,2014,3,747675275,non-transfer,20243641
JP,ID,2014,3,747675275,technical-ooperation,83650295
JP,IN,2014,2,1902285214,cash-grant,1386173
JP,IN,2014,2,1902285214,cash-loan-equity,1846534297
JP,IN,2014,2,1902285214,mixed-project-aid,120219
JP,IN,2014,2,1902285214,non-transfer,6370300
JP,IN,2014,2,1902285214,technical-ooperation,47874225
JP,IQ,2014,7,493261362,cash-grant,9700951
JP,IQ,2014,7,493261362,cash-loan-equity,427837757
JP,IQ,2014,7,493261362,commodities-food,10678379
JP,IQ,2014,7,493261362,mixed-project-aid,24069884
JP,IQ,2014,7,493261362,non-transfer,446931
JP,IQ,2014,7,493261362,technical-ooperation,20527460
JP,LK,2014,8,431052916,cash-grant,4291072
JP,LK,2014,8,431052916,cash-loan-equity,361340349
JP,LK,2014,8,431052916,commodities-food,13137370
JP,LK,2014,8,431052916,mixed-project-aid,23507144
JP,LK,2014,8,431052916,non-transfer,6565519
JP,LK,2014,8,431052916,technical-ooperation,22211462
JP,other,2014,11,7870442765,cash-grant,1081109071
JP,other,2014,11,7870442765,cash-loan-equity,2408574291
JP,other,2014,11,7870442765,commodities-food,397196028
JP,other,2014,11,7870442765,gpgs-nngos,227642327
JP,other,2014,11,7870442765,mixed-project-aid,838571463
JP,other,2014,11,7870442765,non-transfer,991167349
JP,other,2014,11,7870442765,technical-ooperation,1926182236
JP,PH,2014,4,620871524,cash-grant,17725654
JP,PH,2014,4,620871524,cash-loan-equity,513018111
JP,PH,2014,4,620871524,commodities-food,6196875
JP,PH,2014,4,620871524,mixed-project-aid,6961385
JP,PH,2014,4,620871524,non-transfer,9495508
JP,PH,2014,4,620871524,technical-ooperation,67473991
JP,PK,2014,9,367901657,cash-grant,23113177
JP,PK,2014,9,367901657,cash-loan-equity,277459564
JP,PK,2014,9,367901657,commodities-food,18103551
JP,PK,2014,9,367901657,mixed-project-aid,31135187
JP,PK,2014,9,367901657,non-transfer,2173370
JP,PK,2014,9,367901657,technical-ooperation,15916808
JP,TH,2014,5,545360228,cash-grant,5324757
JP,TH,2014,5,545360228,cash-loan-equity,480555675
JP,TH,2014,5,545360228,mixed-project-aid,7723786
JP,TH,2014,5,545360228,non-transfer,19046903
JP,TH,2014,5,545360228,technical-ooperation,32709107
JP,VN,2014,1,2471487253,cash-grant,41416361
JP,VN,2014,1,2471487253,cash-loan-equity,2303004342
JP,VN,2014,1,2471487253,commodities-food,6196875
JP,VN,2014,1,2471487253,mixed-project-aid,612251
JP,VN,2014,1,2471487253,non-transfer,21692954
JP,VN,2014,1,2471487253,technical-ooperation,98564470
KR,AF,2014,6,59323760,cash-grant,47012158
KR,AF,2014,6,59323760,mixed-project-aid,425561
KR,AF,2014,6,59323760,non-transfer,210572
KR,AF,2014,6,59323760,technical-ooperation,11675469
KR,BD,2014,3,67898184,cash-grant,1103607
KR,BD,2014,3,67898184,cash-loan-equity,52050771
KR,BD,2014,3,67898184,gpgs-nngos,97295
KR,BD,2014,3,67898184,mixed-project-aid,7879003
KR,BD,2014,3,67898184,non-transfer,324125
KR,BD,2014,3,67898184,technical-ooperation,6443383
KR,ET,2014,9,39553593,cash-grant,1185871
KR,ET,2014,9,39553593,cash-loan-equity,21725609
KR,ET,2014,9,39553593,gpgs-nngos,300975
KR,ET,2014,9,39553593,mixed-project-aid,4585419
KR,ET,2014,9,39553593,non-transfer,659163
KR,ET,2014,9,39553593,technical-ooperation,11096556
KR,JO,2014,10,37724747,cash-loan-equity,34311916
KR,JO,2014,10,37724747,mixed-project-aid,531393
KR,JO,2014,10,37724747,non-transfer,19040
KR,JO,2014,10,37724747,technical-ooperation,2862398
KR,KH,2014,4,66860725,cash-grant,4820623
KR,KH,2014,4,66860725,cash-loan-equity,33731407
KR,KH,2014,4,66860725,gpgs-nngos,1200825
KR,KH,2014,4,66860725,mixed-project-aid,9021739
KR,KH,2014,4,66860725,non-transfer,1151865
KR,KH,2014,4,66860725,technical-ooperation,16934266
KR,LK,2014,8,47989696,cash-grant,934324
KR,LK,2014,8,47989696,cash-loan-equity,35289546
KR,LK,2014,8,47989696,gpgs-nngos,125739
KR,LK,2014,8,47989696,mixed-project-aid,2256747
KR,LK,2014,8,47989696,non-transfer,395218
KR,LK,2014,8,47989696,technical-ooperation,8988122
KR,MZ,2014,7,52093174,cash-grant,178124
KR,MZ,2014,7,52093174,cash-loan-equity,48180037
KR,MZ,2014,7,52093174,gpgs-nngos,45789
KR,MZ,2014,7,52093174,non-transfer,56416
KR,MZ,2014,7,52093174,technical-ooperation,3632808
KR,other,2014,11,682781153,cash-grant,53359442
KR,other,2014,11,682781153,cash-loan-equity,102804184
KR,other,2014,11,682781153,gpgs-nngos,35280977
KR,other,2014,11,682781153,mixed-project-aid,132697808
KR,other,2014,11,682781153,non-transfer,124460177
KR,other,2014,11,682781153,technical-ooperation,234178565
KR,PH,2014,5,61195678,cash-grant,921807
KR,PH,2014,5,61195678,cash-loan-equity,31065131
KR,PH,2014,5,61195678,gpgs-nngos,252664
KR,PH,2014,5,61195678,mixed-project-aid,15192528
KR,PH,2014,5,61195678,non-transfer,556092
KR,PH,2014,5,61195678,technical-ooperation,13207456
KR,TZ,2014,2,73594642,cash-grant,2635593
KR,TZ,2014,2,73594642,cash-loan-equity,61708044
KR,TZ,2014,2,73594642,mixed-project-aid,1652699
KR,TZ,2014,2,73594642,non-transfer,1082206
KR,TZ,2014,2,73594642,technical-ooperation,6516100
KR,VN,2014,1,172420285,cash-grant,1448641
KR,VN,2014,1,172420285,cash-loan-equity,126016906
KR,VN,2014,1,172420285,gpgs-nngos,2514212
KR,VN,2014,1,172420285,mixed-project-aid,6552196
KR,VN,2014,1,172420285,non-transfer,1873152
KR,VN,2014,1,172420285,technical-ooperation,34015178
LU,BF,2014,1,29130644,cash-grant,15920973
LU,BF,2014,1,29130644,mixed-project-aid,7886230
LU,BF,2014,1,29130644,non-transfer,3232174
LU,BF,2014,1,29130644,technical-ooperation,2091267
LU,CV,2014,5,14222398,cash-grant,3239345
LU,CV,2014,5,14222398,mixed-project-aid,5291389
LU,CV,2014,5,14222398,non-transfer,1340561
LU,CV,2014,5,14222398,technical-ooperation,4351103
LU,LA,2014,4,16501246,cash-grant,2964789
LU,LA,2014,4,16501246,commodities-food,35982
LU,LA,2014,4,16501246,gpgs-nngos,927857
LU,LA,2014,4,16501246,mixed-project-aid,8006379
LU,LA,2014,4,16501246,non-transfer,1277478
LU,LA,2014,4,16501246,technical-ooperation,3288761
LU,ML,2014,6,12529929,cash-grant,373198
LU,ML,2014,6,12529929,mixed-project-aid,8986219
LU,ML,2014,6,12529929,non-transfer,946704
LU,ML,2014,6,12529929,technical-ooperation,2223808
LU,NE,2014,3,18527794,cash-grant,1273269
LU,NE,2014,3,18527794,commodities-food,497598
LU,NE,2014,3,18527794,mixed-project-aid,12392040
LU,NE,2014,3,18527794,non-transfer,1620825
LU,NE,2014,3,18527794,technical-ooperation,2744062
LU,NI,2014,8,11049167,cash-grant,1929502
LU,NI,2014,8,11049167,mixed-project-aid,5609829
LU,NI,2014,8,11049167,non-transfer,1394165
LU,NI,2014,8,11049167,technical-ooperation,2115671
LU,other,2014,11,134186976,cash-grant,29385740
LU,other,2014,11,134186976,commodities-food,2181550
LU,other,2014,11,134186976,gpgs-nngos,27916627
LU,other,2014,11,134186976,mixed-project-aid,54548791
LU,other,2014,11,134186976,non-transfer,11411537
LU,other,2014,11,134186976,technical-ooperation,8742731
LU,SN,2014,2,20738344,cash-grant,11210851
LU,SN,2014,2,20738344,commodities-food,124400
LU,SN,2014,2,20738344,mixed-project-aid,5152582
LU,SN,2014,2,20738344,non-transfer,1943846
LU,SN,2014,2,20738344,technical-ooperation,2306665
LU,SV,2014,10,8366581,cash-grant,6595718
LU,SV,2014,10,8366581,mixed-project-aid,699196
