id,region,aid-type,year,value
BE,oceania,bilateral,2015,0.0000000000000000
BE,oceania,multilateral,2015,6512282.32
BE,south-america,bilateral,2015,50200000.00000000000000000000000000000000000000
BE,south-america,multilateral,2015,31002090.23
BE,south-central-asia,bilateral,2015,8880000.00
BE,south-central-asia,multilateral,2015,94723172.00
BE,south-of-sahara,bilateral,2015,410354717.93
BE,south-of-sahara,multilateral,2015,259281895.85
BE,unspecified,bilateral,2015,556710000.00000000000000000000000000000000000000
BE,unspecified,multilateral,2015,80009933.27
BG,europe,bilateral,2015,1060000.00000000000000000000000000000000000000
BG,europe,multilateral,2015,9804492.56
BG,far-east-asia,bilateral,2015,10000.00000000000000000000000000000000000000
BG,far-east-asia,multilateral,2015,1322019.64
BG,middle-east,bilateral,2015,140000.00000000000000000000000000000000000000
BG,middle-east,multilateral,2015,2989059.17
BG,north-central-america,multilateral,2015,1580006.50
BG,north-of-sahara,multilateral,2015,2743676.12
BG,oceania,multilateral,2015,295440.79
BG,south-america,multilateral,2015,1821399.89
BG,south-central-asia,bilateral,2015,160000.00000000000000000000000000000000000000
BG,south-central-asia,multilateral,2015,4200327.83
BG,south-of-sahara,bilateral,2015,30000.00000000000000000000000000000000000000
BG,south-of-sahara,multilateral,2015,11275876.89
BG,unspecified,multilateral,2015,2777700.60
bmgf,europe,bilateral,2015,7980000.00000000000000000000000000000000000000
bmgf,far-east-asia,bilateral,2015,69477006.65
bmgf,middle-east,bilateral,2015,9074634.15
bmgf,north-central-america,bilateral,2015,15121979.62
bmgf,north-of-sahara,bilateral,2015,233553.29
bmgf,oceania,bilateral,2015,2380000.00000000000000000000000000000000000000
bmgf,south-america,bilateral,2015,26158020.38
bmgf,south-central-asia,bilateral,2015,365058359.20
bmgf,south-of-sahara,bilateral,2015,981346446.71
bmgf,unspecified,bilateral,2015,1540680000.00000000000000000000000000000000000000
CA,europe,bilateral,2015,277620000.00000000000000000000000000000000000000
CA,europe,multilateral,2015,19601348.75
CA,far-east-asia,bilateral,2015,99321274.91
CA,far-east-asia,multilateral,2015,93819379.57
CA,middle-east,bilateral,2015,482355875.50
CA,middle-east,multilateral,2015,51769787.01
CA,north-central-america,bilateral,2015,222296146.17
CA,north-central-america,multilateral,2015,65558572.41
CA,north-of-sahara,bilateral,2015,28461645.76
CA,north-of-sahara,multilateral,2015,27480236.26
CA,oceania,bilateral,2015,2450000.00000000000000000000000000000000000000
CA,oceania,multilateral,2015,12310257.80
CA,south-america,bilateral,2015,136563853.83
CA,south-america,multilateral,2015,38650800.90
CA,south-central-asia,bilateral,2015,381432849.58
CA,south-central-asia,multilateral,2015,287681582.09
CA,south-of-sahara,bilateral,2015,1064808354.24
CA,south-of-sahara,multilateral,2015,620283275.30
CA,unspecified,bilateral,2015,319220000.00000000000000000000000000000000000000
CA,unspecified,multilateral,2015,88384759.91
cardb,north-central-america,bilateral,2015,51110000.00000000000000000000000000000000000000
cardb,south-america,bilateral,2015,6030000.00000000000000000000000000000000000000
ceb,europe,bilateral,2015,54140000.00000000000000000000000000000000000000
CH,europe,bilateral,2015,188750000.00000000000000000000000000000000000000
CH,europe,multilateral,2015,11230803.31
CH,far-east-asia,bilateral,2015,151584489.64
CH,far-east-asia,multilateral,2015,55926864.06
CH,middle-east,bilateral,2015,157895851.90
CH,middle-east,multilateral,2015,46027351.34
CH,north-central-america,bilateral,2015,97271783.71
CH,north-central-america,multilateral,2015,35545969.91
CH,north-of-sahara,bilateral,2015,73695054.99
CH,north-of-sahara,multilateral,2015,10222885.15
CH,oceania,bilateral,2015,620000.00000000000000000000000000000000000000
CH,oceania,multilateral,2015,7261264.28
CH,south-america,bilateral,2015,123998216.29
CH,south-america,multilateral,2015,22113835.93
CH,south-central-asia,bilateral,2015,316909658.46
CH,south-central-asia,multilateral,2015,177229515.37
CH,south-of-sahara,bilateral,2015,572054945.01
CH,south-of-sahara,multilateral,2015,348432915.89
CH,unspecified,bilateral,2015,1144940000.00000000000000000000000000000000000000
CH,unspecified,multilateral,2015,76138594.77
cif,europe,bilateral,2015,16920000.00000000000000000000000000000000000000
cif,far-east-asia,bilateral,2015,1193921.46
cif,north-central-america,bilateral,2015,3970000.00000000000000000000000000000000000000
cif,north-of-sahara,bilateral,2015,120860000.00000000000000000000000000000000000000
cif,oceania,bilateral,2015,350000.00000000000000000000000000000000000000
cif,south-america,bilateral,2015,3500000.00000000000000000000000000000000000000
cif,south-central-asia,bilateral,2015,18106078.54
cif,south-of-sahara,bilateral,2015,82530000.00000000000000000000000000000000000000
CY,europe,multilateral,2015,4028796.10
CY,far-east-asia,multilateral,2015,535733.29
CY,middle-east,bilateral,2015,560000.00000000000000000000000000000000000000
CY,middle-east,multilateral,2015,1784351.72
CY,north-central-america,multilateral,2015,493456.92
CY,north-of-sahara,multilateral,2015,1139836.86
CY,oceania,multilateral,2015,127026.39
CY,south-america,multilateral,2015,683743.89
CY,south-central-asia,multilateral,2015,1723023.23
CY,south-of-sahara,bilateral,2015,10000.00000000000000000000000000000000000000
CY,south-of-sahara,multilateral,2015,5105556.99
CY,unspecified,multilateral,2015,2048474.61
CZ,europe,bilateral,2015,20520000.00000000000000000000000000000000000000
CZ,europe,multilateral,2015,30639699.67
CZ,far-east-asia,bilateral,2015,3140000.00000000000000000000000000000000000000
CZ,far-east-asia,multilateral,2015,4537035.03
CZ,middle-east,bilateral,2015,10620000.00000000000000000000000000000000000000
CZ,middle-east,multilateral,2015,10349238.45
CZ,north-central-america,bilateral,2015,300000.00000000000000000000000000000000000000
CZ,north-central-america,multilateral,2015,3706064.70
CZ,north-of-sahara,bilateral,2015,673000.00
CZ,north-of-sahara,multilateral,2015,8743123.93
CZ,oceania,multilateral,2015,946177.22
CZ,south-america,bilateral,2015,390000.00000000000000000000000000000000000000
CZ,south-america,multilateral,2015,5214986.94
CZ,south-central-asia,bilateral,2015,8900000.00000000000000000000000000000000000000
CZ,south-central-asia,multilateral,2015,13769068.82
CZ,south-of-sahara,bilateral,2015,6057000.00
CZ,south-of-sahara,multilateral,2015,38560439.08
CZ,unspecified,bilateral,2015,19500000.00000000000000000000000000000000000000
CZ,unspecified,multilateral,2015,10474166.16
dac-countries-total,europe,bilateral,2015,3559470000.00000000000000000000000000000000000000
dac-countries-total,europe,multilateral,2015,3724742797.30
dac-countries-total,far-east-asia,bilateral,2015,8527427733.09
dac-countries-total,far-east-asia,multilateral,2015,2027332913.95
dac-countries-total,middle-east,bilateral,2015,7694292853.06
dac-countries-total,middle-east,multilateral,2015,2211581291.54
dac-countries-total,north-central-america,bilateral,2015,3090313213.93
dac-countries-total,north-central-america,multilateral,2015,1445867500.67
dac-countries-total,north-of-sahara,bilateral,2015,2663364860.43
dac-countries-total,north-of-sahara,multilateral,2015,1413392999.04
dac-countries-total,oceania,bilateral,2015,1525240000.00000000000000000000000000000000000000
dac-countries-total,oceania,multilateral,2015,301264497.50
dac-countries-total,south-america,bilateral,2015,3889016786.07
dac-countries-total,south-america,multilateral,2015,1172972387.38
dac-countries-total,south-central-asia,bilateral,2015,13784939413.85
dac-countries-total,south-central-asia,multilateral,2015,6601081088.64
dac-countries-total,south-of-sahara,bilateral,2015,26797625139.57
dac-countries-total,south-of-sahara,multilateral,2015,15107351282.34
dac-countries-total,unspecified,bilateral,2015,34005640000.00000000000000000000000000000000000000
dac-countries-total,unspecified,multilateral,2015,2884073241.64
dac-eu-members-and-ec-total,europe,bilateral,2015,0.0000000000000000
dac-eu-members-and-ec-total,far-east-asia,bilateral,2015,0.00
dac-eu-members-and-ec-total,middle-east,bilateral,2015,0.00
dac-eu-members-and-ec-total,north-central-america,bilateral,2015,0.00
dac-eu-members-and-ec-total,north-of-sahara,bilateral,2015,0.00
dac-eu-members-and-ec-total,oceania,bilateral,2015,0.0000000000000000
dac-eu-members-and-ec-total,south-america,bilateral,2015,0.00
dac-eu-members-and-ec-total,south-central-asia,bilateral,2015,0.00
dac-eu-members-and-ec-total,south-of-sahara,bilateral,2015,0.00
dac-eu-members-and-ec-total,unspecified,bilateral,2015,0.0000000000000000
dac-eu-members-total,europe,bilateral,2015,0.0000000000000000
dac-eu-members-total,europe,multilateral,2015,0.00
dac-eu-members-total,far-east-asia,bilateral,2015,0.00
dac-eu-members-total,far-east-asia,multilateral,2015,0.00
dac-eu-members-total,middle-east,bilateral,2015,0.00
dac-eu-members-total,middle-east,multilateral,2015,0.00
dac-eu-members-total,north-central-america,bilateral,2015,0.00
dac-eu-members-total,north-central-america,multilateral,2015,0.00
dac-eu-members-total,north-of-sahara,bilateral,2015,0.00
dac-eu-members-total,north-of-sahara,multilateral,2015,0.00
dac-eu-members-total,oceania,bilateral,2015,0.0000000000000000
dac-eu-members-total,oceania,multilateral,2015,0.00
dac-eu-members-total,south-america,bilateral,2015,0.00
dac-eu-members-total,south-america,multilateral,2015,0.00
dac-eu-members-total,south-central-asia,bilateral,2015,0.00
dac-eu-members-total,south-central-asia,multilateral,2015,0.00
dac-eu-members-total,south-of-sahara,bilateral,2015,0.00
dac-eu-members-total,south-of-sahara,multilateral,2015,0.00
dac-eu-members-total,unspecified,bilateral,2015,0.0000000000000000
dac-eu-members-total,unspecified,multilateral,2015,0.00
DE,europe,bilateral,2015,1323140000.00000000000000000000000000000000000000
DE,europe,multilateral,2015,725841482.39
DE,far-east-asia,bilateral,2015,1566509242.32
DE,far-east-asia,multilateral,2015,163896690.53
DE,middle-east,bilateral,2015,954740136.04
DE,middle-east,multilateral,2015,270259160.54
DE,north-central-america,bilateral,2015,309701884.80
DE,north-central-america,multilateral,2015,161567066.15
DE,north-of-sahara,bilateral,2015,1116539392.86
DE,north-of-sahara,multilateral,2015,232556718.16
DE,oceania,bilateral,2015,27060000.00000000000000000000000000000000000000
DE,oceania,multilateral,2015,32938830.54
DE,south-america,bilateral,2015,1086328115.20
DE,south-america,multilateral,2015,163418340.45
DE,south-central-asia,bilateral,2015,2205380621.64
DE,south-central-asia,multilateral,2015,458729197.83
DE,south-of-sahara,bilateral,2015,2295670607.14
DE,south-of-sahara,multilateral,2015,1281320352.93
DE,unspecified,bilateral,2015,5039320000.00000000000000000000000000000000000000
DE,unspecified,multilateral,2015,306872160.49
DK,europe,bilateral,2015,48320000.00000000000000000000000000000000000000
DK,europe,multilateral,2015,75105444.73
DK,far-east-asia,bilateral,2015,33600534.62
DK,far-east-asia,multilateral,2015,33491011.74
DK,middle-east,bilateral,2015,126616027.32
DK,middle-east,multilateral,2015,61687092.48
DK,north-central-america,bilateral,2015,6780000.00000000000000000000000000000000000000
DK,north-central-america,multilateral,2015,23430183.61
DK,north-of-sahara,bilateral,2015,8806052.81
DK,north-of-sahara,multilateral,2015,25065348.53
DK,oceania,multilateral,2015,5549659.94
DK,south-america,bilateral,2015,28440000.00000000000000000000000000000000000000
DK,south-america,multilateral,2015,21280828.29
DK,south-central-asia,bilateral,2015,168043438.06
DK,south-central-asia,multilateral,2015,103867549.27
DK,south-of-sahara,bilateral,2015,456033947.19
DK,south-of-sahara,multilateral,2015,246811740.62
DK,unspecified,bilateral,2015,1102950000.00000000000000000000000000000000000000
DK,unspecified,multilateral,2015,86271140.79
EE,europe,bilateral,2015,5080000.00000000000000000000000000000000000000
EE,europe,multilateral,2015,3942579.17
EE,far-east-asia,bilateral,2015,40335.43
EE,far-east-asia,multilateral,2015,662265.77
EE,middle-east,bilateral,2015,1058805.03
EE,middle-east,multilateral,2015,1465328.92
EE,north-central-america,multilateral,2015,501865.53
EE,north-of-sahara,multilateral,2015,1161855.03
EE,oceania,bilateral,2015,70000.00000000000000000000000000000000000000
EE,oceania,multilateral,2015,129425.15
EE,south-america,bilateral,2015,110000.00
EE,south-america,multilateral,2015,675681.08
EE,south-central-asia,bilateral,2015,3710859.54
EE,south-central-asia,multilateral,2015,2171408.19
EE,south-of-sahara,bilateral,2015,490000.00
EE,south-of-sahara,multilateral,2015,5919887.38
EE,unspecified,bilateral,2015,4480000.00000000000000000000000000000000000000
EE,unspecified,multilateral,2015,1539703.77
ES,europe,bilateral,2015,15340000.00000000000000000000000000000000000000
ES,europe,multilateral,2015,259750642.80
ES,far-east-asia,bilateral,2015,8542527.65
ES,far-east-asia,multilateral,2015,34982749.00
ES,middle-east,bilateral,2015,53501608.91
ES,middle-east,multilateral,2015,85742096.36
ES,north-central-america,bilateral,2015,229544791.67
ES,north-central-america,multilateral,2015,31983066.56
ES,north-of-sahara,bilateral,2015,33897531.63
ES,north-of-sahara,multilateral,2015,73385325.11
ES,oceania,bilateral,2015,120000.00000000000000000000000000000000000000
ES,oceania,multilateral,2015,7645238.09
ES,south-america,bilateral,2015,68995208.33
ES,south-america,multilateral,2015,44113783.22
ES,south-central-asia,bilateral,2015,6265863.44
ES,south-central-asia,multilateral,2015,104804450.66
ES,south-of-sahara,bilateral,2015,100622468.37
ES,south-of-sahara,multilateral,2015,301283832.70
ES,unspecified,bilateral,2015,239750000.00000000000000000000000000000000000000
ES,unspecified,multilateral,2015,85188815.50
EU,europe,bilateral,2015,4416440000.00000000000000000000000000000000000000
EU,europe,multilateral,2015,2488041.59
EU,far-east-asia,bilateral,2015,396978639.71
EU,far-east-asia,multilateral,2015,5832086.67
EU,middle-east,bilateral,2015,1257323559.28
EU,middle-east,multilateral,2015,3195302.63
EU,north-central-america,bilateral,2015,472154548.80
EU,north-central-america,multilateral,2015,3023480.63
EU,north-of-sahara,bilateral,2015,1220019832.64
EU,north-of-sahara,multilateral,2015,6645015.01
EU,oceania,bilateral,2015,112460000.00000000000000000000000000000000000000
EU,oceania,multilateral,2015,813050.39
EU,south-america,bilateral,2015,704315451.20
EU,south-america,multilateral,2015,1274146.49
EU,south-central-asia,bilateral,2015,1490267801.01
EU,south-central-asia,multilateral,2015,20765112.32
EU,south-of-sahara,bilateral,2015,4380270167.36
EU,south-of-sahara,multilateral,2015,75050340.61
EU,unspecified,bilateral,2015,1104890000.00000000000000000000000000000000000000
EU,unspecified,multilateral,2015,4953423.64
FI,europe,bilateral,2015,28030000.00000000000000000000000000000000000000
FI,europe,multilateral,2015,55081013.96
FI,far-east-asia,bilateral,2015,33238144.30
FI,far-east-asia,multilateral,2015,32576782.95
FI,middle-east,bilateral,2015,58735120.25
FI,middle-east,multilateral,2015,46305813.80
FI,north-central-america,bilateral,2015,13743552.58
FI,north-central-america,multilateral,2015,22337258.88
FI,north-of-sahara,bilateral,2015,9853421.03
FI,north-of-sahara,multilateral,2015,18795724.86
FI,oceania,bilateral,2015,810000.00000000000000000000000000000000000000
FI,oceania,multilateral,2015,5035032.15
FI,south-america,bilateral,2015,11766447.42
FI,south-america,multilateral,2015,18809985.52
FI,south-central-asia,bilateral,2015,94246735.44
FI,south-central-asia,multilateral,2015,100758483.91
FI,south-of-sahara,bilateral,2015,267506578.97
FI,south-of-sahara,multilateral,2015,221772245.37
FI,unspecified,bilateral,2015,200300000.00000000000000000000000000000000000000
FI,unspecified,multilateral,2015,65857658.60
FR,europe,bilateral,2015,134750000.00000000000000000000000000000000000000
FR,europe,multilateral,2015,580600070.16
FR,far-east-asia,bilateral,2015,663698953.04
FR,far-east-asia,multilateral,2015,202361414.60
FR,middle-east,bilateral,2015,297562020.61
FR,middle-east,multilateral,2015,218163179.41
FR,north-central-america,bilateral,2015,301490808.18
FR,north-central-america,multilateral,2015,149565754.33
FR,north-of-sahara,bilateral,2015,773991116.40
FR,north-of-sahara,multilateral,2015,197625760.32
FR,oceania,bilateral,2015,124010000.00000000000000000000000000000000000000
FR,oceania,multilateral,2015,32374004.39
FR,south-america,bilateral,2015,954469191.82
FR,south-america,multilateral,2015,140339136.70
FR,south-central-asia,bilateral,2015,262979026.36
FR,south-central-asia,multilateral,2015,711283705.01
FR,south-of-sahara,bilateral,2015,2483408883.60
FR,south-of-sahara,multilateral,2015,1649746097.53
FR,unspecified,bilateral,2015,802270000.00000000000000000000000000000000000000
FR,unspecified,multilateral,2015,235930877.54
g7-countries-total,europe,bilateral,2015,0.0000000000000000
g7-countries-total,europe,multilateral,2015,0.00
g7-countries-total,far-east-asia,bilateral,2015,0.00
g7-countries-total,far-east-asia,multilateral,2015,0.00
g7-countries-total,middle-east,bilateral,2015,0.00
g7-countries-total,middle-east,multilateral,2015,0.00
g7-countries-total,north-central-america,bilateral,2015,0.00
g7-countries-total,north-central-america,multilateral,2015,0.00
g7-countries-total,north-of-sahara,bilateral,2015,0.00
g7-countries-total,north-of-sahara,multilateral,2015,0.00
g7-countries-total,oceania,bilateral,2015,0.0000000000000000
g7-countries-total,oceania,multilateral,2015,0.00
g7-countries-total,south-america,bilateral,2015,0.00
g7-countries-total,south-america,multilateral,2015,0.00
g7-countries-total,south-central-asia,bilateral,2015,0.00
g7-countries-total,south-central-asia,multilateral,2015,0.00
g7-countries-total,south-of-sahara,bilateral,2015,0.00
g7-countries-total,south-of-sahara,multilateral,2015,0.00
g7-countries-total,unspecified,bilateral,2015,0.0000000000000000
g7-countries-total,unspecified,multilateral,2015,0.00
gavi,europe,bilateral,2015,1180000.00000000000000000000000000000000000000
gavi,far-east-asia,bilateral,2015,68900000.00000000000000000000000000000000000000
gavi,middle-east,bilateral,2015,10680000.00000000000000000000000000000000000000
gavi,north-central-america,bilateral,2015,16690000.00000000000000000000000000000000000000
gavi,oceania,bilateral,2015,10400000.00000000000000000000000000000000000000
gavi,south-america,bilateral,2015,7040000.00000000000000000000000000000000000000
gavi,south-central-asia,bilateral,2015,409670000.00000000000000000000000000000000000000
gavi,south-of-sahara,bilateral,2015,1015620000.00000000000000000000000000000000000000
gavi,unspecified,bilateral,2015,185010000.00000000000000000000000000000000000000
GB,europe,bilateral,2015,86060000.00000000000000000000000000000000000000
GB,europe,multilateral,2015,639428051.02
GB,far-east-asia,bilateral,2015,160985689.34
GB,far-east-asia,multilateral,2015,351893477.49
GB,middle-east,bilateral,2015,990174516.30
GB,middle-east,multilateral,2015,324490625.00
GB,north-central-america,bilateral,2015,125905599.41
GB,north-central-america,multilateral,2015,229993021.67
GB,north-of-sahara,bilateral,2015,59052099.01
GB,north-of-sahara,multilateral,2015,265881827.63
GB,oceania,bilateral,2015,12670000.00000000000000000000000000000000000000
GB,oceania,multilateral,2015,49620781.44
GB,south-america,bilateral,2015,121614400.59
GB,south-america,multilateral,2015,183513657.44
GB,south-central-asia,bilateral,2015,2045779794.36
GB,south-central-asia,multilateral,2015,1302996766.47
GB,south-of-sahara,bilateral,2015,4214717900.99
GB,south-of-sahara,multilateral,2015,2999300633.39
GB,unspecified,bilateral,2015,4024320000.00000000000000000000000000000000000000
GB,unspecified,multilateral,2015,384611158.45
gef,europe,bilateral,2015,31280000.00000000000000000000000000000000000000
gef,far-east-asia,bilateral,2015,123740000.00000000000000000000000000000000000000
gef,middle-east,bilateral,2015,13000000.00000000000000000000000000000000000000
gef,north-central-america,bilateral,2015,73073013.46
gef,north-of-sahara,bilateral,2015,16839477.15
gef,oceania,bilateral,2015,31780000.00000000000000000000000000000000000000
gef,south-america,bilateral,2015,90066986.54
gef,south-central-asia,bilateral,2015,95790000.00000000000000000000000000000000000000
gef,south-of-sahara,bilateral,2015,201070522.85
gef,unspecified,bilateral,2015,136420000.00000000000000000000000000000000000000
gggi,far-east-asia,bilateral,2015,2780000.00000000000000000000000000000000000000
gggi,north-central-america,bilateral,2015,410000.00000000000000000000000000000000000000
gggi,oceania,bilateral,2015,280000.00000000000000000000000000000000000000
gggi,south-america,bilateral,2015,470000.00000000000000000000000000000000000000
gggi,south-central-asia,bilateral,2015,1360000.00000000000000000000000000000000000000
gggi,south-of-sahara,bilateral,2015,1020000.00000000000000000000000000000000000000
gggi,unspecified,bilateral,2015,2740000.00000000000000000000000000000000000000
global-fund,europe,bilateral,2015,74110000.00000000000000000000000000000000000000
global-fund,far-east-asia,bilateral,2015,253130000.00000000000000000000000000000000000000
global-fund,middle-east,bilateral,2015,22590000.00000000000000000000000000000000000000
global-fund,north-central-america,bilateral,2015,86541290.94
global-fund,north-of-sahara,bilateral,2015,2575684.88
global-fund,oceania,bilateral,2015,27900000.00000000000000000000000000000000000000
global-fund,south-america,bilateral,2015,33088709.06
global-fund,south-central-asia,bilateral,2015,493590000.00000000000000000000000000000000000000
global-fund,south-of-sahara,bilateral,2015,2244684315.12
global-fund,unspecified,bilateral,2015,1000000.00000000000000000000000000000000000000
GR,europe,bilateral,2015,6120000.00000000000000000000000000000000000000
GR,europe,multilateral,2015,45018307.82
GR,far-east-asia,bilateral,2015,80000.00000000000000000000000000000000000000
GR,far-east-asia,multilateral,2015,4457098.73
GR,middle-east,bilateral,2015,2120000.00000000000000000000000000000000000000
GR,middle-east,multilateral,2015,14128492.41
GR,north-central-america,bilateral,2015,80000.00000000000000000000000000000000000000
GR,north-central-america,multilateral,2015,4969102.46
GR,north-of-sahara,bilateral,2015,950000.00000000000000000000000000000000000000
GR,north-of-sahara,multilateral,2015,12554585.69
GR,oceania,multilateral,2015,1203708.47
GR,south-america,bilateral,2015,180000.00000000000000000000000000000000000000
GR,south-america,multilateral,2015,7271974.06
GR,south-central-asia,bilateral,2015,1250000.00000000000000000000000000000000000000
GR,south-central-asia,multilateral,2015,16138848.16
GR,south-of-sahara,bilateral,2015,1290000.00000000000000000000000000000000000000
GR,south-of-sahara,multilateral,2015,47670277.20
GR,unspecified,bilateral,2015,59810000.00000000000000000000000000000000000000
GR,unspecified,multilateral,2015,13407605.01
HR,europe,multilateral,2015,7570477.46
HR,far-east-asia,multilateral,2015,1069757.73
HR,middle-east,multilateral,2015,2878054.29
HR,north-central-america,multilateral,2015,992428.49
HR,north-of-sahara,multilateral,2015,2338169.00
HR,oceania,multilateral,2015,246013.68
HR,south-america,multilateral,2015,1289697.51
HR,south-central-asia,multilateral,2015,3677369.85
HR,south-of-sahara,multilateral,2015,11324006.04
HR,unspecified,bilateral,2015,16200000.00000000000000000000000000000000000000
HR,unspecified,multilateral,2015,3084025.96
HU,europe,bilateral,2015,6860000.00000000000000000000000000000000000000
HU,europe,multilateral,2015,24084212.49
HU,far-east-asia,bilateral,2015,6207005.65
HU,far-east-asia,multilateral,2015,3638035.80
HU,middle-east,bilateral,2015,5255932.20
HU,middle-east,multilateral,2015,8045032.58
HU,north-central-america,bilateral,2015,70000.00000000000000000000000000000000000000
HU,north-central-america,multilateral,2015,2831244.46
HU,north-of-sahara,bilateral,2015,1600000.00000000000000000000000000000000000000
HU,north-of-sahara,multilateral,2015,6698491.99
HU,oceania,multilateral,2015,719695.06
HU,south-america,bilateral,2015,1040000.00000000000000000000000000000000000000
HU,south-america,multilateral,2015,4033718.14
