id-from,id-to,flow,year,value
FR,MU,fdi,2012,0
FR,MX,fdi,2012,
FR,FM,fdi,2012,0
FR,MD,fdi,2012,
FR,MN,fdi,2012,
FR,ME,fdi,2012,
FR,MS,fdi,2012,0
FR,MA,fdi,2012,611825000
FR,MZ,fdi,2012,
FR,MM,fdi,2012,16710000
FR,NA,fdi,2012,
FR,NR,fdi,2012,
FR,NP,fdi,2012,
FR,NI,fdi,2012,
FR,NE,fdi,2012,
FR,NG,fdi,2012,0
FR,NU,fdi,2012,0
FR,PK,fdi,2012,
FR,PW,fdi,2012,0
FR,PA,fdi,2012,28278000
FR,PG,fdi,2012,0
FR,PY,fdi,2012,
FR,PE,fdi,2012,2571000
FR,PH,fdi,2012,28278000
FR,RW,fdi,2012,
FR,WS,fdi,2012,
FR,ST,fdi,2012,0
FR,SN,fdi,2012,0
FR,RS,fdi,2012,
FR,SC,fdi,2012,
FR,SL,fdi,2012,
FR,SB,fdi,2012,0
FR,SO,fdi,2012,
FR,ZA,fdi,2012,217224000
FR,SS,fdi,2012,0
FR,LK,fdi,2012,
FR,SH,fdi,2012,0
FR,LC,fdi,2012,
FR,VC,fdi,2012,
FR,SD,fdi,2012,
FR,SR,fdi,2012,
FR,SZ,fdi,2012,
FR,SY,fdi,2012,
FR,TJ,fdi,2012,
FR,TZ,fdi,2012,
FR,TH,fdi,2012,208226000
FR,TL,fdi,2012,
FR,TG,fdi,2012,
FR,TK,fdi,2012,0
FR,TO,fdi,2012,0
FR,TN,fdi,2012,38560000
FR,TR,fdi,2012,
FR,TM,fdi,2012,
FR,TV,fdi,2012,0
FR,UG,fdi,2012,
FR,UA,fdi,2012,
FR,UY,fdi,2012,14139000
FR,UZ,fdi,2012,
FR,VU,fdi,2012,2571000
FR,VE,fdi,2012,38560000
FR,VN,fdi,2012,51414000
FR,WF,fdi,2012,
FR,PS,fdi,2012,
FR,YE,fdi,2012,57841000
FR,ZM,fdi,2012,
FR,ZW,fdi,2012,
FR,AF,rems,2014,692475.0184
FR,AL,rems,2014,5846644.044
FR,DZ,rems,2014,1653661292
FR,AO,rems,2014,1859.653303
FR,AG,rems,2014,31110.15335
FR,AR,rems,2014,7252614.252
FR,AM,rems,2014,52022331.54
FR,AZ,rems,2014,5989841.8
FR,BD,rems,2014,9948941.16
FR,BY,rems,2014,2615729.918
FR,BZ,rems,2014,14826.76661
FR,BJ,rems,2014,16889648.88
FR,BT,rems,2014,15433.60006
FR,BO,rems,2014,4527777.492
FR,BA,rems,2014,17731690.64
FR,BW,rems,2014,40882.08694
FR,BR,rems,2014,76816467.9
FR,BF,rems,2014,1459790.473
FR,BI,rems,2014,744705.7012
FR,KH,rems,2014,21046843.81
FR,CM,rems,2014,61952761.85
FR,CV,rems,2014,24773154.69
FR,CF,rems,2014,0
FR,TD,rems,2014,0
FR,CL,rems,2014,7093.067599
FR,CN,rems,2014,584007948.9
FR,CO,rems,2014,45654296.54
FR,KM,rems,2014,97112159.24
FR,CD,rems,2014,3883484.831
FR,CG,rems,2014,0
FR,CK,rems,2014,
FR,CR,rems,2014,3478480.544
FR,CI,rems,2014,54420293.44
FR,CU,rems,2014,0
FR,DJ,rems,2014,18782101.49
FR,DM,rems,2014,2681967.373
FR,DO,rems,2014,16080050.2
FR,EC,rems,2014,8957431.071
FR,EG,rems,2014,165957110.7
FR,SV,rems,2014,3031806.449
FR,GQ,rems,2014,0
FR,ER,rems,2014,0
FR,ET,rems,2014,7135182.623
FR,FJ,rems,2014,120486.4809
FR,GA,rems,2014,0
FR,GM,rems,2014,5449200.33
FR,GE,rems,2014,22117591.89
FR,GH,rems,2014,1334492.552
FR,GD,rems,2014,0
FR,GT,rems,2014,15645877.14
FR,GN,rems,2014,13821490.23
FR,GW,rems,2014,2489561.195
FR,GY,rems,2014,3428348.673
FR,HT,rems,2014,117176005.1
FR,HN,rems,2014,2544065.34
FR,IN,rems,2014,234336506.1
FR,ID,rems,2014,10309018.8
FR,IR,rems,2014,19070546.2
FR,IQ,rems,2014,708832.5269
FR,JM,rems,2014,1859420.897
FR,JO,rems,2014,6044396.327
FR,KZ,rems,2014,137160.5648
FR,KE,rems,2014,5881223.578
FR,KI,rems,2014,25650.91733
FR,KP,rems,2014,0
FR,XK,rems,2014,36631856.52
FR,KG,rems,2014,2192370.116
FR,LA,rems,2014,2397485.289
FR,LB,rems,2014,507668166.9
FR,LS,rems,2014,122605.4542
FR,LR,rems,2014,1932723.798
FR,LY,rems,2014,0
FR,MK,rems,2014,2575297.255
FR,MG,rems,2014,377172144.7
FR,MW,rems,2014,25440.7564
FR,MY,rems,2014,2239367.967
FR,MV,rems,2014,17207.91396
FR,ML,rems,2014,141244673.5
FR,MH,rems,2014,0
FR,MR,rems,2014,0
FR,MU,rems,2014,71660563.22
FR,MX,rems,2014,21112418.7
FR,FM,rems,2014,2108.709359
FR,MD,rems,2014,
FR,MN,rems,2014,4814125.116
FR,ME,rems,2014,1698134.28
FR,MS,rems,2014,
FR,MA,rems,2014,2137888500
FR,MZ,rems,2014,735505.9117
FR,MM,rems,2014,40636.95377
FR,NA,rems,2014,13206.91781
FR,NR,rems,2014,
FR,NP,rems,2014,3599688.636
FR,NI,rems,2014,1250226.437
FR,NE,rems,2014,7804374.957
FR,NG,rems,2014,110732160
FR,NU,rems,2014,
FR,PK,rems,2014,52740718.54
FR,PW,rems,2014,0
FR,PA,rems,2014,2799645.181
FR,PG,rems,2014,23402.47077
FR,PY,rems,2014,708332.7359
FR,PE,rems,2014,21151693.22
FR,PH,rems,2014,63463532.92
FR,RW,rems,2014,7610340.506
FR,WS,rems,2014,22152.02229
FR,ST,rems,2014,231834.3531
FR,SN,rems,2014,462700103.8
FR,RS,rems,2014,212917697.5
FR,SC,rems,2014,940708.5459
FR,SL,rems,2014,718920.3657
FR,SB,rems,2014,11630.55284
FR,SO,rems,2014,0
FR,ZA,rems,2014,6479255.32
FR,SS,rems,2014,0
FR,LK,rems,2014,150260647.1
FR,SH,rems,2014,
FR,LC,rems,2014,2857930.863
FR,VC,rems,2014,22274.06541
FR,SD,rems,2014,407722.7039
FR,SR,rems,2014,894830.0106
FR,SZ,rems,2014,11375.69839
FR,SY,rems,2014,7400035.191
FR,TJ,rems,2014,1737932.771
FR,TZ,rems,2014,241011.2871
FR,TH,rems,2014,97565641.94
FR,TL,rems,2014,1553.553846
FR,TG,rems,2014,35633417.15
FR,TK,rems,2014,
FR,TO,rems,2014,161348.7189
FR,TN,rems,2014,1358972440
FR,TR,rems,2014,93993962.7
FR,TM,rems,2014,0
FR,TV,rems,2014,2615.735953
FR,UG,rems,2014,2309031.249
FR,UA,rems,2014,22187195.59
FR,UY,rems,2014,923486.2624
FR,UZ,rems,2014,0
FR,VU,rems,2014,2210403.939
FR,VE,rems,2014,1166170.449
FR,VN,rems,2014,562775909.3
FR,WF,rems,2014,
FR,PS,rems,2014,695380.577
FR,YE,rems,2014,1136802.445
FR,ZM,rems,2014,113490.4767
FR,ZW,rems,2014,0
FR,AF,depth,2011,-1
FR,AL,depth,2011,0.06
FR,DZ,depth,2011,0.24
FR,AO,depth,2011,16.24
FR,AG,depth,2011,-1
FR,AR,depth,2011,0.78
FR,AM,depth,2011,0.4
FR,AZ,depth,2011,0.11
FR,BD,depth,2011,9.72
FR,BY,depth,2011,0
FR,BZ,depth,2011,5.08
FR,BJ,depth,2011,18.82
FR,BT,depth,2011,0.45
FR,BO,depth,2011,3.12
FR,BA,depth,2011,0.01
FR,BW,depth,2011,2.93
FR,BR,depth,2011,2.51
FR,BF,depth,2011,12.86
FR,BI,depth,2011,34.7
FR,KH,depth,2011,1.43
FR,CM,depth,2011,6.18
FR,CV,depth,2011,2.64
FR,CF,depth,2011,26.86
FR,TD,depth,2011,14.18
FR,CL,depth,2011,0.38
FR,CN,depth,2011,1.32
FR,CO,depth,2011,2.02
FR,KM,depth,2011,22.12
FR,CD,depth,2011,47.6
FR,CG,depth,2011,11.47
FR,CK,depth,2011,-1
FR,CR,depth,2011,0.56
FR,CI,depth,2011,13.79
FR,CU,depth,2011,-1
FR,DJ,depth,2011,2.54
FR,DM,depth,2011,-1
FR,DO,depth,2011,0.63
FR,EC,depth,2011,1.95
FR,EG,depth,2011,0.37
FR,SV,depth,2011,0.59
FR,GQ,depth,2011,-1
FR,ER,depth,2011,-1
FR,ET,depth,2011,10.39
FR,FJ,depth,2011,0.62
FR,GA,depth,2011,1.09
FR,GM,depth,2011,11.89
FR,GE,depth,2011,5.61
FR,GH,depth,2011,5.59
FR,GD,depth,2011,-1
FR,GT,depth,2011,4.78
FR,GN,depth,2011,13.07
FR,GW,depth,2011,16.44
FR,GY,depth,2011,1.43
FR,HT,depth,2011,25.21
FR,HN,depth,2011,7.21
FR,IN,depth,2011,5.13
FR,ID,depth,2011,2.68
FR,IR,depth,2011,0.21
FR,IQ,depth,2011,0.61
FR,JM,depth,2011,0
FR,JO,depth,2011,0.02
FR,KZ,depth,2011,0.01
FR,KE,depth,2011,14.16
FR,KI,depth,2011,-1
FR,KP,depth,2011,-1
FR,XK,depth,2011,-1
FR,KG,depth,2011,1.18
FR,LA,depth,2011,7.93
FR,LB,depth,2011,-1
FR,LS,depth,2011,22.22
FR,LR,depth,2011,29.4
FR,LY,depth,2011,-1
FR,MK,depth,2011,0.03
FR,MG,depth,2011,48.93
FR,MW,depth,2011,33.74
FR,MY,depth,2011,0
FR,MV,depth,2011,0
FR,ML,depth,2011,16.57
FR,MH,depth,2011,-1
FR,MR,depth,2011,6.84
FR,MU,depth,2011,0.16
FR,MX,depth,2011,0.26
FR,FM,depth,2011,8.73
FR,MD,depth,2011,0.03
FR,MN,depth,2011,-1
FR,ME,depth,2011,0.08
FR,MS,depth,2011,-1
FR,MA,depth,2011,0.4
FR,MZ,depth,2011,22.85
FR,MM,depth,2011,-1
FR,NA,depth,2011,5.08
FR,NR,depth,2011,-1
FR,NP,depth,2011,5.58
FR,NI,depth,2011,2.18
FR,NE,depth,2011,10.42
FR,NG,depth,2011,26.15
FR,NU,depth,2011,-1
FR,PK,depth,2011,1.94
FR,PW,depth,2011,-1
FR,PA,depth,2011,1.14
FR,PG,depth,2011,1.08
FR,PY,depth,2011,1.7
FR,PE,depth,2011,0.77
FR,PH,depth,2011,3.86
FR,RW,depth,2011,26.53
FR,WS,depth,2011,-1
FR,ST,depth,2011,13.33
FR,SN,depth,2011,11.08
FR,RS,depth,2011,0
FR,SC,depth,2011,0.06
FR,SL,depth,2011,19.24
FR,SB,depth,2011,-1
FR,SO,depth,2011,0.19
FR,ZA,depth,2011,1.19
FR,SS,depth,2011,-1
FR,LK,depth,2011,0.45
FR,SH,depth,2011,-1
FR,LC,depth,2011,3.68
FR,VC,depth,2011,-1
FR,SD,depth,2011,4.59
FR,SR,depth,2011,3.61
FR,SZ,depth,2011,15.53
FR,SY,depth,2011,0.05
FR,TJ,depth,2011,1.06
FR,TZ,depth,2011,12.98
FR,TH,depth,2011,0.03
FR,TL,depth,2011,7.55
FR,TG,depth,2011,22.52
FR,TK,depth,2011,-1
FR,TO,depth,2011,-1
FR,TN,depth,2011,0.19
FR,TR,depth,2011,0
FR,TM,depth,2011,0.99
FR,TV,depth,2011,-1
FR,UG,depth,2011,11.65
FR,UA,depth,2011,0
FR,UY,depth,2011,0.08
FR,UZ,depth,2011,-1
FR,VU,depth,2011,-1
FR,VE,depth,2011,3.44
FR,VN,depth,2011,0.85
FR,WF,depth,2011,-1
FR,PS,depth,2011,0
FR,YE,depth,2011,0.91
FR,ZM,depth,2011,40.64
FR,ZW,depth,2011,-1
