id,year,value
AF,2016,1254962
AF,2017,65118
BD,2016,1320404
BD,2017,4874
BF,2016,6883173
BF,2017,646807
BF,2018,82596
BI,2016,29940243
BI,2017,23028162
BI,2018,21076625
BI,2019,15529851
BI,2020,11082111
BJ,2016,18232097
BJ,2017,13865264
BJ,2018,12725587
BJ,2019,11942210
BJ,2020,3516716
BO,2016,15838571
BO,2017,7670268
BO,2018,3198366
BO,2019,1660319
BR,2016,1749981
CD,2016,86604646
CD,2017,49498835
CD,2018,50151615
CD,2019,44349411
CD,2020,29525784
CF,2016,2161942
CF,2017,78142
CI,2016,172992
CM,2016,2615982
CM,2017,1035691
CM,2018,833559
CM,2019,655834
CM,2020,499644
CN,2016,345174
CO,2016,1921600
CU,2016,2309624
CU,2017,570742
CU,2018,329104
CU,2019,156970
DO,2016,438528
DO,2017,130286
DO,2018,72645
DO,2019,14211
DZ,2016,7051887
DZ,2017,5944542
DZ,2018,7427489
DZ,2019,5057703
DZ,2020,212311
EC,2016,8544222
EC,2017,423629
EC,2018,183205
EC,2019,56216
ET,2016,1393270
ET,2017,478458
ET,2018,226849
GH,2016,2681895
GH,2017,2219406
GH,2018,1748204
GH,2019,1362043
GH,2020,982394
GM,2016,84890
GN,2016,3070647
GT,2016,2873522
GW,2016,335486
HN,2016,1456966
HN,2017,704132
HN,2018,623072
HN,2019,545030
HN,2020,469288
HT,2016,4234702
HT,2017,116122
HT,2018,34786
ID,2016,1855044
IN,2016,1443265
IQ,2017,78142
JO,2016,5469975
KE,2016,4476984
KE,2017,1865571
KE,2018,1521102
KE,2019,1309074
KE,2020,988208
KH,2016,3092803
LA,2016,1155479
LB,2016,5990925
LR,2016,1354470
MA,2016,15806228
MA,2017,13936721
MA,2018,9668197
MA,2019,4961956
MA,2020,4167600
MG,2016,2044892
ML,2016,12988111
ML,2017,10996680
ML,2018,7075689
ML,2019,968122
ML,2020,367003
MR,2016,280832
MZ,2016,14518119
MZ,2017,8472634
MZ,2018,9845955
MZ,2019,9350829
MZ,2020,8504370
NA,2016,33935
NE,2016,15510558
NE,2017,8252587
NE,2018,4319295
NE,2019,208380
NI,2016,2069195
NI,2017,131372
NI,2018,96925
NI,2019,61706
NI,2020,26535
NP,2016,904498
PE,2016,15001154
PE,2017,6535521
PE,2018,4781725
PH,2016,4418461
PH,2017,500779
PH,2018,338891
PH,2019,206377
PH,2020,152519
PS,2016,25463628
PS,2017,21378714
PS,2018,11186090
PS,2019,9624515
PS,2020,2816426
RW,2016,25129236
RW,2017,23532902
RW,2018,28738035
RW,2019,29877593
RW,2020,15495137
SL,2016,1354470
SN,2016,14392923
SN,2017,12340034
SN,2018,4719204
SN,2019,2759789
SR,2016,1315929
SR,2017,38465
SS,2016,2083800
SS,2017,78142
SV,2016,1745313
SY,2016,9116625
TG,2016,473082
TN,2016,18958
TN,2017,8068
TR,2016,5339737
TZ,2016,11534964
TZ,2017,8888186
TZ,2018,7880193
TZ,2019,6675178
TZ,2020,5660139
UG,2016,19704117
UG,2017,18387406
UG,2018,17314707
UG,2019,15481517
UG,2020,9458855
VN,2016,14132795
VN,2017,12841728
VN,2018,14598697
VN,2019,7640548
VN,2020,212334
ZA,2016,10277735
ZA,2017,4739090
ZA,2018,2648177
ZA,2019,474428
ZM,2016,1026147
ZW,2016,2520478
