"district_id","district_name","year","value"
"d314","Abim",2002,51803
"d314","Abim",2014,107966
"d314","Abim",2015,113500
"d314","Abim",2016,120300
"d314","Abim",2017,127600
"d314","Abim",2018,135400
"d314","Abim",2019,143500
"d314","Abim",2020,152200
"d301","Adjumani",2002,202290
"d301","Adjumani",2014,225251
"d301","Adjumani",2015,226400
"d301","Adjumani",2016,227900
"d301","Adjumani",2017,229500
"d301","Adjumani",2018,231000
"d301","Adjumani",2019,232400
"d301","Adjumani",2020,233900
"d322","Agago",2002,184018
"d322","Agago",2014,227792
"d322","Agago",2015,230600
"d322","Agago",2016,234300
"d322","Agago",2017,238000
"d322","Agago",2018,241700
"d322","Agago",2019,245300
"d322","Agago",2020,248900
"d323","Alebtong",2002,163047
"d323","Alebtong",2014,227541
"d323","Alebtong",2015,232400
"d323","Alebtong",2016,238300
"d323","Alebtong",2017,244600
"d323","Alebtong",2018,250800
"d323","Alebtong",2019,257200
"d323","Alebtong",2020,263600
"d315","Amolatar",2002,96189
"d315","Amolatar",2014,147166
"d315","Amolatar",2015,151300
"d315","Amolatar",2016,156400
"d315","Amolatar",2017,161600
"d315","Amolatar",2018,167100
"d315","Amolatar",2019,172700
"d315","Amolatar",2020,178400
"d324","Amudat",2002,63572
"d324","Amudat",2014,105767
"d324","Amudat",2015,109400
"d324","Amudat",2016,113800
"d324","Amudat",2017,118600
"d324","Amudat",2018,123400
"d324","Amudat",2019,128600
"d324","Amudat",2020,133700
"d216","Amuria",2002,180022
"d216","Amuria",2014,270928
"d216","Amuria",2015,278200
"d216","Amuria",2016,287100
"d216","Amuria",2017,296500
"d216","Amuria",2018,306000
"d216","Amuria",2019,315800
"d216","Amuria",2020,325800
"d316","Amuru",2002,135723
"d316","Amuru",2014,186696
"d316","Amuru",2015,190400
"d316","Amuru",2016,195200
"d316","Amuru",2017,199900
"d316","Amuru",2018,204900
"d316","Amuru",2019,209800
"d316","Amuru",2020,214900
"d302","Apac",2002,249656
"d302","Apac",2014,368626
"d302","Apac",2015,378100
"d302","Apac",2016,389500
"d302","Apac",2017,401600
"d302","Apac",2018,413800
"d302","Apac",2019,426300
"d302","Apac",2020,439000
"d303","Arua",2002,559075
"d303","Arua",2014,782077
"d303","Arua",2015,798900
"d303","Arua",2016,819600
"d303","Arua",2017,840900
"d303","Arua",2018,862700
"d303","Arua",2019,884800
"d303","Arua",2020,907000
"d217","Budaka",2002,136489
"d217","Budaka",2014,207597
"d217","Budaka",2015,213200
"d217","Budaka",2016,220400
"d217","Budaka",2017,227800
"d217","Budaka",2018,235300
"d217","Budaka",2019,242900
"d217","Budaka",2020,250800
"d218","Bududa",2002,123103
"d218","Bududa",2014,210173
"d218","Bududa",2015,217700
"d218","Bududa",2016,227100
"d218","Bududa",2017,237000
"d218","Bududa",2018,247300
"d218","Bududa",2019,257800
"d218","Bududa",2020,268800
"d201","Bugiri",2002,266944
"d201","Bugiri",2014,382913
"d201","Bugiri",2015,395200
"d201","Bugiri",2016,410200
"d201","Bugiri",2017,426000
"d201","Bugiri",2018,442200
"d201","Bugiri",2019,458900
"d201","Bugiri",2020,476100
"d420","Buhweju",2002,82881
"d420","Buhweju",2014,120720
