"id","entity-name","2009"
"d18974","Baringo",555561
"d18975","Bomet",724186
"d18987","Bungoma",1375063
"d18988","Busia",743946
"d18976","Elgeyo-Marakwet",369998
"d18955","Embu",516212
"d18965","Garissa",623060
"d18968","Homa Bay",963794
"d18956","Isiolo",143294
"d18991","Kajiado",687312
"d18989","Kakamega",1660651
"d18977","Kericho",758339
"d18943","Kiambu",1623282
"d18949","Kilifi",1109735
"d18944","Kirinyaga",528054
"d18969","Kisii",1152282
"d18970","Kisumu",968909
"d18957","Kitui",1012709
"d18950","Kwale",649931
"d18978","Laikipia",399227
"d18951","Lamu",101539
"d18958","Machakos",1098584
"d18959","Makueni",884527
"d18966","Mandera",1025756
"d18960","Marsabit",291166
"d18961","Meru",1356301
"d18971","Migori",917170
"d18952","Mombasa",939370
"d18946","Murang'a",942581
"d18964","Nairobi",3138369
"d18979","Nakuru",1603325
"d18980","Nandi",752965
"d18981","Narok",850920
"d18962","Nithi",365330
"d18972","Nyamira",598252
"d18947","Nyandarua",596268
"d18948","Nyeri",693558
"d18982","Samburu",223947
"d18973","Siaya",842304
"d18953","Taita Taveta",284657
"d18954","Tana River",240075
"d18983","Trans-Nzoia",818757
"d18984","Turkana",855399
"d18985","Uasin Gishu",894179
"d18990","Vihiga",554622
"d18967","Wajir",661941
"d18986","West Pokot",512690
