"id","entity-name","year","value"
"AT","Austria",1960,0
"AT","Austria",1961,5494596
"AT","Austria",1962,62901516
"AT","Austria",1963,5092922
"AT","Austria",1964,108568997
"AT","Austria",1965,328414978
"AT","Austria",1966,304452701
"AT","Austria",1967,305235934
"AT","Austria",1968,153536997
"AT","Austria",1969,130220075
"AT","Austria",1970,91011755
"AT","Austria",1971,94965531
"AT","Austria",1972,119646388
"AT","Austria",1973,212479602
"AT","Austria",1974,275931396
"AT","Austria",1975,318964523
"AT","Austria",1976,195746813
"AT","Austria",1977,354970493
"AT","Austria",1978,437127710
"AT","Austria",1979,326097295
"AT","Austria",1980,405068266
"AT","Austria",1981,579753039
"AT","Austria",1982,633757896
"AT","Austria",1983,434591762
"AT","Austria",1984,530031791
"AT","Austria",1985,729846252
"AT","Austria",1986,416601925
"AT","Austria",1987,342223168
"AT","Austria",1988,493239758
"AT","Austria",1989,481553854
"AT","Austria",1990,238828593
"AT","Austria",1991,414379310
"AT","Austria",1992,261892929
"AT","Austria",1993,272146132
"AT","Austria",1994,409163004
"AT","Austria",1995,679627683
"AT","Austria",1996,599897391
"AT","Austria",1997,642642948
"AT","Austria",1998,602682959
"AT","Austria",1999,672078076
"AT","Austria",2000,684805507
"AT","Austria",2001,995720282
"AT","Austria",2002,767561055
"AT","Austria",2003,614183960
"AT","Austria",2004,736412701
"AT","Austria",2005,1666357543
"AT","Austria",2006,1542834148
"AT","Austria",2007,1669714298
"AT","Austria",2008,1475170735
"AT","Austria",2009,998583914
"AT","Austria",2010,1100072941
"AT","Austria",2011,945780075
"AT","Austria",2012,998399710
"AT","Austria",2013,1008463651
"AT","Austria",2014,1046563713
"AT","Austria",2015,1323510000
"AU","Australia",1965,956973890
"AU","Australia",1966,973537723
"AU","Australia",1967,1168000282
"AU","Australia",1968,1261434450
"AU","Australia",1969,1401208800
"AU","Australia",1970,1527395556
"AU","Australia",1971,1434537411
"AU","Australia",1972,1653335895
"AU","Australia",1973,1349712663
"AU","Australia",1974,1616802796
"AU","Australia",1975,1967444591
"AU","Australia",1976,1293728504
"AU","Australia",1977,1362190839
"AU","Australia",1978,1795056228
"AU","Australia",1979,1782068231
"AU","Australia",1980,1684919177
"AU","Australia",1981,1465567969
"AU","Australia",1982,2044588405
"AU","Australia",1983,1784306270
"AU","Australia",1984,1799326163
"AU","Australia",1985,2078131706
"AU","Australia",1986,2030369594
"AU","Australia",1987,1508984000
"AU","Australia",1988,2205594812
"AU","Australia",1989,1853248949
"AU","Australia",1990,1663405046
"AU","Australia",1991,1814089156
"AU","Australia",1992,1850010671
"AU","Australia",1993,1859061333
"AU","Australia",1994,1950054010
"AU","Australia",1995,2048655309
"AU","Australia",1996,1707118923
"AU","Australia",1997,1760881175
"AU","Australia",1998,1858305208
"AU","Australia",1999,1838795243
