"district_id","district_name","year","value"
"d314","Abim",2014,5.00525413417399
"d301","Adjumani",2014,8.84375227775213
"d322","Agago",2014,5.62347188264059
"d323","Alebtong",2014,4.02524968654071
"d315","Amolatar",2014,9.2306042954651
"d324","Amudat",2014,1.89081053175013
"d216","Amuria",2014,7.13620464846741
"d316","Amuru",2014,6.40837011606997
"d302","Apac",2014,6.04563533598493
"d303","Arua",2014,10.8505198568263
"d217","Budaka",2014,5.86175313830074
"d218","Bududa",2014,4.19563328264176
"d201","Bugiri",2014,8.33836614728027
"d420","Buhweju",2014,7.71583819682029
"d117","Buikwe",2014,27.5535314960228
"d219","Bukedea",2014,5.77897752313795
"d118","Bukomansimbi",2014,15.1274209989806
"d220","Bukwo",2014,5.08474576271187
"d225","Bulambuli",2014,5.43216405194195
"d416","Buliisa",2014,7.57897653796416
"d401","Bundibugyo",2014,11.1450756392521
"d402","Bushenyi",2014,19.580365136829
"d202","Busia",2014,12.2568994258196
"d221","Butaleja",2014,5.14692626645033
"d119","Butambala",2014,18.8926438590806
"d120","Buvuma",2014,7.24666454891995
"d226","Buyende",2014,7.54393414777553
"d317","Dokolo",2014,6.57359096382088
"d121","Gomba",2014,13.1954088139436
"d304","Gulu",2014,15.3973586121209
"d403","Hoima",2014,16.7848097233063
"d417","Ibanda",2014,15.0692651710722
"d203","Iganga",2014,16.9958703443977
"d418","Isingiro",2014,11.1782655773206
"d204","Jinja",2014,32.4018850212871
"d318","Kaabong",2014,2.66004792879151
"d404","Kabale",2014,11.8731651025846
"d405","Kabarole",2014,18.0262912548946
"d213","Kaberamaido",2014,5.28906874242854
"d101","Kalangala",2014,13.6865671641791
"d222","Kaliro",2014,7.64178409223244
"d122","Kalungu",2014,19.7070251224751
"d102","Kampala",2014,83.9180569775099
"d205","Kamuli",2014,10.5853316028001
"d413","Kamwenge",2014,9.1840876801299
"d414","Kanungu",2014,11.4551138901295
"d206","Kapchorwa",2014,8.51168621832184
"d406","Kasese",2014,17.0063135489624
"d207","Katakwi",2014,5.12253786647598
"d112","Kayunga",2014,14.9790332969648
"d407","Kibaale",2014,15.6646190040518
"d103","Kiboga",2014,15.9691242075605
"d227","Kibuku",2014,5.06653885192286
"d419","Kiruhura",2014,14.72688325598
"d421","Kiryandongo",2014,12.494727558572
"d408","Kisoro",2014,7.5666297170948
"d305","Kitgum",2014,11.5374924410401
"d319","Koboko",2014,12.8491251238032
"d325","Kole",2014,5.8171230330814
"d306","Kotido",2014,7.82957585021016
"d208","Kumi",2014,7.86197431624351
"d228","Kween",2014,3.90992605870491
"d123","Kyankwanzi",2014,10.8685185572837
"d422","Kyegegwa",2014,11.6098633056393
"d415","Kyenjojo",2014,11.2155046212336
"d326","Lamwo",2014,4.93192910351914
"d307","Lira",2014,15.75959521165
"d229","Luuka",2014,8.31398886660206
"d104","Luwero",2014,26.7423537675849
"d124","Lwengo",2014,18.0970873786408
"d114","Lyantonde",2014,20.8343427491642
"d223","Manafwa",2014,4.6527577740285
"d320","Maracha",2014,5.95096930755867
"d105","Masaka",2014,37.2533491717812
"d409","Masindi",2014,20.4004004004004
"d214","Mayuge",2014,9.5396980284764
"d209","Mbale",2014,23.5723893935764
"d410","Mbarara",2014,33.2444239647671
"d423","Mitooma",2014,10.4204339963834
"d115","Mityana",2014,22.9924956609687
"d308","Moroto",2014,8.84070435924132
"d309","Moyo",2014,11.5182436611008
"d106","Mpigi",2014,21.9989755622016
"d107","Mubende",2014,14.5897922354357
"d108","Mukono",2014,33.1309806958349
"d311","Nakapiripirit",2014,2.85826771653543
"d116","Nakaseke",2014,19.136557774443
"d109","Nakasongola",2014,15.7980097861345
"d230","Namayingo",2014,4.87549453106819
"d224","Namutumba",2014,6.39851730909251
"d327","Napak",2014,2.83352571024314
"d310","Nebbi",2014,6.12814450172487
"d231","Ngora",2014,6.4106901217862
"d424","Ntoroko",2014,10.981207861139
"d411","Ntungamo",2014,12.4386026955873
"d328","Nwoya",2014,5.2192146397255
"d329","Otuke",2014,4.51377818264632
"d321","Oyam",2014,6.88690468408874
"d312","Pader",2014,7.53512880562061
"d210","Pallisa",2014,5.79344322121525
"d110","Rakai",2014,14.6258970573087
"d425","Rubirizi",2014,11.3932404737921
"d412","Rukungiri",2014,14.1588845561679
"d111","Sembabule",2014,14.2756183745583
"d232","Serere",2014,6.61129289369914
"d426","Sheema",2014,18.0673181324647
"d215","Sironko",2014,8.33605931741359
"d211","Soroti",2014,14.7836057219816
"d212","Tororo",2014,10.5842118596177
"d113","Wakiso",2014,61.5693632005481
"d313","Yumbe",2014,5.43859095356838
"d330","Zombo",2014,5.44929131691207
