"district_id","district_name","year","value"
"d18974","Baringo",2014,83.8
"d18975","Bomet",2014,97.5
"d18987","Bungoma",2014,95.2
"d18988","Busia",2014,96.8
"d18976","Elgeyo-Marakwet",2014,94.5
"d18955","Embu",2014,98.3
"d18965","Garissa",2014,42.9
"d18968","Homa Bay",2014,98.4
"d18956","Isiolo",2014,82.2
"d18991","Kajiado",2014,74.8
"d18989","Kakamega",2014,94.1
"d18977","Kericho",2014,99
"d18943","Kiambu",2014,98.2
"d18949","Kilifi",2014,86.5
"d18944","Kirinyaga",2014,98.5
"d18969","Kisii",2014,99.5
"d18970","Kisumu",2014,96.7
"d18957","Kitui",2014,94.2
"d18950","Kwale",2014,78.3
"d18978","Laikipia",2014,93.8
"d18951","Lamu",2014,83.9
"d18958","Machakos",2014,96.4
"d18959","Makueni",2014,95.7
"d18966","Mandera",2014,17.1
"d18960","Marsabit",2014,60.6
"d18961","Meru",2014,96.1
"d18971","Migori",2014,98.7
"d18952","Mombasa",2014,66.7
"d18946","Murang'a",2014,98.7
"d18964","Nairobi",2014,77.9
"d18979","Nakuru",2014,98.4
"d18980","Nandi",2014,97
"d18981","Narok",2014,81.7
"d18962","Nithi",2014,96.9
"d18972","Nyamira",2014,98
"d18947","Nyandarua",2014,98.1
"d18948","Nyeri",2014,98.8
"d18982","Samburu",2014,55.5
"d18973","Siaya",2014,96.1
"d18953","Taita Taveta",2014,91.2
"d18954","Tana River",2014,61.2
"d18983","Trans-Nzoia",2014,94.5
"d18984","Turkana",2014,50.8
"d18985","Uasin Gishu",2014,83.9
"d18990","Vihiga",2014,94.3
"d18967","Wajir",2014,20.4
"d18986","West Pokot",2014,84.1
